Gene.Symbol,C_GSM764196.CEL,C_GSM764197.CEL,C_GSM764198.CEL,P_GSM764189.CEL,P_GSM764190.CEL,P_GSM764191.CEL,P_GSM764192.CEL,P_GSM764193.CEL,P_GSM764194.CEL,P_GSM764195.CEL
GORASP2,365.387711756297,400.391132207343,345.746742258357,441.538187832883,502.676104610577,593.092421780282,445.602512070829,373.746744399586,423.92216281031,399.692421780282
PPCS,229.665513581272,234.42923926067,208.353350404933,307.26034411841,214.243423088086,304.187294096131,282.492421780282,243.492421780282,246.289663133337,288.160765642497
ARNTL,40.5978824966709,53.7722014022191,59.9211286020894,72.8043856878114,54.5404078330842,76.8250472934571,61.8337915062547,57.7371462789685,82.0925867661177,53.2434351459585
GPX2,45.5147363383188,48.6933821031139,52.2582236394626,42.1170053512567,41.1511047357243,36.7223585800176,45.6250391256504,45.7957505146963,43.5437456569692,44.2145861668202
PRDX3,2265.68977279035,2508.39242178028,2315.98392631938,2606.50842345032,3010.65740614123,3019.57408699625,2799.98883161866,2520.19925575429,2425.1210940991,2635.82795540297
SEC14L2,30.5538222160279,24.5497820934485,25.2406008293081,20.35101008517,18.9122537889315,15.8192958221697,23.9714552879723,25.3881610966311,20.9820521212156,25.7558852223001
LINC00993,19.0380618850638,14.8031999913198,13.0964733179692,10.2312212155262,11.0320125943574,9.58303891988793,17.455816421993,11.899348781741,11.9713600215294,12.9118943718168
DSG2,10.2828810131196,10.0485536639282,10.2641210734871,9.13957828963938,9.21082817674981,8.95865981019994,9.56372961661032,8.40580762052171,9.67654427889142,9.08556363949787
IGHMBP2,15.8347337135554,14.8071101983244,14.6280156850542,9.92540313250931,15.5409625174097,12.0306073409906,12.2171358712905,13.0699737732938,12.1235237608735,14.0048821950418
LOC101927057 ,14.6507850262007,14.8049589223146,17.5677695165068,11.7781363123889,13.4369065469716,13.2667549095316,13.7386475335778,14.1449321049085,14.927453951848,13.9927435619104
MROH1,8.05716939276148,7.64704634954617,7.44411366760935,6.87237821571095,5.80271042784344,6.81399857550747,6.92545941022456,6.70530341182905,7.47344516573834,6.95653952895857
IL17RC,127.523405191601,136.052397676532,132.919650745877,95.1782362148973,127.641717880778,96.7333852721601,114.417336197658,120.475636046282,120.508979318649,119.240928035806
TMEM138,73.0351629217746,71.9200415677613,62.6660512046674,174.783644446719,86.4606168993028,106.743786139736,72.1834602824746,96.1084582082871,70.7028294521424,104.588665319995
DPYSL5,57.7146421766127,50.346839889951,57.5699253509336,44.0141803886381,45.6034475763386,36.9673729070451,49.1188278750103,51.534684396507,51.6885800753435,49.5132400807195
C11orf44,10.8354584989814,11.3297605121161,11.0167669399606,9.15823780041018,9.26323881374661,9.59974337295676,9.12518397075491,9.73087134792768,9.55463075220464,11.5991831132772
COL18A1,150.921193602599,116.081539074751,93.5263568263072,165.595405679574,148.766399419395,152.329176176206,164.271814152031,122.514347175803,166.954488803116,123.01182813091
GPR64,26.2183663386985,13.6563205356307,13.7604193953805,12.6558570622951,14.1049959272364,11.30453243175,12.6558570622951,11.5190082429568,12.4913531861947,15.9114548577003
MED28,74.9311579824472,103.894981153059,84.6061535016825,71.3910911099309,82.4412083752073,66.7126241750621,85.8484876562921,62.3146947213787,68.4885150346729,71.4625901547515
LOC728114,11.3273893505602,13.9742576034866,14.3824982235641,11.6668551394667,11.7361788207075,9.5390335460069,10.0420756392155,10.3413606286926,12.1890215581979,12.5922717485725
TES,32.7305006694809,27.9639672915163,41.7463044683346,25.6610800139298,29.3252561850694,22.4852126322663,31.2911869224346,30.0962407260689,27.2943360018409,28.4013306987842
ZFP91,144.300776067373,207.104431524117,218.726999097706,279.786637658604,333.79413361381,251.868719107238,207.910344750538,167.483600279095,263.677776432266,331.666869833337
FAM195A,533.160725228468,878.218328551338,966.937633114414,368.174952691067,409.092421780283,402.260311751594,627.160211771782,636.513133181011,585.322392135203,788.93287870131
TUG1,271.170454998353,232.757438402153,237.308818571763,375.676810361303,275.969542433347,315.207511131488,275.892421780283,289.547849101795,254.318288909271,281.0349093075
UTS2R,130.29802851235,129.086654278123,142.908744899432,90.2916179050547,121.663104483757,78.3749759450269,104.092422029854,119.689360474771,116.134756467492,131.553450740274
PTPRT,32.9229968159787,40.282014293732,35.8603627482551,30.6672648980211,26.864262981583,20.6560623326401,28.3148345237084,32.4875135210119,30.6753409356729,36.2100128790099
MYOZ3,64.9132041483499,63.0660309182182,68.3049963726433,49.8189778075124,57.8818497589964,50.9673103226976,64.1995596116844,56.9034788487274,61.6553409240049,57.7594372692239
AGXT2,20.958796958127,18.129479426057,22.6184317905041,15.5302861286756,18.1683110573741,15.5396159523197,17.6047307363643,19.4430851756579,17.6047307363643,19.399415632358
LEPREL1,58.0889635045249,64.200472740763,73.812742523616,44.7918794953264,60.5145791859163,44.1941137990356,62.6609204025229,61.7623352536788,53.8644027500473,46.4167535265752
TMEM53,56.0006583739264,63.3570402064017,51.7736421810264,66.856116792864,69.2115847221331,55.024539746752,61.4027537579286,74.3035465249772,71.2402641068627,83.0160463023872
LOC100288860,21.6937238636295,17.7728235779243,18.8387736415276,20.1083162039931,15.7106563080696,13.6918105512109,17.0932033859769,15.8844112975674,16.2397698755074,16.5203881969121
SLC37A1,54.249882687868,48.6853917690093,41.8383292854284,76.4823166884618,65.6461680319796,45.2529345253984,48.3462385632666,61.8269121196077,67.7471299733184,69.2286666516676
RSPH6A,71.7643532859403,62.8453424854028,82.2354462995126,55.5172572164997,61.2050174710065,52.8943634971845,66.3049695889114,70.3688339992424,63.4240014139657,58.0205657867769
CCDC14,89.2576284507797,86.3672623730754,63.4988399629919,138.552885775353,105.694380604914,114.914438971518,90.8689203463296,85.2941135056389,97.5106931068652,82.7059138881623
ALDH3B1,79.2218416702241,80.7653856109688,81.0517735300391,59.7606907266863,71.7940927603956,55.5114780395136,74.95007081779,77.5285354330474,74.2661816484772,65.626767271474
UGGT1,96.6954636518578,124.092421780474,72.543025830113,166.717051574143,103.105595142079,177.914993225032,90.7159766183191,122.894132288738,155.803504488265,135.300604164715
BC036209,6.11997672204745,6.17058398157309,6.09739950530377,7.15336241644476,6.44606969293541,7.39030205273509,6.71747862097913,6.57501595297976,7.00895486746235,6.68072367534632
GPR173,13.9015982097229,12.3140501109881,12.8725449639326,10.1004398342986,12.1590325033131,11.2665499262554,11.1117955661218,11.3951955235887,12.5437564017487,11.7257706379905
TNFAIP8,15.6778643218861,10.9620337151903,12.2500733004075,41.7732499279759,14.7391849204039,32.6939942760625,16.9720231612357,19.2097707643464,17.6455800684673,13.437647081759
RUNX1-IT1,36.8003550170061,29.980586451914,35.3436375500138,200.195362511899,34.6586379183496,45.3186681925956,33.2827902339426,90.990833911379,94.1567872294676,74.1128625177414
MRPS5,25.8775881548348,27.8017205344223,41.1768190148668,53.0233508664024,62.6220097888214,114.090474502169,31.6425815507733,37.5405188960063,38.1508035645077,48.549577264076
LRRC8B,14.2348837815035,12.3718267313411,14.0736556788954,11.2287545238974,11.3951384911334,10.761637765634,12.0744522882267,13.1797493814775,11.3888034309389,12.9379058970058
TAF15,132.957940007219,161.594141662192,151.376902676055,166.292421780282,198.709027023529,202.322334549789,178.977757328344,166.867178246217,151.808188265238,160.792421780282
FKBP8,36.9404305761714,33.8390536120619,31.6517097064698,23.9556530634862,31.0063889029156,28.6899835640145,30.4389758473013,32.4486715528225,30.8190779816583,28.5379670725825
ZNF260,99.6975996401134,70.1946827443515,72.198821195982,122.44857990236,79.5637880234523,112.40965994126,100.484753973865,98.1786635128882,85.6924787604892,102.372201930933
EHF,13.9687650192099,10.8814809659972,16.3151498950882,10.9570548091093,11.6025763266611,10.3129015231434,12.3177977631497,11.5349246968904,11.7668591159639,11.5877029396472
LHFPL3,10.9917017861158,11.349303535906,12.3530296779408,9.82064636332109,7.48501405442415,9.61726433620384,8.87200025129119,11.0958398975797,10.3153308126368,10.9572233397609
SERF1A ,227.617507631267,213.321060858146,233.807426588801,346.680002860319,239.449359635338,224.516885430537,240.631429718133,315.249789198548,307.532352337015,274.237224579757
FAM200B,329.647594367961,304.160052673077,255.131266913742,403.505652483178,334.348099887255,285.62149174341,357.06214344162,378.165201285771,339.148550412741,363.635023545426
RNASET2,101.238448229299,97.6054443162103,106.388598535893,133.792421780285,94.0683927812299,115.512303676193,126.254730696222,115.792421785193,127.731187087407,127.794364659962
MIR133A1HG,283.081614859907,340.821569023171,328.092421780283,497.192421780283,885.052647213721,522.487997769882,404.430504620689,321.092421780282,429.292421780283,344.084834714646
STIP1,299.337714085494,337.990129381695,361.282608544777,353.281400155648,386.365206947569,436.270925382101,413.022660913795,351.466068017679,351.661678915993,413.358902919718
FGF4,88.9545521641506,76.4929057428083,82.9975752274051,71.7282902674362,65.9197517319483,57.8522410464724,76.8687989648699,64.7351647089897,82.1393879506251,74.0736952681274
CLYBL-AS1,10.3277303618352,12.7202482707663,11.3735685409864,9.0484351810747,10.8139636583412,10.5360144387935,8.22658322294489,10.2530857939581,10.0544076823094,9.91675477543756
HAS1,26.9311965989968,27.3970215194625,26.573090163525,22.187729261368,26.506171339671,17.481822407794,22.113159340874,22.4747066939116,23.8538937713759,25.3758823720367
KNG1,13.3283737316928,10.7453871439411,12.92731456196,9.64321760873159,11.9095307085982,11.3819752516125,10.4315332172116,10.8828720452524,8.96765929856919,10.4574944543492
CADPS,13.9903710260208,14.9950970183147,12.3140501109881,10.4207077650052,12.482335398749,9.20588433841411,12.0781101719079,13.3435123221079,12.3536186818782,11.1374399365725
SPIN4,7.68666977098647,8.9701900079884,8.08387893109251,14.8409911131055,8.38830936503677,10.754092866451,9.0694557371235,9.97375651295763,11.779962213895,9.13951658039037
TMPRSS6,147.816400950095,132.005276879142,161.180543712537,112.208598536677,116.232599958394,84.3927318679576,128.680487608349,133.81054469049,115.400484258766,144.973504363703
HIPK1-AS1,7.60889991543006,7.42027401134432,6.71930025484953,6.50912946841877,5.83640040483618,6.07272154244975,6.64128629147534,6.58670229239099,6.33250694281026,6.94076147135577
KLK1,86.4648599219265,87.5876030298945,98.1870674798063,65.1208414716106,77.3723940110019,71.8990157674934,82.7880303649108,79.878321024141,80.9748284536363,89.2504660814118
ADARB1,83.2781103230537,43.8765502534375,59.013392934336,171.314946140239,62.9334363282469,117.117092214157,66.6102903389951,128.70180579824,63.1201512012626,121.930542378759
FER1L6-AS1,16.922721909064,16.6029153311503,19.005773718872,11.1343964128312,14.2237560385848,13.9196742780886,16.3293822326982,13.8617122123523,15.828606649114,17.159611513628
TMEM120B,124.077868237162,129.083239114982,145.379332457873,86.9131830234031,103.280071338124,78.0106187622586,126.645550419444,115.494622987902,115.54591345994,125.206994639293
SLC30A5,139.608024265947,124.802278967776,155.233265266306,110.961302980955,120.176778818366,130.992421780293,125.492421780391,119.192421781289,129.325517397054,119.409676021395
FLJ31104,12.3702696200833,10.143841715842,12.3048678664801,9.4483441008851,9.97679747156916,9.6125040984416,11.3703199723372,10.4494867387534,10.0876467850895,9.77693632154031
PPIEL,158.393245990116,149.456167921991,160.177799261479,113.899039062983,124.288572323972,134.747081103768,134.136907439321,130.078750672849,162.045376808523,142.143446302097
FIGLA,13.7407780002911,12.0537963190166,11.800750468569,10.9090505116632,12.6763460436812,8.99083638800785,9.42044335792849,9.27033145473723,9.74935323132184,12.3499761353879
LOC102724112 ,142.684952757333,142.632592276591,119.574630603085,220.05616271331,181.792421780282,136.077000088213,152.466271143576,135.486207908477,177.992421780282,194.292421780282
NIPSNAP1,104.776168854622,91.1924339619234,103.819831736205,77.1845837606816,82.5672171140267,62.5177671946582,75.0930950935823,77.2842512307853,100.569171878854,99.3403252978221
C6orf15,111.815096305806,93.9606622437257,121.827910622418,67.2738792990296,66.2135657664992,55.4075219513275,99.29035820139,88.9423951797189,104.459068368283,99.7711655856342
hsa-let-7a-3 ,57.9713433103287,56.7682786663043,53.7495290733296,44.0663601318395,54.9254059019633,35.5831759859456,49.0769356541329,50.1254436714487,47.0484044581463,50.52143734185
POFUT2,36.4047545158846,33.8108551241928,39.7217439742113,31.8159966019091,30.0383529465666,26.5391428462364,33.5351751300298,35.9292314430346,28.7091957400245,33.6191257085407
MBD3L1,11.6455767506704,11.443216175295,10.1329578070014,7.88697964854188,9.96386575848549,7.91883596374325,10.5290520326256,10.5675449926688,9.34280659766927,9.57495988078629
GPR4,30.5482466183517,33.3570467271429,34.4074027325413,27.3223736175892,26.896748921926,22.4079555698785,31.7403932977489,29.3673321964696,31.3824055963701,26.5941712353477
NUP210P1,19.0736763166812,19.2602886040078,23.0643957426919,17.5191849201215,16.3842919419304,14.3216201647332,17.9485917339489,17.6112507785669,19.4177605256685,19.019667369332
PRPF39,92.2062751351321,99.1924232606469,89.2149112233131,108.186169252398,131.96089968585,119.274856168997,103.465730892243,104.761970898622,102.760870412012,95.7693346499172
TMEM150B,31.9199598772027,25.8435098312519,26.7271275477456,25.0115639084309,23.9692230194546,20.0056905807823,22.0138670397325,24.9581001462087,24.6353862626558,27.3501995531184
EFCAB2,53.0224833192752,57.3331284314437,51.7876749431113,105.930692120561,94.2826883692199,53.8709406630687,61.7675222410165,73.8172211860394,64.4113674003826,60.9292892170003
TMEM196,34.5110862584742,33.5603973205719,40.1830699099695,25.721108800186,31.0254556253428,27.0229421627267,29.3243695440802,32.1948145699657,37.4325020987955,30.5939743110902
CAMKK2,13.2764302227925,14.0410897916188,14.6343376478401,13.0068942780043,12.3445343988316,10.9684492927623,11.5584946141203,14.0103316906105,12.3715115110714,11.5469246031412
TMEM87B,14.8310492042507,11.2183382544979,9.48624111602434,16.5833101904526,14.7765123204559,20.1049126131676,12.8307795238713,13.0462625511877,13.8131758417631,13.5997514438263
TTR,50.6610350319945,46.7210144917783,41.9778313523694,37.0665876239415,42.9255656166319,36.3178866785822,36.8960377401774,42.3994676861516,46.303362605115,37.9551280733803
SIM1,165.092421780282,253.203577912918,157.17655360524,132.692421780288,78.3253136769472,161.059915918139,166.693666174137,153.034574717377,150.086478013152,122.185633134655
SHISA6,37.0539772946774,10.9113791144928,10.3153308126368,7.57543339448346,9.98459582980682,12.4893998155278,8.57727352186052,10.4898658786003,7.91937780698495,12.4845198656374
KDM5B,58.9778386669421,66.5609392947371,58.4839642727186,69.5007661902851,76.2745066537448,111.752116111325,69.6947000796226,65.7536058342581,67.2964696448723,86.8465704144191
TSPAN13,120.823886919386,203.217299690999,132.431084083058,228.069528014574,207.095105379183,256.93905812365,177.186522284954,192.100053010264,217.992595573613,135.394108447293
TGFA,32.4929012487081,33.1154923440649,35.0480535580213,22.0419254843991,22.6568661975802,20.3456496563489,31.4285311021786,33.9053125023093,29.1270630808645,29.5290947738107
SEMA7A,78.9051479610649,92.5280886593549,95.4660477709335,69.9512595787817,71.8757542048317,72.955293039866,92.1924337533257,74.0025536815449,74.3658509171401,79.8837838120292
TPP1,85.3069598003238,87.992397269222,89.2186678959392,122.925218806416,84.4437834710351,109.291189994787,104.502618121479,97.0390946884284,98.6488113889998,103.231559963489
STK3,200.915798082598,209.42095866279,208.25420865193,228.048998533543,230.291143303848,312.414763443222,259.31677493505,268.084285610652,217.379279949373,215.287161000876
PCED1A,50.2945379147237,54.7732076440495,52.9860649519472,64.5636274846402,52.7945273256181,60.9570985986214,68.1707495446613,59.6030620615861,55.725395154308,61.5270905115336
MLXIP,23.8063680469795,25.9634470670368,28.6271923116833,22.0292606848401,18.4593478003517,18.7320367959377,23.4918226375176,23.1434980213667,24.1020584228271,24.9084269595079
DPF1,70.783922331887,73.8035002230752,85.5924787604913,57.6264043121264,67.7060461094716,57.2778332258584,70.5785088699014,72.039397872921,67.0521184449374,69.2369910932961
PECAM1,276.474432627493,200.24240282636,265.312907509389,464.351442574247,217.40774467094,532.681290546098,498.311544974776,428.748100325681,296.095197869981,258.461187364147
APOL6,46.0317550903756,41.9522404923659,46.7064598176171,40.8919259132099,36.1477331796227,33.5409338328734,35.029370971302,41.6553241012105,43.7108067089228,40.8117090385646
OCM2,12.5809588587747,10.53177026711,11.4554179386754,9.41224590785929,9.78908226121828,8.84254941534951,8.37623995556581,9.91199469424225,11.4710167234089,10.9809515212412
RP5-1092A3.4,64.5656326414082,110.677725690398,175.808229059334,99.3434710850954,149.511539856652,227.493405058672,177.192421780282,177.559427965801,159.408064065185,193.882954376217
ADAM1A ,17.8299678525816,12.7991016036015,14.1590976418951,21.6555448596514,28.1103530503074,32.6587794730503,18.4222067399338,15.5583471099241,17.6047307363643,15.9659608561439
KCND3,29.5835074981434,31.0677410869221,31.7433795015672,25.1176176993674,32.07802587223,21.8484377692614,26.6875923337939,25.8204693355349,27.4925360460028,26.2845979636576
GLYR1,22.1401241305751,27.231761327121,28.5961019114304,28.0793484936884,38.2629070551573,33.2527797485577,31.2888740846146,29.3149869416388,30.6239184579102,26.7281631345829
USE1,104.526534061458,130.292421780301,85.0998618446383,115.292474008392,122.94955607726,138.943866673883,111.311662108629,125.04252870274,137.151065628792,146.167651647809
AVL9,61.3768529960125,67.3222102488754,68.1432762973526,58.107049388758,58.0136988759042,55.1269519780886,59.2692772577745,62.7020671423627,57.2621839005058,60.1862826593881
HSPA4L,6.53992209374537,8.91565765601437,10.6324021864126,13.7554279607948,9.35340151872623,11.9926600911899,8.16898997117231,13.2475857050743,10.2764673924888,14.6684358123245
CABLES1,75.6027135560051,60.4930763049651,63.439344485313,61.9023372407314,59.08107477399,47.2244896305881,64.1700391609248,57.2709975192081,51.8967698937552,53.0223887097445
MARK2,39.3512044005842,36.3178866785822,40.2364889782503,32.7918432031374,30.8250716020422,29.7253174985247,31.2211422821307,34.8534262482831,40.3366444026692,34.1682271127915
ZNF542P,31.9388909790273,37.0150514153057,35.1124318539199,57.3377773185001,47.4029329316589,42.1234622509918,38.9076935434702,34.9736980472507,35.9914940192979,54.6607890157095
CFL1,2400.24242178028,1923.05354981383,2168.29242178029,2975.53913363788,2075.95652299782,2343.615130097,2530.70652096757,2672.89056961504,2673.6861464962,2729.69848089047
AP001062.7 ,51.8610595337605,60.0274097499007,65.6964994781413,44.8509459923362,49.1408687479919,40.9425102961754,59.290371728172,47.2911852305933,53.3171858418046,52.8310986526546
CDKL5,28.5151101848047,29.7581177098575,25.709296003789,25.8511251321712,23.0486997153183,18.7495012519535,25.3980726606155,26.8328625235085,22.4449138450911,24.3049685627948
MIEF1,143.42212218506,135.892421780284,139.334092411355,159.860287607661,153.092421780282,180.78159898774,162.363131183425,159.408439335075,139.933348561282,156.217180654907
KRTAP9-4,13.2629334131197,11.6135647375151,12.1698412755659,9.16869891396775,10.282669053663,11.3327099774648,9.16127741491312,11.5245500154566,11.5620301769423,11.3591557634335
LOC339803,23.038045032875,29.3333554797086,25.7179350723063,20.1751019873681,17.1673660496871,22.0422486723408,20.3042181820662,25.3881610966311,24.590404133055,22.111994398334
CDC42EP2,176.014354235386,149.889261387694,163.555956437524,148.441595387365,135.003426774999,126.179858349741,155.392421780282,149.329341583009,136.19930553417,148.704807388715
MC4R,16.7761777369004,14.9138461203342,16.2740018787213,10.8962432010701,14.7375253273056,12.5426878994568,12.8228863466474,14.9513287039064,13.1375770688971,15.8394595595541
SBNO1,135.754955556724,155.084321998927,137.349486929143,157.470581036007,178.059030802217,229.533431086077,178.148821581484,153.51488709508,149.241427482792,167.933066339644
METTL1,76.2611007232346,84.2760499643132,82.2925401930113,109.427656600739,80.0489246535345,87.1984944035482,93.9137900138519,101.57485089158,88.6775643165382,103.201565133163
LINC00238,6.41687671335061,6.02485996965258,5.42093680510429,6.22755932279652,7.41992949751977,6.58099492289029,6.83501214972795,6.55421393483371,6.54211682966362,7.05012860065338
MKRN1,499.076399108265,557.588887353258,456.753346399421,429.561975261607,406.051605058442,446.486605058467,489.155710612878,472.51876340272,371.201089735584,423.623129857699
ATG4A,242.992421780282,216.853965339714,217.562940976728,273.892421780282,286.182340351997,339.983192608797,238.38304045412,225.492421780282,300.066363493955,248.833913582901
HMOX2,86.5292998004251,80.0212776893656,104.592422029768,66.409203711961,61.2050174710065,73.3198794506573,83.2962003023719,80.088881592011,86.3005962322645,76.3346909289201
GSX2,28.1615391401576,31.3669662397214,37.5195247405446,25.3161411727826,27.8580223995829,24.6209433837621,32.6025163475953,27.8131220977303,27.4647052360925,26.0679692157969
ANKRD30BP3,9.87283728185155,10.1925306356541,9.90868655077465,8.06058836678671,7.94638629499327,8.5423553876464,9.89520057864351,9.28912509566971,8.99658041359423,8.9892775452168
KDELR2,316.022893315976,293.262180523851,259.639025976134,339.334051312853,288.138027104522,441.733343107754,325.005313405933,342.652628293155,380.114748232994,327.775071347874
SIX3,18.4784733582146,14.1095559863198,17.3248250888815,13.0824303656047,14.1427530373867,10.5216110507175,16.410254263403,14.5830638293076,11.7463315615647,14.7056169442951
SSTR2,25.691399656718,21.7643112577086,22.3925084335518,19.6446398916889,21.0356021075342,20.5807352244894,21.8938570090227,19.2729435181409,21.7584388776968,19.6487246613319
C1orf228,7.15817288283468,7.76495725332903,7.33431069182412,8.67834840645551,8.76683837442687,7.39006491512409,8.98653042451602,8.42579583861766,8.02307002552021,8.45800632532118
CYP4V2,79.930781191234,50.2439341824592,63.4784206138832,47.0746369330613,38.1437970198395,46.545374947204,42.0482550230791,26.8649856837921,72.9907326458324,48.3847370045455
CISH,123.588541573927,61.8844656477058,78.5619979826336,46.0603162767522,44.3376855162876,48.1061934415288,99.8865496101221,56.719428376452,56.0363772368666,68.2039312784484
DNAJB13,61.7947731369333,56.0026710377932,84.3925039932928,41.6237396285931,52.3596272969658,43.7459247775052,56.8459730316874,66.2486039069779,54.1588548546478,56.5079881413545
C1orf131,151.744524811631,172.899973849897,112.199190668301,199.292421780282,171.722153842232,208.268741874026,143.284249202324,191.478797684784,152.545914162155,217.592421780282
THUMPD2,101.952927629958,104.592422029768,104.479612876864,109.999215489562,126.968307442394,194.492421780282,112.857950326319,139.97528498664,114.287677228996,130.492421780293
GK-AS1 ,28.3735615521321,24.925585556236,26.3970096442084,23.2551633809436,22.0855171918988,16.4763881703194,21.1972044758183,25.5273500248182,25.7882505961805,20.3412267456828
SLC44A1,104.332763708975,62.2891786193759,82.8925398355714,74.9932936808167,74.9774748915722,76.4127680844035,47.1381527486285,46.0847561512172,59.993338730235,44.0726772697994
NTRK3,15.9691996446456,15.0436816029891,17.2657730889463,13.5062796346017,14.8382246267063,10.0168086587657,13.5532254036398,15.049857056706,14.3692574042808,13.3987653159533
SSH1,90.3575204393408,117.59789173537,119.407229700915,261.851274772081,242.080406938352,179.597902775165,124.589797746346,88.5479920174056,163.742995335643,155.955874172901
ERP27,19.1844239172033,13.9782033894418,15.0046721550409,14.7158794266432,12.0346997974076,10.2061920091692,11.3068355247373,13.2697818756627,14.6577604563366,14.9089368991954
LOC101928047,11.3166269747871,12.7202482707663,12.1875167777415,9.87263016534592,9.77611670039551,9.77176197231661,10.402228369981,11.8978324122272,11.5732813034702,10.7529713602965
AGFG1,10.7680378630068,12.19969496797,11.2108426622518,20.1083162039931,14.7769582784682,15.368171731065,12.2772364909582,12.2793465385784,13.4250206782962,12.2150098402377
SLFN12,9.75946553318316,7.75970507696408,9.19642450018438,8.94731089909023,11.1142530974266,12.4444023099914,9.77693385435251,10.8944533382364,10.6586377277475,9.75591633338671
PMAIP1,11.2831199916994,14.842225298712,14.6219304278121,42.209580877035,21.508247702169,20.6262448686301,12.3563305320831,38.8778346258963,18.901890265177,15.367899508914
SPAG17,13.2608948287482,13.553962714613,16.7372420370377,11.0291374815608,10.4566712758868,15.424032007917,12.1180356058457,9.80051608384576,9.29216814213581,13.5259778133592
PITHD1,301.995107937306,310.238743719675,279.305433088574,316.761633722868,347.993635094186,474.810014194353,352.692421780282,328.261043470302,335.253740847719,340.273394044478
UBE2V2,94.7915411125056,126.991733501242,112.727896917571,106.453582339373,132.778423939203,172.634499485604,151.367103816654,126.063758671076,154.266633046859,127.076286191715
KIR2DL5A,32.6157071583687,28.4904314255472,31.3365806242348,24.3279762637682,24.377539873,20.0880343629541,28.7275268015235,30.8569081742138,26.7530441287791,26.2769571773739
RP11-714L20.1,13.7624082288533,11.5501810888277,13.4834911487327,10.4815720115858,11.3164661228732,11.5055325783098,12.4584744546738,11.2066092383341,10.7487324574919,11.8045458813155
FAM98B,208.292421780282,188.491092248654,193.067295464452,267.992421780282,258.740317014957,343.55073486473,222.072219521795,204.528716483965,224.435398737925,211.092421780282
RAB1A,167.350835757356,177.892421780282,155.556303642155,198.81788687504,177.592421780282,253.005515577845,191.147705508591,174.864746808972,200.489216064168,190.919227749176
PRKAR2A,1605.16844659078,1778.02575846272,1779.72879053083,1271.78805661592,1542.02694676111,1419.05241967985,1680.36078214747,1454.02887998508,1612.48759165559,1508.42030161894
ALOX12P2,32.3632078363172,27.8787747866855,37.2465334172795,26.021003361209,26.7947463238252,21.1754929373297,27.3998348146295,30.9554910418824,29.0789835903638,28.0734859368244
WDR1,443.397370326125,480.092421780283,419.080519009328,570.559478120103,480.234533154278,533.656613442346,447.178765551867,479.423388613853,630.537930188318,633.347474427225
PRORSD1P,26.6901853918547,19.8176306525517,17.0634325092696,27.1164024283351,44.2450468917475,30.7472768570327,21.5274424944388,29.2884800871858,24.630735124353,23.9918050935395
HTR3B,18.1488081561432,13.8598499077672,13.0826798071036,10.7254669876489,11.9746301471122,10.2495896183903,15.5098780927257,10.9731025673977,12.2741771970749,13.5347128128911
OR2I1P ,12.93457156711,11.0958807634917,11.7765014041339,13.3678747870596,12.3169587587903,13.0563789051564,14.4374194685628,16.2266225414739,14.2346093158947,12.993010890268
SDCBP2-AS1,48.4275092625884,43.7011418063997,51.2221852901649,35.1010174259862,38.1758056225777,35.412165067734,44.6615401983407,46.9723826917679,37.327564647757,45.6926781606021
PHTF1,10.5125216777249,10.7747382564331,12.0241275578467,15.9433289944963,12.1398670967205,11.6277973025886,12.0832087120934,15.5225143841271,12.5652605542856,12.7537280963427
KLHL14,44.453915724883,42.3571117404844,47.530227777554,35.2640706421506,34.6946004146392,32.2322617606029,37.7924404772933,41.912218390676,45.1935670428467,40.7703807435299
HTR7,47.8651541657044,41.9223839472906,42.6557264784825,36.8799751459991,36.0936950271484,32.5958300789328,42.1558205569675,43.8496427089023,36.1307506301955,38.9454229221624
BPIFB2,83.5945753685877,85.9299362423736,93.9193448687881,67.2824015093119,78.7230981616865,66.4386695230435,83.4465974392181,78.9557488117298,83.6216293681218,75.5062877629468
MARVELD1,32.3018400957396,31.4822224794371,27.7578295522996,22.8259385730668,26.864262981583,23.2959964196969,23.9301239376118,29.7338696008309,28.2161148630871,28.3229734289739
MMP7,22.9221453200831,26.0901549259902,24.4666343272316,18.7523467469766,20.9203937520956,22.2190725380692,23.0825055180896,22.2868026131253,21.8212949419317,22.0985038872367
TTC7A,74.7935101160313,65.2834717114772,72.7936545638994,57.3830563779237,63.2276431217016,56.111650312313,63.6998983983051,67.2187391964658,67.7669805682438,60.6635443892025
LOC101928651,21.3962458248831,16.9445017382364,23.8538937713759,14.5378633921065,15.8293476429862,17.1229425518952,18.3462850761108,17.7067397283799,19.0431884364577,18.4506762294964
SLC22A9,17.7013624049103,16.575192375087,20.6375000859256,12.9025698235732,16.9150637094655,13.8607851974716,15.6363295778528,14.778583426957,17.0029319641167,17.3586670090992
MRPL57,249.211003953113,307.941941056251,258.864935280414,308.039172438206,314.417030681109,302.262778497574,293.992421780282,338.287669577172,309.694145402946,292.492421780283
NLRP13,24.692651312205,21.0958756902911,25.0155218165035,21.4064250892797,20.9372536277817,17.0978989752843,19.7702484536054,20.6879903866955,20.8012918599165,22.3623261312481
MTHFSD,12.4724033286007,11.9827909050172,11.0459729459631,9.62020062444664,10.030987443816,7.71163000643448,11.9102365774042,9.84112143029598,8.9652102783228,11.3550256552561
