Gene1,Gene2,corRvec,Interaction
MRPL16,MXI1,0.321428571,Correlation
MRPS17,MXI1,0.285714286,Correlation
ACTN1,MYD88,0.642857143,Correlation
ADGRF5,MYD88,0.535714286,Correlation
ALDH3A2,MYD88,0.75,Correlation
ANXA1,MYD88,0.75,Correlation
AP2S1,MYD88,0.321428571,Correlation
ARHGAP29,MYD88,0.25,Correlation
ATP5C1,MYD88,0.464285714,Correlation
BBIP1,MYD88,0.464285714,Correlation
BGN,MYD88,0.642857143,Correlation
BPTF,MYD88,0.321428571,Correlation
BTN3A3,MYD88,0.75,Correlation
C6orf106,MYD88,0.178571429,Correlation
CCDC53,MYD88,0.821428571,Correlation
CCDC93,MYD88,0.785714286,Correlation
CCT3,MYD88,0.714285714,Correlation
CDH11,MYD88,0.857142857,Correlation
CIAPIN1,MYD88,0.642857143,Correlation
CLNS1A,MYD88,0.214285714,Correlation
COA3,MYD88,0.428571429,Correlation
COL4A1,MYD88,0.821428571,Correlation
COPG1,MYD88,0.357142857,Correlation
CREB3L2,MYD88,0.642857143,Correlation
CREG1,MYD88,0.321428571,Correlation
CSRP1,MYD88,0.25,Correlation
CST3,MYD88,0.214285714,Correlation
CTNNB1,MYD88,0.285714286,Correlation
CXorf40B,MYD88,1,Correlation
CYP1B1,MYD88,0.535714286,Correlation
DCN,MYD88,0.714285714,Correlation
DMD,MYD88,0.142857143,Correlation
EIF2S2,MYD88,0.107142857,Correlation
ERGIC2,MYD88,0.714285714,Correlation
FBN1,MYD88,0.571428571,Correlation
FBXW7,MYD88,0.107142857,Correlation
GULP1,MYD88,0.357142857,Correlation
HCFC2,MYD88,0.25,Correlation
HMOX2,MYD88,0.357142857,Correlation
HSP90AB1,MYD88,0.321428571,Correlation
ID2,MYD88,0.821428571,Correlation
IL1R1,MYD88,0.428571429,Correlation
ITGA6,MYD88,0.464285714,Correlation
KCTD12,MYD88,0.571428571,Correlation
KDM6A,MYD88,0.142857143,Correlation
KLC1,MYD88,0.75,Correlation
KPNA6,MYD88,0.285714286,Correlation
LYRM1,MYD88,0.392857143,Correlation
MAN2A1,MYD88,0.571428571,Correlation
MBNL2,MYD88,0.857142857,Correlation
MCMBP,MYD88,0.214285714,Correlation
MEST,MYD88,0.607142857,Correlation
MGAT4A,MYD88,0.464285714,Correlation
MON2,MYD88,0.285714286,Correlation
MRPS17,MYD88,0.142857143,Correlation
MXI1,MYD88,0.571428571,Correlation
ACTN1,NACA,0.5,Correlation
ADGRF5,NACA,0.5,Correlation
AHCTF1,NACA,0.571428571,Correlation
ALDH3A2,NACA,0.785714286,Correlation
ALPK1,NACA,0.142857143,Correlation
ANKRD17,NACA,0.571428571,Correlation
ANXA1,NACA,0.785714286,Correlation
ARHGAP29,NACA,0.321428571,Correlation
ARIH1,NACA,0.285714286,Correlation
ATM,NACA,0.214285714,Correlation
BBIP1,NACA,0.821428571,Correlation
BPTF,NACA,0.571428571,Correlation
BTN3A3,NACA,0.321428571,Correlation
C6orf106,NACA,0.428571429,Correlation
CCDC93,NACA,0.357142857,Correlation
CCT3,NACA,0.892857143,Correlation
CDH11,NACA,0.357142857,Correlation
CEP170B,NACA,0.285714286,Correlation
CLNS1A,NACA,0.571428571,Correlation
COL4A1,NACA,0.321428571,Correlation
CREB3L2,NACA,0.714285714,Correlation
CREG1,NACA,0.464285714,Correlation
CSRP1,NACA,0.214285714,Correlation
CTDSP2,NACA,0.214285714,Correlation
CXorf40B,NACA,0.428571429,Correlation
DCN,NACA,0.892857143,Correlation
DMD,NACA,0.892857143,Correlation
DST,NACA,0.392857143,Correlation
ERGIC2,NACA,0.464285714,Correlation
ERH,NACA,0.178571429,Correlation
FAM129A,NACA,0.142857143,Correlation
FBN1,NACA,0.821428571,Correlation
GLTSCR2,NACA,0.5,Correlation
GULP1,NACA,0.75,Correlation
HBB,NACA,0.285714286,Correlation
HCFC2,NACA,0.428571429,Correlation
HNRNPH3,NACA,0.142857143,Correlation
HSP90AB1,NACA,0.821428571,Correlation
ID2,NACA,0.142857143,Correlation
IL1R1,NACA,0.428571429,Correlation
JAG1,NACA,0.642857143,Correlation
KCTD12,NACA,0.428571429,Correlation
KDM6A,NACA,0.642857143,Correlation
KLC1,NACA,0.714285714,Correlation
KPNA6,NACA,0.357142857,Correlation
MAN2A1,NACA,0.357142857,Correlation
MBNL2,NACA,0.357142857,Correlation
MCMBP,NACA,0.571428571,Correlation
MEST,NACA,0.535714286,Correlation
MGAT4A,NACA,0.821428571,Correlation
MON2,NACA,0.928571429,Correlation
MRPS17,NACA,0.214285714,Correlation
MXI1,NACA,0.392857143,Correlation
MYD88,NACA,0.428571429,Correlation
ADGRF5,NDUFC2,0.392857143,Correlation
ANKRD17,NDUFC2,0.321428571,Correlation
ARIH1,NDUFC2,0.285714286,Correlation
ATP2C1,NDUFC2,0.107142857,Correlation
ATP5E,NDUFC2,0.142857143,Correlation
BTN3A3,NDUFC2,0.285714286,Correlation
C14orf1,NDUFC2,0.642857143,Correlation
CCDC93,NDUFC2,0.5,Correlation
CDC16,NDUFC2,0.678571429,Correlation
CDH11,NDUFC2,0.285714286,Correlation
CELF1,NDUFC2,0.535714286,Correlation
CIAPIN1,NDUFC2,0.178571429,Correlation
COA3,NDUFC2,0.535714286,Correlation
COL4A1,NDUFC2,0.25,Correlation
COPG1,NDUFC2,0.321428571,Correlation
CTDSP2,NDUFC2,0.357142857,Correlation
CTNNB1,NDUFC2,0.392857143,Correlation
CYP1B1,NDUFC2,0.75,Correlation
DDX5,NDUFC2,0.464285714,Correlation
DST,NDUFC2,0.464285714,Correlation
EIF2S2,NDUFC2,0.535714286,Correlation
ERGIC2,NDUFC2,0.25,Correlation
ERH,NDUFC2,0.642857143,Correlation
FAM129A,NDUFC2,0.285714286,Correlation
FBXW7,NDUFC2,0.785714286,Correlation
GBAS,NDUFC2,0.321428571,Correlation
HCFC2,NDUFC2,0.214285714,Correlation
HMOX2,NDUFC2,0.571428571,Correlation
HNRNPH3,NDUFC2,0.535714286,Correlation
HNRNPUL1,NDUFC2,0.142857143,Correlation
IL1R1,NDUFC2,0.214285714,Correlation
ITGA6,NDUFC2,0.357142857,Correlation
JAG1,NDUFC2,0.285714286,Correlation
KAT7,NDUFC2,0.714285714,Correlation
KCTD12,NDUFC2,0.214285714,Correlation
KDM6A,NDUFC2,0.214285714,Correlation
KPNA6,NDUFC2,0.464285714,Correlation
LYRM1,NDUFC2,0.392857143,Correlation
MAN2A1,NDUFC2,0.607142857,Correlation
MBNL2,NDUFC2,0.321428571,Correlation
MLH3,NDUFC2,0.607142857,Correlation
MRPL16,NDUFC2,0.5,Correlation
MRPS17,NDUFC2,0.571428571,Correlation
ADGRF5,NDUFS5,0.75,Correlation
AHCTF1,NDUFS5,0.321428571,Correlation
ALDH3A2,NDUFS5,0.642857143,Correlation
ANXA1,NDUFS5,0.642857143,Correlation
AP2S1,NDUFS5,0.214285714,Correlation
ARHGAP29,NDUFS5,0.464285714,Correlation
ATP5C1,NDUFS5,0.428571429,Correlation
AURKAIP1,NDUFS5,0.5,Correlation
BBIP1,NDUFS5,0.428571429,Correlation
BGN,NDUFS5,0.321428571,Correlation
BTN3A3,NDUFS5,0.857142857,Correlation
C14orf1,NDUFS5,0.642857143,Correlation
C1orf61,NDUFS5,0.142857143,Correlation
CCDC53,NDUFS5,0.357142857,Correlation
CCDC93,NDUFS5,0.392857143,Correlation
CCT3,NDUFS5,0.714285714,Correlation
CDH11,NDUFS5,0.214285714,Correlation
CIAPIN1,NDUFS5,0.178571429,Correlation
CLNS1A,NDUFS5,0.464285714,Correlation
COA3,NDUFS5,0.571428571,Correlation
COL4A1,NDUFS5,0.428571429,Correlation
COPG1,NDUFS5,0.5,Correlation
CREB3L2,NDUFS5,0.392857143,Correlation
CTDSP2,NDUFS5,0.142857143,Correlation
CXorf40B,NDUFS5,0.535714286,Correlation
CYP1B1,NDUFS5,0.464285714,Correlation
DCN,NDUFS5,0.714285714,Correlation
DLST,NDUFS5,0.428571429,Correlation
DMD,NDUFS5,0.285714286,Correlation
EIF2S2,NDUFS5,0.357142857,Correlation
ERGIC2,NDUFS5,0.214285714,Correlation
ERH,NDUFS5,0.5,Correlation
FBN1,NDUFS5,0.678571429,Correlation
FBXW7,NDUFS5,0.214285714,Correlation
GULP1,NDUFS5,0.75,Correlation
HCFC2,NDUFS5,0.321428571,Correlation
HNRNPH3,NDUFS5,0.678571429,Correlation
HSP90AB1,NDUFS5,0.285714286,Correlation
ID2,NDUFS5,0.107142857,Correlation
KAT7,NDUFS5,0.5,Correlation
KDM6A,NDUFS5,0.357142857,Correlation
KLC1,NDUFS5,0.535714286,Correlation
LYRM1,NDUFS5,0.714285714,Correlation
MAN2A1,NDUFS5,0.321428571,Correlation
MBNL2,NDUFS5,0.678571429,Correlation
MCMBP,NDUFS5,0.464285714,Correlation
MGAT4A,NDUFS5,0.428571429,Correlation
MON2,NDUFS5,0.428571429,Correlation
MRPL16,NDUFS5,0.571428571,Correlation
MRPS17,NDUFS5,0.642857143,Correlation
MXI1,NDUFS5,0.75,Correlation
MYD88,NDUFS5,0.535714286,Correlation
NACA,NDUFS5,0.464285714,Correlation
ACTN1,NISCH,0.428571429,Correlation
ADGRF5,NISCH,0.25,Correlation
ALDH3A2,NISCH,0.785714286,Correlation
ANXA1,NISCH,0.785714286,Correlation
AP2S1,NISCH,0.321428571,Correlation
ATP5C1,NISCH,0.571428571,Correlation
ATP5E,NISCH,0.142857143,Correlation
AURKAIP1,NISCH,0.107142857,Correlation
BGN,NISCH,0.642857143,Correlation
BTN3A3,NISCH,0.535714286,Correlation
CCDC53,NISCH,0.321428571,Correlation
CCDC93,NISCH,0.142857143,Correlation
CCT3,NISCH,0.607142857,Correlation
CDH11,NISCH,0.357142857,Correlation
CEP170B,NISCH,0.642857143,Correlation
COL4A1,NISCH,0.428571429,Correlation
CREB3L2,NISCH,0.357142857,Correlation
CREG1,NISCH,0.5,Correlation
CSRP1,NISCH,0.642857143,Correlation
CST3,NISCH,0.535714286,Correlation
CTNNB1,NISCH,0.178571429,Correlation
CXorf40B,NISCH,0.607142857,Correlation
DCN,NISCH,0.607142857,Correlation
DMD,NISCH,0.142857143,Correlation
FBN1,NISCH,0.285714286,Correlation
GULP1,NISCH,0.678571429,Correlation
HBB,NISCH,0.392857143,Correlation
HNRNPUL1,NISCH,0.214285714,Correlation
HSP90AB1,NISCH,0.214285714,Correlation
ID2,NISCH,0.571428571,Correlation
IL1R1,NISCH,0.214285714,Correlation
ITGA6,NISCH,0.142857143,Correlation
KLC1,NISCH,0.821428571,Correlation
LYRM1,NISCH,0.142857143,Correlation
MAN2A1,NISCH,0.178571429,Correlation
MBNL2,NISCH,0.321428571,Correlation
MON2,NISCH,0.178571429,Correlation
MXI1,NISCH,0.857142857,Correlation
MYD88,NISCH,0.607142857,Correlation
NACA,NISCH,0.5,Correlation
NDUFS5,NISCH,0.535714286,Correlation
AHCTF1,NKTR,0.178571429,Correlation
ALPK1,NKTR,0.285714286,Correlation
ARIH1,NKTR,0.428571429,Correlation
ATP2C1,NKTR,0.214285714,Correlation
C6orf106,NKTR,0.214285714,Correlation
CDC16,NKTR,0.571428571,Correlation
CELF1,NKTR,0.714285714,Correlation
CIAPIN1,NKTR,0.178571429,Correlation
CLCN5,NKTR,0.642857143,Correlation
CLNS1A,NKTR,0.357142857,Correlation
COPG1,NKTR,0.428571429,Correlation
CTDSP2,NKTR,0.214285714,Correlation
DDX5,NKTR,0.464285714,Correlation
DLST,NKTR,0.535714286,Correlation
DST,NKTR,0.214285714,Correlation
EIF2S2,NKTR,0.571428571,Correlation
FAM120A,NKTR,0.357142857,Correlation
FAM129A,NKTR,0.642857143,Correlation
FBXW7,NKTR,0.321428571,Correlation
GBAS,NKTR,0.25,Correlation
GLTSCR2,NKTR,0.571428571,Correlation
HCFC2,NKTR,0.428571429,Correlation
MCMBP,NKTR,0.357142857,Correlation
MLH3,NKTR,0.785714286,Correlation
MPHOSPH9,NKTR,0.857142857,Correlation
NDUFC2,NKTR,0.142857143,Correlation
ADGRF5,NPEPPS,0.25,Correlation
AHCTF1,NPEPPS,0.392857143,Correlation
ANKRD17,NPEPPS,0.392857143,Correlation
ARIH1,NPEPPS,0.428571429,Correlation
ATM,NPEPPS,0.142857143,Correlation
ATP2C1,NPEPPS,0.142857143,Correlation
C14orf1,NPEPPS,0.571428571,Correlation
C1orf61,NPEPPS,0.178571429,Correlation
CCDC93,NPEPPS,0.142857143,Correlation
CDC16,NPEPPS,0.785714286,Correlation
CELF1,NPEPPS,0.785714286,Correlation
CLNS1A,NPEPPS,0.214285714,Correlation
COA3,NPEPPS,0.285714286,Correlation
COPG1,NPEPPS,0.214285714,Correlation
CTDSP2,NPEPPS,0.642857143,Correlation
CYP1B1,NPEPPS,0.392857143,Correlation
DDX5,NPEPPS,0.535714286,Correlation
DLST,NPEPPS,0.25,Correlation
DMD,NPEPPS,0.142857143,Correlation
DST,NPEPPS,0.571428571,Correlation
EIF2S2,NPEPPS,0.5,Correlation
ERH,NPEPPS,0.678571429,Correlation
FAM129A,NPEPPS,0.5,Correlation
FBXW7,NPEPPS,0.607142857,Correlation
GBAS,NPEPPS,0.607142857,Correlation
GLTSCR2,NPEPPS,0.142857143,Correlation
HCFC2,NPEPPS,0.285714286,Correlation
HMOX2,NPEPPS,0.142857143,Correlation
HNRNPH3,NPEPPS,0.607142857,Correlation
JAG1,NPEPPS,0.357142857,Correlation
KAT7,NPEPPS,0.678571429,Correlation
KDM6A,NPEPPS,0.357142857,Correlation
KPNA6,NPEPPS,0.321428571,Correlation
LYRM1,NPEPPS,0.214285714,Correlation
MAN2A1,NPEPPS,0.321428571,Correlation
MCMBP,NPEPPS,0.214285714,Correlation
MLH3,NPEPPS,0.857142857,Correlation
MRPL16,NPEPPS,0.392857143,Correlation
MRPS17,NPEPPS,0.571428571,Correlation
NDUFC2,NPEPPS,0.857142857,Correlation
NKTR,NPEPPS,0.428571429,Correlation
ALPK1,NPTX2,0.607142857,Correlation
ARHGAP29,NPTX2,0.535714286,Correlation
ATM,NPTX2,0.535714286,Correlation
AURKAIP1,NPTX2,0.642857143,Correlation
C1orf61,NPTX2,0.714285714,Correlation
C6orf106,NPTX2,0.107142857,Correlation
CEP170B,NPTX2,0.428571429,Correlation
CTDSP2,NPTX2,0.285714286,Correlation
DLST,NPTX2,0.5,Correlation
FAM120A,NPTX2,0.321428571,Correlation
HSP90AB1,NPTX2,0.178571429,Correlation
MPHOSPH9,NPTX2,0.25,Correlation
MXI1,NPTX2,0.285714286,Correlation
NKTR,NPTX2,0.107142857,Correlation
ADGRF5,NSFL1C,0.107142857,Correlation
ALDH3A2,NSFL1C,0.142857143,Correlation
ANXA1,NSFL1C,0.142857143,Correlation
AP2S1,NSFL1C,0.642857143,Correlation
ARHGAP29,NSFL1C,0.285714286,Correlation
ATP5C1,NSFL1C,0.357142857,Correlation
ATP5E,NSFL1C,0.142857143,Correlation
AURKAIP1,NSFL1C,0.178571429,Correlation
BGN,NSFL1C,0.964285714,Correlation
BTN3A3,NSFL1C,0.428571429,Correlation
C1orf61,NSFL1C,0.321428571,Correlation
CCDC53,NSFL1C,0.571428571,Correlation
CCDC93,NSFL1C,0.142857143,Correlation
CCT3,NSFL1C,0.107142857,Correlation
CDH11,NSFL1C,0.25,Correlation
CEP170B,NSFL1C,0.285714286,Correlation
CIAPIN1,NSFL1C,0.178571429,Correlation
COL4A1,NSFL1C,0.571428571,Correlation
CSRP1,NSFL1C,0.142857143,Correlation
CST3,NSFL1C,0.642857143,Correlation
CTNNB1,NSFL1C,0.607142857,Correlation
CXorf40B,NSFL1C,0.5,Correlation
CYP1B1,NSFL1C,0.107142857,Correlation
DCN,NSFL1C,0.107142857,Correlation
FAM120A,NSFL1C,0.178571429,Correlation
FAM168B,NSFL1C,0.142857143,Correlation
HMOX2,NSFL1C,0.464285714,Correlation
HNRNPUL1,NSFL1C,0.428571429,Correlation
ID2,NSFL1C,0.571428571,Correlation
ITGA6,NSFL1C,0.357142857,Correlation
KLC1,NSFL1C,0.178571429,Correlation
MAN2A1,NSFL1C,0.107142857,Correlation
MBNL2,NSFL1C,0.142857143,Correlation
MRPL16,NSFL1C,0.214285714,Correlation
MXI1,NSFL1C,0.678571429,Correlation
MYD88,NSFL1C,0.5,Correlation
NDUFS5,NSFL1C,0.178571429,Correlation
NISCH,NSFL1C,0.571428571,Correlation
NPTX2,NSFL1C,0.214285714,Correlation
ADGRF5,NUTF2,0.5,Correlation
AHCTF1,NUTF2,0.142857143,Correlation
ANKRD17,NUTF2,0.428571429,Correlation
ARHGAP29,NUTF2,0.5,Correlation
ARIH1,NUTF2,0.714285714,Correlation
BBIP1,NUTF2,0.642857143,Correlation
BPTF,NUTF2,0.535714286,Correlation
BTN3A3,NUTF2,0.178571429,Correlation
C14orf1,NUTF2,0.285714286,Correlation
C6orf106,NUTF2,0.714285714,Correlation
CCDC53,NUTF2,0.107142857,Correlation
CCDC93,NUTF2,0.535714286,Correlation
CCT3,NUTF2,0.214285714,Correlation
CDC16,NUTF2,0.75,Correlation
CDH11,NUTF2,0.178571429,Correlation
CELF1,NUTF2,0.535714286,Correlation
CIAPIN1,NUTF2,0.357142857,Correlation
CLNS1A,NUTF2,0.821428571,Correlation
COA3,NUTF2,0.321428571,Correlation
COL4A1,NUTF2,0.25,Correlation
COPG1,NUTF2,0.607142857,Correlation
CREB3L2,NUTF2,0.178571429,Correlation
CTDSP2,NUTF2,0.607142857,Correlation
CXorf40B,NUTF2,0.107142857,Correlation
CYP1B1,NUTF2,0.428571429,Correlation
DCN,NUTF2,0.214285714,Correlation
DDX5,NUTF2,0.107142857,Correlation
DLST,NUTF2,0.607142857,Correlation
DMD,NUTF2,0.321428571,Correlation
DST,NUTF2,0.678571429,Correlation
EIF2S2,NUTF2,0.75,Correlation
ERGIC2,NUTF2,0.607142857,Correlation
ERH,NUTF2,0.464285714,Correlation
FAM129A,NUTF2,0.607142857,Correlation
FBN1,NUTF2,0.535714286,Correlation
FBXW7,NUTF2,0.428571429,Correlation
GBAS,NUTF2,0.285714286,Correlation
GLTSCR2,NUTF2,0.642857143,Correlation
HCFC2,NUTF2,0.928571429,Correlation
HNRNPH3,NUTF2,0.5,Correlation
HSP90AB1,NUTF2,0.392857143,Correlation
JAG1,NUTF2,0.178571429,Correlation
KAT7,NUTF2,0.178571429,Correlation
KCTD12,NUTF2,0.535714286,Correlation
KDM6A,NUTF2,0.714285714,Correlation
KPNA6,NUTF2,0.285714286,Correlation
LYRM1,NUTF2,0.214285714,Correlation
MAN2A1,NUTF2,0.357142857,Correlation
MBNL2,NUTF2,0.392857143,Correlation
MCMBP,NUTF2,0.821428571,Correlation
MEST,NUTF2,0.5,Correlation
MGAT4A,NUTF2,0.642857143,Correlation
MLH3,NUTF2,0.607142857,Correlation
MON2,NUTF2,0.428571429,Correlation
MPHOSPH9,NUTF2,0.178571429,Correlation
MRPS17,NUTF2,0.571428571,Correlation
MYD88,NUTF2,0.107142857,Correlation
NACA,NUTF2,0.107142857,Correlation
NDUFC2,NUTF2,0.5,Correlation
NDUFS5,NUTF2,0.142857143,Correlation
NKTR,NUTF2,0.535714286,Correlation
NPEPPS,NUTF2,0.535714286,Correlation
ACTN1,ORAI2,0.25,Correlation
ALPK1,ORAI2,0.357142857,Correlation
AP2S1,ORAI2,0.678571429,Correlation
ATP2C1,ORAI2,0.321428571,Correlation
ATP5C1,ORAI2,0.714285714,Correlation
ATP5E,ORAI2,0.642857143,Correlation
BGN,ORAI2,0.392857143,Correlation
CCDC53,ORAI2,0.464285714,Correlation
CDH11,ORAI2,0.107142857,Correlation
CEP170B,ORAI2,0.357142857,Correlation
CIAPIN1,ORAI2,0.392857143,Correlation
CLCN5,ORAI2,0.357142857,Correlation
CREG1,ORAI2,0.535714286,Correlation
CSRP1,ORAI2,0.714285714,Correlation
CST3,ORAI2,0.607142857,Correlation
CTNNB1,ORAI2,0.107142857,Correlation
CXorf40B,ORAI2,0.214285714,Correlation
FAM120A,ORAI2,0.75,Correlation
FAM168B,ORAI2,0.107142857,Correlation
HMOX2,ORAI2,0.321428571,Correlation
HNRNPUL1,ORAI2,0.571428571,Correlation
ID2,ORAI2,0.714285714,Correlation
ITGA6,ORAI2,0.428571429,Correlation
KLC1,ORAI2,0.321428571,Correlation
MPHOSPH9,ORAI2,0.321428571,Correlation
MYD88,ORAI2,0.214285714,Correlation
NISCH,ORAI2,0.357142857,Correlation
NSFL1C,ORAI2,0.428571429,Correlation
ACTN1,OTUB1,0.5,Correlation
ADGRF5,OTUB1,0.25,Correlation
ALDH3A2,OTUB1,0.357142857,Correlation
ANXA1,OTUB1,0.357142857,Correlation
AP2S1,OTUB1,0.392857143,Correlation
ATP5C1,OTUB1,0.5,Correlation
ATP5E,OTUB1,0.214285714,Correlation
BBIP1,OTUB1,0.214285714,Correlation
BTN3A3,OTUB1,0.464285714,Correlation
C14orf1,OTUB1,0.571428571,Correlation
CCDC53,OTUB1,0.678571429,Correlation
CCDC93,OTUB1,0.571428571,Correlation
CCT3,OTUB1,0.178571429,Correlation
CDC16,OTUB1,0.142857143,Correlation
CDH11,OTUB1,0.571428571,Correlation
CELF1,OTUB1,0.142857143,Correlation
CIAPIN1,OTUB1,0.821428571,Correlation
CLCN5,OTUB1,0.5,Correlation
CLNS1A,OTUB1,0.214285714,Correlation
COA3,OTUB1,0.928571429,Correlation
COL4A1,OTUB1,0.214285714,Correlation
COPG1,OTUB1,0.857142857,Correlation
CREB3L2,OTUB1,0.642857143,Correlation
CREG1,OTUB1,0.142857143,Correlation
CSRP1,OTUB1,0.142857143,Correlation
CXorf40B,OTUB1,0.535714286,Correlation
CYP1B1,OTUB1,0.821428571,Correlation
DCN,OTUB1,0.178571429,Correlation
DDX5,OTUB1,0.535714286,Correlation
DLST,OTUB1,0.178571429,Correlation
EIF2S2,OTUB1,0.714285714,Correlation
ERGIC2,OTUB1,0.642857143,Correlation
FBN1,OTUB1,0.214285714,Correlation
FBXW7,OTUB1,0.821428571,Correlation
GULP1,OTUB1,0.25,Correlation
HCFC2,OTUB1,0.285714286,Correlation
HMOX2,OTUB1,0.571428571,Correlation
HNRNPH3,OTUB1,0.178571429,Correlation
ID2,OTUB1,0.428571429,Correlation
IL1R1,OTUB1,0.285714286,Correlation
ITGA6,OTUB1,0.357142857,Correlation
KAT7,OTUB1,0.464285714,Correlation
KCTD12,OTUB1,0.285714286,Correlation
KLC1,OTUB1,0.392857143,Correlation
KPNA6,OTUB1,0.321428571,Correlation
LYRM1,OTUB1,0.857142857,Correlation
MAN2A1,OTUB1,0.321428571,Correlation
MBNL2,OTUB1,0.821428571,Correlation
MCMBP,OTUB1,0.214285714,Correlation
MEST,OTUB1,0.357142857,Correlation
MGAT4A,OTUB1,0.214285714,Correlation
MLH3,OTUB1,0.214285714,Correlation
MPHOSPH9,OTUB1,0.142857143,Correlation
MRPL16,OTUB1,0.321428571,Correlation
MRPS17,OTUB1,0.142857143,Correlation
MYD88,OTUB1,0.535714286,Correlation
NDUFC2,OTUB1,0.428571429,Correlation
NDUFS5,OTUB1,0.392857143,Correlation
NKTR,OTUB1,0.142857143,Correlation
NPEPPS,OTUB1,0.142857143,Correlation
NUTF2,OTUB1,0.321428571,Correlation
ORAI2,OTUB1,0.142857143,Correlation
ACTN1,PABPC1,0.5,Correlation
ADGRF5,PABPC1,0.857142857,Correlation
AHCTF1,PABPC1,0.214285714,Correlation
ALDH3A2,PABPC1,0.857142857,Correlation
ANKRD17,PABPC1,0.428571429,Correlation
ANXA1,PABPC1,0.857142857,Correlation
ARHGAP29,PABPC1,0.464285714,Correlation
BBIP1,PABPC1,0.607142857,Correlation
BGN,PABPC1,0.428571429,Correlation
BPTF,PABPC1,0.571428571,Correlation
BTN3A3,PABPC1,0.821428571,Correlation
C14orf1,PABPC1,0.214285714,Correlation
C6orf106,PABPC1,0.285714286,Correlation
CCDC53,PABPC1,0.25,Correlation
CCDC93,PABPC1,0.714285714,Correlation
CCT3,PABPC1,0.892857143,Correlation
CDH11,PABPC1,0.642857143,Correlation
CLNS1A,PABPC1,0.357142857,Correlation
COA3,PABPC1,0.178571429,Correlation
COL4A1,PABPC1,0.821428571,Correlation
CREB3L2,PABPC1,0.5,Correlation
CREG1,PABPC1,0.178571429,Correlation
CST3,PABPC1,0.107142857,Correlation
CTDSP2,PABPC1,0.214285714,Correlation
CTNNB1,PABPC1,0.285714286,Correlation
CXorf40B,PABPC1,0.714285714,Correlation
CYP1B1,PABPC1,0.357142857,Correlation
DCN,PABPC1,0.892857143,Correlation
DMD,PABPC1,0.607142857,Correlation
DST,PABPC1,0.321428571,Correlation
ERGIC2,PABPC1,0.464285714,Correlation
ERH,PABPC1,0.535714286,Correlation
FAM168B,PABPC1,0.107142857,Correlation
FBN1,PABPC1,0.821428571,Correlation
GULP1,PABPC1,0.607142857,Correlation
HBB,PABPC1,0.214285714,Correlation
HCFC2,PABPC1,0.285714286,Correlation
HNRNPH3,PABPC1,0.428571429,Correlation
HSP90AB1,PABPC1,0.607142857,Correlation
ID2,PABPC1,0.285714286,Correlation
IL1R1,PABPC1,0.428571429,Correlation
ITGA6,PABPC1,0.142857143,Correlation
JAG1,PABPC1,0.571428571,Correlation
KAT7,PABPC1,0.178571429,Correlation
KCTD12,PABPC1,0.428571429,Correlation
KDM6A,PABPC1,0.571428571,Correlation
KLC1,PABPC1,0.642857143,Correlation
KPNA6,PABPC1,0.357142857,Correlation
LYRM1,PABPC1,0.25,Correlation
MAN2A1,PABPC1,0.785714286,Correlation
MBNL2,PABPC1,0.642857143,Correlation
MCMBP,PABPC1,0.357142857,Correlation
MEST,PABPC1,0.392857143,Correlation
MGAT4A,PABPC1,0.607142857,Correlation
MON2,PABPC1,0.642857143,Correlation
MRPL16,PABPC1,0.107142857,Correlation
MRPS17,PABPC1,0.571428571,Correlation
MXI1,PABPC1,0.678571429,Correlation
MYD88,PABPC1,0.714285714,Correlation
NACA,PABPC1,0.714285714,Correlation
NDUFS5,PABPC1,0.678571429,Correlation
NISCH,PABPC1,0.642857143,Correlation
NSFL1C,PABPC1,0.285714286,Correlation
NUTF2,PABPC1,0.107142857,Correlation
OTUB1,PABPC1,0.142857143,Correlation
AHCTF1,PCDH9,0.392857143,Correlation
ALPK1,PCDH9,0.428571429,Correlation
ANKRD17,PCDH9,0.464285714,Correlation
ARIH1,PCDH9,0.428571429,Correlation
ATM,PCDH9,0.928571429,Correlation
ATP2C1,PCDH9,0.428571429,Correlation
BPTF,PCDH9,0.357142857,Correlation
C6orf106,PCDH9,0.285714286,Correlation
CDC16,PCDH9,0.214285714,Correlation
CELF1,PCDH9,0.285714286,Correlation
CEP170B,PCDH9,0.5,Correlation
CST3,PCDH9,0.178571429,Correlation
CTDSP2,PCDH9,0.5,Correlation
DMD,PCDH9,0.428571429,Correlation
DST,PCDH9,0.428571429,Correlation
ERH,PCDH9,0.107142857,Correlation
FAM129A,PCDH9,0.428571429,Correlation
FAM168B,PCDH9,0.535714286,Correlation
GBAS,PCDH9,0.821428571,Correlation
GLTSCR2,PCDH9,0.285714286,Correlation
HBB,PCDH9,0.607142857,Correlation
HSP90AB1,PCDH9,0.357142857,Correlation
JAG1,PCDH9,0.5,Correlation
KDM6A,PCDH9,0.285714286,Correlation
KPNA6,PCDH9,0.107142857,Correlation
MLH3,PCDH9,0.142857143,Correlation
MON2,PCDH9,0.25,Correlation
NACA,PCDH9,0.214285714,Correlation
NPEPPS,PCDH9,0.142857143,Correlation
NPTX2,PCDH9,0.321428571,Correlation
AHCTF1,PDCL3,0.142857143,Correlation
ALPK1,PDCL3,0.214285714,Correlation
ANKRD17,PDCL3,0.535714286,Correlation
