Gene1,Gene2,corRvec,Interaction
FAM129A,NPEPPS,0.257142857,Correlation
FBN1,NPEPPS,0.371428571,Correlation
GBAS,NPEPPS,0.542857143,Correlation
GLTSCR2,NPEPPS,0.771428571,Correlation
GULP1,NPEPPS,0.428571429,Correlation
HSP90AB1,NPEPPS,0.142857143,Correlation
ID2,NPEPPS,0.885714286,Correlation
IL1R1,NPEPPS,0.314285714,Correlation
JAG1,NPEPPS,0.257142857,Correlation
KAT7,NPEPPS,0.2,Correlation
KCTD12,NPEPPS,0.6,Correlation
KPNA6,NPEPPS,0.485714286,Correlation
LYRM1,NPEPPS,0.828571429,Correlation
MCMBP,NPEPPS,0.142857143,Correlation
MEST,NPEPPS,0.657142857,Correlation
MGAT4A,NPEPPS,0.657142857,Correlation
MON2,NPEPPS,0.2,Correlation
MRPL16,NPEPPS,0.771428571,Correlation
MRPS17,NPEPPS,0.771428571,Correlation
MYD88,NPEPPS,0.257142857,Correlation
NDUFC2,NPEPPS,0.885714286,Correlation
NDUFS5,NPEPPS,0.771428571,Correlation
NISCH,NPEPPS,0.257142857,Correlation
ACTN1,NPTX2,0.2,Correlation
AHCTF1,NPTX2,0.657142857,Correlation
ALDH3A2,NPTX2,0.257142857,Correlation
ANKRD17,NPTX2,0.542857143,Correlation
ANXA1,NPTX2,0.2,Correlation
ARHGAP29,NPTX2,0.485714286,Correlation
ARIH1,NPTX2,0.371428571,Correlation
ATM,NPTX2,0.771428571,Correlation
BBIP1,NPTX2,0.257142857,Correlation
BPTF,NPTX2,0.714285714,Correlation
CCDC93,NPTX2,0.485714286,Correlation
CDC16,NPTX2,0.428571429,Correlation
CDH11,NPTX2,0.142857143,Correlation
CLCN5,NPTX2,0.485714286,Correlation
CREB3L2,NPTX2,0.2,Correlation
CREG1,NPTX2,0.2,Correlation
CSRP1,NPTX2,0.657142857,Correlation
CTDSP2,NPTX2,0.6,Correlation
CTNNB1,NPTX2,0.142857143,Correlation
CYP1B1,NPTX2,0.2,Correlation
DDX5,NPTX2,0.485714286,Correlation
DST,NPTX2,0.428571429,Correlation
EIF2S2,NPTX2,0.6,Correlation
ERGIC2,NPTX2,0.885714286,Correlation
FAM129A,NPTX2,0.142857143,Correlation
GLTSCR2,NPTX2,0.257142857,Correlation
GULP1,NPTX2,0.485714286,Correlation
HCFC2,NPTX2,0.828571429,Correlation
HSP90AB1,NPTX2,0.314285714,Correlation
IL1R1,NPTX2,0.257142857,Correlation
ITGA6,NPTX2,0.657142857,Correlation
JAG1,NPTX2,0.2,Correlation
KCTD12,NPTX2,0.371428571,Correlation
KDM6A,NPTX2,0.371428571,Correlation
KPNA6,NPTX2,0.257142857,Correlation
MAN2A1,NPTX2,0.771428571,Correlation
MBNL2,NPTX2,0.771428571,Correlation
MCMBP,NPTX2,0.485714286,Correlation
MGAT4A,NPTX2,0.257142857,Correlation
MON2,NPTX2,0.257142857,Correlation
MPHOSPH9,NPTX2,0.257142857,Correlation
MRPS17,NPTX2,0.142857143,Correlation
MXI1,NPTX2,0.657142857,Correlation
NACA,NPTX2,0.714285714,Correlation
NKTR,NPTX2,0.714285714,Correlation
ADGRF5,NSFL1C,0.142857143,Correlation
AP2S1,NSFL1C,0.428571429,Correlation
ARIH1,NSFL1C,0.142857143,Correlation
ATP5C1,NSFL1C,0.314285714,Correlation
ATP5E,NSFL1C,0.314285714,Correlation
AURKAIP1,NSFL1C,0.828571429,Correlation
BBIP1,NSFL1C,0.371428571,Correlation
BTN3A3,NSFL1C,0.771428571,Correlation
C14orf1,NSFL1C,0.771428571,Correlation
C1orf61,NSFL1C,0.428571429,Correlation
CCT3,NSFL1C,0.428571429,Correlation
CEP170B,NSFL1C,0.142857143,Correlation
CIAPIN1,NSFL1C,0.257142857,Correlation
CLNS1A,NSFL1C,0.257142857,Correlation
COA3,NSFL1C,0.485714286,Correlation
COPG1,NSFL1C,0.6,Correlation
CST3,NSFL1C,0.257142857,Correlation
CXorf40B,NSFL1C,0.828571429,Correlation
DLST,NSFL1C,0.714285714,Correlation
DST,NSFL1C,0.657142857,Correlation
ERH,NSFL1C,0.942857143,Correlation
FAM168B,NSFL1C,0.428571429,Correlation
FBXW7,NSFL1C,0.485714286,Correlation
GBAS,NSFL1C,0.2,Correlation
GULP1,NSFL1C,0.6,Correlation
HMOX2,NSFL1C,0.371428571,Correlation
ID2,NSFL1C,0.314285714,Correlation
KAT7,NSFL1C,0.6,Correlation
KLC1,NSFL1C,0.314285714,Correlation
LYRM1,NSFL1C,0.6,Correlation
MBNL2,NSFL1C,0.371428571,Correlation
MEST,NSFL1C,0.142857143,Correlation
MON2,NSFL1C,0.142857143,Correlation
MRPL16,NSFL1C,0.371428571,Correlation
NDUFC2,NSFL1C,0.314285714,Correlation
NDUFS5,NSFL1C,0.771428571,Correlation
NISCH,NSFL1C,0.6,Correlation
NPEPPS,NSFL1C,0.2,Correlation
AP2S1,NUTF2,0.542857143,Correlation
ATP5C1,NUTF2,0.485714286,Correlation
ATP5E,NUTF2,0.428571429,Correlation
AURKAIP1,NUTF2,0.942857143,Correlation
BBIP1,NUTF2,0.314285714,Correlation
BTN3A3,NUTF2,0.885714286,Correlation
C14orf1,NUTF2,0.828571429,Correlation
C1orf61,NUTF2,0.314285714,Correlation
CCDC53,NUTF2,0.2,Correlation
CCT3,NUTF2,0.542857143,Correlation
CELF1,NUTF2,0.314285714,Correlation
CEP170B,NUTF2,0.314285714,Correlation
CIAPIN1,NUTF2,0.2,Correlation
CLNS1A,NUTF2,0.314285714,Correlation
COA3,NUTF2,0.714285714,Correlation
COPG1,NUTF2,0.771428571,Correlation
CST3,NUTF2,0.371428571,Correlation
CXorf40B,NUTF2,0.771428571,Correlation
DLST,NUTF2,0.771428571,Correlation
DST,NUTF2,0.428571429,Correlation
ERH,NUTF2,1,Correlation
FAM168B,NUTF2,0.257142857,Correlation
FBXW7,NUTF2,0.542857143,Correlation
GBAS,NUTF2,0.257142857,Correlation
GULP1,NUTF2,0.485714286,Correlation
HMOX2,NUTF2,0.257142857,Correlation
ID2,NUTF2,0.485714286,Correlation
KAT7,NUTF2,0.485714286,Correlation
KLC1,NUTF2,0.142857143,Correlation
LYRM1,NUTF2,0.657142857,Correlation
MEST,NUTF2,0.371428571,Correlation
MRPL16,NUTF2,0.6,Correlation
MRPS17,NUTF2,0.142857143,Correlation
NDUFC2,NUTF2,0.371428571,Correlation
NDUFS5,NUTF2,0.828571429,Correlation
NISCH,NUTF2,0.657142857,Correlation
NPEPPS,NUTF2,0.371428571,Correlation
NSFL1C,NUTF2,0.942857143,Correlation
ALDH3A2,ORAI2,0.714285714,Correlation
ANKRD17,ORAI2,0.314285714,Correlation
AP2S1,ORAI2,0.657142857,Correlation
ARIH1,ORAI2,0.6,Correlation
ATP2C1,ORAI2,0.771428571,Correlation
ATP5C1,ORAI2,0.485714286,Correlation
ATP5E,ORAI2,0.314285714,Correlation
AURKAIP1,ORAI2,0.485714286,Correlation
BBIP1,ORAI2,0.257142857,Correlation
BTN3A3,ORAI2,0.314285714,Correlation
C6orf106,ORAI2,0.6,Correlation
CCDC53,ORAI2,0.828571429,Correlation
CCT3,ORAI2,0.657142857,Correlation
CDC16,ORAI2,0.657142857,Correlation
CELF1,ORAI2,0.542857143,Correlation
CEP170B,ORAI2,0.657142857,Correlation
CIAPIN1,ORAI2,0.771428571,Correlation
CLNS1A,ORAI2,0.542857143,Correlation
COA3,ORAI2,0.6,Correlation
COPG1,ORAI2,0.428571429,Correlation
CTNNB1,ORAI2,0.142857143,Correlation
CXorf40B,ORAI2,0.428571429,Correlation
DLST,ORAI2,0.371428571,Correlation
DMD,ORAI2,0.142857143,Correlation
EIF2S2,ORAI2,0.257142857,Correlation
ERH,ORAI2,0.314285714,Correlation
FBN1,ORAI2,0.257142857,Correlation
GBAS,ORAI2,0.885714286,Correlation
GLTSCR2,ORAI2,0.6,Correlation
HBB,ORAI2,0.371428571,Correlation
HMOX2,ORAI2,0.6,Correlation
HNRNPH3,ORAI2,0.142857143,Correlation
HSP90AB1,ORAI2,0.2,Correlation
ID2,ORAI2,0.657142857,Correlation
KAT7,ORAI2,0.657142857,Correlation
KCTD12,ORAI2,0.371428571,Correlation
KLC1,ORAI2,0.314285714,Correlation
KPNA6,ORAI2,0.257142857,Correlation
LYRM1,ORAI2,0.428571429,Correlation
MEST,ORAI2,0.371428571,Correlation
MGAT4A,ORAI2,0.257142857,Correlation
MON2,ORAI2,0.257142857,Correlation
MRPL16,ORAI2,0.428571429,Correlation
MRPS17,ORAI2,0.714285714,Correlation
NDUFC2,ORAI2,0.771428571,Correlation
NDUFS5,ORAI2,0.542857143,Correlation
NISCH,ORAI2,0.714285714,Correlation
NPEPPS,ORAI2,0.714285714,Correlation
NSFL1C,ORAI2,0.2,Correlation
NUTF2,ORAI2,0.314285714,Correlation
ACTN1,OTUB1,0.6,Correlation
ALDH3A2,OTUB1,0.485714286,Correlation
ANKRD17,OTUB1,0.485714286,Correlation
AP2S1,OTUB1,0.942857143,Correlation
ARIH1,OTUB1,0.6,Correlation
ATP2C1,OTUB1,0.6,Correlation
ATP5C1,OTUB1,1,Correlation
ATP5E,OTUB1,0.714285714,Correlation
AURKAIP1,OTUB1,0.714285714,Correlation
BBIP1,OTUB1,0.2,Correlation
BTN3A3,OTUB1,0.6,Correlation
C14orf1,OTUB1,0.428571429,Correlation
C6orf106,OTUB1,0.657142857,Correlation
CCDC53,OTUB1,0.771428571,Correlation
CCT3,OTUB1,0.942857143,Correlation
CDC16,OTUB1,0.371428571,Correlation
CELF1,OTUB1,0.942857143,Correlation
CEP170B,OTUB1,0.485714286,Correlation
CIAPIN1,OTUB1,0.314285714,Correlation
COA3,OTUB1,0.657142857,Correlation
COL4A1,OTUB1,0.142857143,Correlation
COPG1,OTUB1,0.428571429,Correlation
CREG1,OTUB1,0.428571429,Correlation
CST3,OTUB1,0.714285714,Correlation
CTNNB1,OTUB1,0.314285714,Correlation
CXorf40B,OTUB1,0.6,Correlation
DLST,OTUB1,0.657142857,Correlation
DMD,OTUB1,0.657142857,Correlation
ERH,OTUB1,0.485714286,Correlation
FBXW7,OTUB1,0.2,Correlation
GBAS,OTUB1,0.485714286,Correlation
GLTSCR2,OTUB1,0.428571429,Correlation
GULP1,OTUB1,0.6,Correlation
HSP90AB1,OTUB1,0.371428571,Correlation
ID2,OTUB1,0.657142857,Correlation
KAT7,OTUB1,0.142857143,Correlation
KCTD12,OTUB1,0.257142857,Correlation
KPNA6,OTUB1,0.714285714,Correlation
LYRM1,OTUB1,0.885714286,Correlation
MEST,OTUB1,0.885714286,Correlation
MGAT4A,OTUB1,0.371428571,Correlation
MRPL16,OTUB1,0.942857143,Correlation
MRPS17,OTUB1,0.771428571,Correlation
NDUFC2,OTUB1,0.828571429,Correlation
NDUFS5,OTUB1,0.771428571,Correlation
NISCH,OTUB1,0.257142857,Correlation
NPEPPS,OTUB1,0.885714286,Correlation
NSFL1C,OTUB1,0.314285714,Correlation
NUTF2,OTUB1,0.485714286,Correlation
ORAI2,OTUB1,0.485714286,Correlation
ACTN1,PABPC1,0.142857143,Correlation
ADGRF5,PABPC1,0.142857143,Correlation
AHCTF1,PABPC1,0.371428571,Correlation
ALDH3A2,PABPC1,0.6,Correlation
ALPK1,PABPC1,0.142857143,Correlation
ANXA1,PABPC1,0.485714286,Correlation
ARHGAP29,PABPC1,0.657142857,Correlation
ARIH1,PABPC1,0.142857143,Correlation
ATM,PABPC1,0.771428571,Correlation
BBIP1,PABPC1,0.314285714,Correlation
BGN,PABPC1,0.257142857,Correlation
BPTF,PABPC1,0.6,Correlation
CCDC53,PABPC1,0.257142857,Correlation
CCDC93,PABPC1,0.657142857,Correlation
CDC16,PABPC1,0.6,Correlation
CDH11,PABPC1,0.657142857,Correlation
CLCN5,PABPC1,0.714285714,Correlation
COL4A1,PABPC1,0.6,Correlation
CREB3L2,PABPC1,0.485714286,Correlation
CREG1,PABPC1,0.542857143,Correlation
CSRP1,PABPC1,0.828571429,Correlation
CTDSP2,PABPC1,0.828571429,Correlation
CTNNB1,PABPC1,0.257142857,Correlation
CYP1B1,PABPC1,0.485714286,Correlation
DCN,PABPC1,0.371428571,Correlation
DDX5,PABPC1,0.657142857,Correlation
DMD,PABPC1,0.257142857,Correlation
EIF2S2,PABPC1,0.885714286,Correlation
ERGIC2,PABPC1,0.314285714,Correlation
FAM120A,PABPC1,0.542857143,Correlation
FAM129A,PABPC1,0.657142857,Correlation
FBN1,PABPC1,0.6,Correlation
GLTSCR2,PABPC1,0.657142857,Correlation
HCFC2,PABPC1,0.828571429,Correlation
HNRNPH3,PABPC1,0.428571429,Correlation
HNRNPUL1,PABPC1,0.142857143,Correlation
IL1R1,PABPC1,0.6,Correlation
ITGA6,PABPC1,0.6,Correlation
JAG1,PABPC1,0.485714286,Correlation
KCTD12,PABPC1,0.828571429,Correlation
KDM6A,PABPC1,0.485714286,Correlation
MAN2A1,PABPC1,0.771428571,Correlation
MBNL2,PABPC1,0.142857143,Correlation
MCMBP,PABPC1,0.657142857,Correlation
MGAT4A,PABPC1,0.657142857,Correlation
MON2,PABPC1,0.542857143,Correlation
MPHOSPH9,PABPC1,0.542857143,Correlation
MXI1,PABPC1,0.828571429,Correlation
MYD88,PABPC1,0.371428571,Correlation
NACA,PABPC1,0.6,Correlation
NKTR,PABPC1,0.6,Correlation
NPTX2,PABPC1,0.542857143,Correlation
ADGRF5,PCDH9,0.6,Correlation
AHCTF1,PCDH9,0.828571429,Correlation
ARHGAP29,PCDH9,0.314285714,Correlation
ATM,PCDH9,0.542857143,Correlation
BBIP1,PCDH9,0.2,Correlation
BPTF,PCDH9,0.771428571,Correlation
C1orf61,PCDH9,0.142857143,Correlation
CCDC93,PCDH9,0.314285714,Correlation
CLCN5,PCDH9,0.6,Correlation
CSRP1,PCDH9,0.142857143,Correlation
CTDSP2,PCDH9,0.428571429,Correlation
DDX5,PCDH9,0.314285714,Correlation
DST,PCDH9,0.6,Correlation
ERGIC2,PCDH9,0.657142857,Correlation
FAM168B,PCDH9,0.485714286,Correlation
HCFC2,PCDH9,0.485714286,Correlation
HNRNPUL1,PCDH9,0.371428571,Correlation
ITGA6,PCDH9,0.428571429,Correlation
KAT7,PCDH9,0.142857143,Correlation
KDM6A,PCDH9,0.885714286,Correlation
KLC1,PCDH9,0.2,Correlation
MAN2A1,PCDH9,0.542857143,Correlation
MBNL2,PCDH9,0.6,Correlation
MCMBP,PCDH9,0.314285714,Correlation
MON2,PCDH9,0.485714286,Correlation
MPHOSPH9,PCDH9,0.428571429,Correlation
MXI1,PCDH9,0.142857143,Correlation
NACA,PCDH9,0.771428571,Correlation
NKTR,PCDH9,0.771428571,Correlation
NPTX2,PCDH9,0.371428571,Correlation
PABPC1,PCDH9,0.2,Correlation
ADGRF5,PDCL3,0.6,Correlation
AHCTF1,PDCL3,0.771428571,Correlation
ALPK1,PDCL3,0.2,Correlation
ANXA1,PDCL3,0.428571429,Correlation
ARHGAP29,PDCL3,0.771428571,Correlation
ATM,PDCL3,0.942857143,Correlation
BBIP1,PDCL3,0.428571429,Correlation
BGN,PDCL3,0.314285714,Correlation
BPTF,PDCL3,1,Correlation
CCDC93,PDCL3,0.771428571,Correlation
CDC16,PDCL3,0.142857143,Correlation
CDH11,PDCL3,0.2,Correlation
CLCN5,PDCL3,0.657142857,Correlation
COL4A1,PDCL3,0.257142857,Correlation
CREB3L2,PDCL3,0.428571429,Correlation
CREG1,PDCL3,0.142857143,Correlation
CSRP1,PDCL3,0.6,Correlation
CTDSP2,PDCL3,0.828571429,Correlation
CYP1B1,PDCL3,0.428571429,Correlation
DDX5,PDCL3,0.771428571,Correlation
DST,PDCL3,0.542857143,Correlation
EIF2S2,PDCL3,0.542857143,Correlation
ERGIC2,PDCL3,0.828571429,Correlation
FAM129A,PDCL3,0.2,Correlation
FBN1,PDCL3,0.314285714,Correlation
GLTSCR2,PDCL3,0.142857143,Correlation
HCFC2,PDCL3,0.885714286,Correlation
IL1R1,PDCL3,0.542857143,Correlation
ITGA6,PDCL3,0.885714286,Correlation
JAG1,PDCL3,0.428571429,Correlation
KCTD12,PDCL3,0.314285714,Correlation
KDM6A,PDCL3,0.771428571,Correlation
MAN2A1,PDCL3,0.942857143,Correlation
MBNL2,PDCL3,0.657142857,Correlation
MCMBP,PDCL3,0.771428571,Correlation
MGAT4A,PDCL3,0.257142857,Correlation
MON2,PDCL3,0.6,Correlation
MPHOSPH9,PDCL3,0.714285714,Correlation
MXI1,PDCL3,0.6,Correlation
NACA,PDCL3,1,Correlation
NKTR,PDCL3,1,Correlation
NPTX2,PDCL3,0.714285714,Correlation
PABPC1,PDCL3,0.6,Correlation
PCDH9,PDCL3,0.771428571,Correlation
AHCTF1,PFDN1,0.257142857,Correlation
ANKRD17,PFDN1,0.371428571,Correlation
ARIH1,PFDN1,0.257142857,Correlation
ATP2C1,PFDN1,0.257142857,Correlation
AURKAIP1,PFDN1,0.142857143,Correlation
C14orf1,PFDN1,0.428571429,Correlation
C1orf61,PFDN1,0.942857143,Correlation
C6orf106,PFDN1,0.2,Correlation
CEP170B,PFDN1,0.371428571,Correlation
CIAPIN1,PFDN1,0.542857143,Correlation
CLNS1A,PFDN1,0.6,Correlation
COA3,PFDN1,0.2,Correlation
COPG1,PFDN1,0.428571429,Correlation
CST3,PFDN1,0.142857143,Correlation
CXorf40B,PFDN1,0.257142857,Correlation
DST,PFDN1,0.257142857,Correlation
ERH,PFDN1,0.371428571,Correlation
FAM168B,PFDN1,0.942857143,Correlation
FBXW7,PFDN1,0.657142857,Correlation
GBAS,PFDN1,0.371428571,Correlation
GULP1,PFDN1,0.257142857,Correlation
HMOX2,PFDN1,0.771428571,Correlation
HNRNPUL1,PFDN1,0.257142857,Correlation
HSP90AB1,PFDN1,0.485714286,Correlation
KAT7,PFDN1,0.714285714,Correlation
KLC1,PFDN1,0.885714286,Correlation
KPNA6,PFDN1,0.142857143,Correlation
MBNL2,PFDN1,0.257142857,Correlation
MLH3,PFDN1,0.485714286,Correlation
NISCH,PFDN1,0.6,Correlation
NSFL1C,PFDN1,0.542857143,Correlation
NUTF2,PFDN1,0.371428571,Correlation
PCDH9,PFDN1,0.314285714,Correlation
ADGRF5,PFDN5,0.6,Correlation
ALPK1,PFDN5,0.2,Correlation
AURKAIP1,PFDN5,0.485714286,Correlation
BBIP1,PFDN5,0.257142857,Correlation
BGN,PFDN5,0.314285714,Correlation
BTN3A3,PFDN5,0.542857143,Correlation
C14orf1,PFDN5,0.542857143,Correlation
C1orf61,PFDN5,0.314285714,Correlation
CLNS1A,PFDN5,0.371428571,Correlation
COA3,PFDN5,0.257142857,Correlation
COPG1,PFDN5,0.485714286,Correlation
CXorf40B,PFDN5,0.371428571,Correlation
DLST,PFDN5,0.371428571,Correlation
DST,PFDN5,0.542857143,Correlation
ERH,PFDN5,0.714285714,Correlation
FAM168B,PFDN5,0.542857143,Correlation
FBXW7,PFDN5,0.371428571,Correlation
HMOX2,PFDN5,0.142857143,Correlation
KAT7,PFDN5,0.371428571,Correlation
MBNL2,PFDN5,0.142857143,Correlation
MON2,PFDN5,0.257142857,Correlation
MPHOSPH9,PFDN5,0.2,Correlation
NDUFS5,PFDN5,0.314285714,Correlation
NISCH,PFDN5,0.485714286,Correlation
NSFL1C,PFDN5,0.771428571,Correlation
NUTF2,PFDN5,0.714285714,Correlation
PCDH9,PFDN5,0.428571429,Correlation
PFDN1,PFDN5,0.428571429,Correlation
ACTN1,PI4KA,0.371428571,Correlation
ALDH3A2,PI4KA,0.771428571,Correlation
ANKRD17,PI4KA,0.771428571,Correlation
AP2S1,PI4KA,0.657142857,Correlation
ARIH1,PI4KA,0.885714286,Correlation
ATP2C1,PI4KA,1,Correlation
ATP5C1,PI4KA,0.6,Correlation
AURKAIP1,PI4KA,0.257142857,Correlation
C1orf61,PI4KA,0.2,Correlation
C6orf106,PI4KA,0.942857143,Correlation
CCDC53,PI4KA,0.771428571,Correlation
CCT3,PI4KA,0.657142857,Correlation
CDC16,PI4KA,0.6,Correlation
CELF1,PI4KA,0.542857143,Correlation
CEP170B,PI4KA,0.771428571,Correlation
CIAPIN1,PI4KA,0.885714286,Correlation
CLNS1A,PI4KA,0.428571429,Correlation
COA3,PI4KA,0.485714286,Correlation
COPG1,PI4KA,0.314285714,Correlation
CST3,PI4KA,0.257142857,Correlation
CTNNB1,PI4KA,0.6,Correlation
CXorf40B,PI4KA,0.314285714,Correlation
EIF2S2,PI4KA,0.142857143,Correlation
GBAS,PI4KA,0.942857143,Correlation
GLTSCR2,PI4KA,0.371428571,Correlation
GULP1,PI4KA,0.257142857,Correlation
HBB,PI4KA,0.314285714,Correlation
HMOX2,PI4KA,0.714285714,Correlation
HSP90AB1,PI4KA,0.771428571,Correlation
ID2,PI4KA,0.257142857,Correlation
KAT7,PI4KA,0.6,Correlation
KCTD12,PI4KA,0.2,Correlation
KLC1,PI4KA,0.6,Correlation
KPNA6,PI4KA,0.771428571,Correlation
LYRM1,PI4KA,0.428571429,Correlation
MEST,PI4KA,0.6,Correlation
MRPL16,PI4KA,0.485714286,Correlation
MRPS17,PI4KA,0.942857143,Correlation
NDUFC2,PI4KA,0.828571429,Correlation
NDUFS5,PI4KA,0.371428571,Correlation
NISCH,PI4KA,0.542857143,Correlation
NPEPPS,PI4KA,0.6,Correlation
ORAI2,PI4KA,0.771428571,Correlation
OTUB1,PI4KA,0.6,Correlation
PFDN1,PI4KA,0.257142857,Correlation
ADGRF5,PIAS3,0.2,Correlation
ALDH3A2,PIAS3,0.142857143,Correlation
ALPK1,PIAS3,0.257142857,Correlation
ANXA1,PIAS3,0.257142857,Correlation
AP2S1,PIAS3,0.771428571,Correlation
ARHGAP29,PIAS3,0.314285714,Correlation
ARIH1,PIAS3,0.257142857,Correlation
ATP5C1,PIAS3,0.657142857,Correlation
ATP5E,PIAS3,0.885714286,Correlation
AURKAIP1,PIAS3,0.885714286,Correlation
BBIP1,PIAS3,0.771428571,Correlation
BGN,PIAS3,0.371428571,Correlation
BTN3A3,PIAS3,0.942857143,Correlation
C14orf1,PIAS3,0.485714286,Correlation
CCDC53,PIAS3,0.542857143,Correlation
CCDC93,PIAS3,0.314285714,Correlation
CCT3,PIAS3,0.771428571,Correlation
CDC16,PIAS3,0.371428571,Correlation
CELF1,PIAS3,0.6,Correlation
COA3,PIAS3,0.428571429,Correlation
COL4A1,PIAS3,0.142857143,Correlation
COPG1,PIAS3,0.314285714,Correlation
CREB3L2,PIAS3,0.257142857,Correlation
CREG1,PIAS3,0.314285714,Correlation
CST3,PIAS3,0.257142857,Correlation
CTDSP2,PIAS3,0.142857143,Correlation
CXorf40B,PIAS3,0.885714286,Correlation
CYP1B1,PIAS3,0.257142857,Correlation
DDX5,PIAS3,0.314285714,Correlation
DLST,PIAS3,1,Correlation
DMD,PIAS3,0.428571429,Correlation
DST,PIAS3,0.542857143,Correlation
EIF2S2,PIAS3,0.2,Correlation
ERH,PIAS3,0.771428571,Correlation
FBN1,PIAS3,0.314285714,Correlation
GBAS,PIAS3,0.142857143,Correlation
GLTSCR2,PIAS3,0.485714286,Correlation
GULP1,PIAS3,0.657142857,Correlation
ID2,PIAS3,0.828571429,Correlation
IL1R1,PIAS3,0.371428571,Correlation
ITGA6,PIAS3,0.142857143,Correlation
JAG1,PIAS3,0.257142857,Correlation
KAT7,PIAS3,0.257142857,Correlation
KCTD12,PIAS3,0.257142857,Correlation
LYRM1,PIAS3,0.885714286,Correlation
MBNL2,PIAS3,0.314285714,Correlation
MCMBP,PIAS3,0.314285714,Correlation
MEST,PIAS3,0.314285714,Correlation
MGAT4A,PIAS3,0.428571429,Correlation
MON2,PIAS3,0.428571429,Correlation
MPHOSPH9,PIAS3,0.371428571,Correlation
MRPL16,PIAS3,0.6,Correlation
MRPS17,PIAS3,0.314285714,Correlation
NDUFC2,PIAS3,0.6,Correlation
NDUFS5,PIAS3,0.942857143,Correlation
NISCH,PIAS3,0.257142857,Correlation
NPEPPS,PIAS3,0.714285714,Correlation
NSFL1C,PIAS3,0.714285714,Correlation
NUTF2,PIAS3,0.771428571,Correlation
ORAI2,PIAS3,0.371428571,Correlation
OTUB1,PIAS3,0.657142857,Correlation
PFDN5,PIAS3,0.371428571,Correlation
ACTN1,PITPNB,0.257142857,Correlation
AHCTF1,PITPNB,0.2,Correlation
ALDH3A2,PITPNB,0.371428571,Correlation
ANKRD17,PITPNB,0.942857143,Correlation
AP2S1,PITPNB,0.485714286,Correlation
ARIH1,PITPNB,0.828571429,Correlation
ATP2C1,PITPNB,0.542857143,Correlation
ATP5C1,PITPNB,0.428571429,Correlation
ATP5E,PITPNB,0.142857143,Correlation
AURKAIP1,PITPNB,0.142857143,Correlation
C14orf1,PITPNB,0.142857143,Correlation
C1orf61,PITPNB,0.371428571,Correlation
C6orf106,PITPNB,0.485714286,Correlation
CCDC53,PITPNB,0.371428571,Correlation
CCT3,PITPNB,0.485714286,Correlation
CDC16,PITPNB,0.485714286,Correlation
CELF1,PITPNB,0.2,Correlation
CIAPIN1,PITPNB,0.542857143,Correlation
CST3,PITPNB,0.428571429,Correlation
CTNNB1,PITPNB,0.257142857,Correlation
CXorf40B,PITPNB,0.542857143,Correlation
DLST,PITPNB,0.2,Correlation
DST,PITPNB,0.371428571,Correlation
EIF2S2,PITPNB,0.2,Correlation
ERGIC2,PITPNB,0.542857143,Correlation
FAM168B,PITPNB,0.142857143,Correlation
GBAS,PITPNB,0.371428571,Correlation
GLTSCR2,PITPNB,0.142857143,Correlation
GULP1,PITPNB,0.828571429,Correlation
HCFC2,PITPNB,0.142857143,Correlation
HMOX2,PITPNB,0.485714286,Correlation
HSP90AB1,PITPNB,0.771428571,Correlation
KAT7,PITPNB,0.428571429,Correlation
KLC1,PITPNB,0.6,Correlation
KPNA6,PITPNB,0.714285714,Correlation
LYRM1,PITPNB,0.542857143,Correlation
MBNL2,PITPNB,0.657142857,Correlation
MEST,PITPNB,0.257142857,Correlation
MRPL16,PITPNB,0.2,Correlation
MRPS17,PITPNB,0.657142857,Correlation
NDUFC2,PITPNB,0.6,Correlation
NDUFS5,PITPNB,0.371428571,Correlation
NPEPPS,PITPNB,0.257142857,Correlation
NPTX2,PITPNB,0.657142857,Correlation
NSFL1C,PITPNB,0.257142857,Correlation
OTUB1,PITPNB,0.428571429,Correlation
PFDN1,PITPNB,0.428571429,Correlation
PI4KA,PITPNB,0.542857143,Correlation
PIAS3,PITPNB,0.2,Correlation
AHCTF1,PLEKHB1,0.6,Correlation
C1orf61,PLEKHB1,0.6,Correlation
CEP170B,PLEKHB1,0.142857143,Correlation
CLCN5,PLEKHB1,0.6,Correlation
CLNS1A,PLEKHB1,0.485714286,Correlation
CSRP1,PLEKHB1,0.142857143,Correlation
CTNNB1,PLEKHB1,0.2,Correlation
FAM120A,PLEKHB1,0.257142857,Correlation
FAM168B,PLEKHB1,0.714285714,Correlation
FBXW7,PLEKHB1,0.314285714,Correlation
HBB,PLEKHB1,0.371428571,Correlation
HMOX2,PLEKHB1,0.314285714,Correlation
HNRNPH3,PLEKHB1,0.314285714,Correlation
HNRNPUL1,PLEKHB1,0.942857143,Correlation
HSP90AB1,PLEKHB1,0.257142857,Correlation
KDM6A,PLEKHB1,0.6,Correlation
KLC1,PLEKHB1,0.485714286,Correlation
MLH3,PLEKHB1,0.828571429,Correlation
MXI1,PLEKHB1,0.142857143,Correlation
PCDH9,PLEKHB1,0.428571429,Correlation
PFDN1,PLEKHB1,0.542857143,Correlation
ACTN1,PLOD2,0.657142857,Correlation
ALDH3A2,PLOD2,0.2,Correlation
ALPK1,PLOD2,0.485714286,Correlation
ANXA1,PLOD2,0.771428571,Correlation
ARHGAP29,PLOD2,0.485714286,Correlation
