Gene1,Gene2,corRvec,Interaction
CEP170B,NDUFC2,0.785714286,Correlation
CIAPIN1,NDUFC2,0.75,Correlation
CLCN5,NDUFC2,0.576599976,Correlation
CLNS1A,NDUFC2,0.857142857,Correlation
COA3,NDUFC2,1,Correlation
COL4A1,NDUFC2,-0.178571429,Correlation
COPG1,NDUFC2,0.964285714,Correlation
CREB3L2,NDUFC2,0.392857143,Correlation
CREG1,NDUFC2,0.535714286,Correlation
CSRP1,NDUFC2,0.428571429,Correlation
CST3,NDUFC2,0.571428571,Correlation
CTDSP2,NDUFC2,0.25,Correlation
CTNNB1,NDUFC2,0.892857143,Correlation
CXorf40B,NDUFC2,0.964285714,Correlation
CYP1B1,NDUFC2,0.178571429,Correlation
DCN,NDUFC2,-0.071428571,Correlation
DDX5,NDUFC2,0.857142857,Correlation
DLST,NDUFC2,0.964285714,Correlation
DMD,NDUFC2,0.214285714,Correlation
DST,NDUFC2,0.785714286,Correlation
EIF2S2,NDUFC2,0.357142857,Correlation
ERGIC2,NDUFC2,0.678571429,Correlation
ERH,NDUFC2,0.928571429,Correlation
FAM120A,NDUFC2,0.714285714,Correlation
FAM129A,NDUFC2,-0.178571429,Correlation
FAM168B,NDUFC2,0.892857143,Correlation
FBN1,NDUFC2,0.607142857,Correlation
FBXW7,NDUFC2,0.714285714,Correlation
GBAS,NDUFC2,0.928571429,Correlation
GLTSCR2,NDUFC2,-0.071428571,Correlation
ADGRF5,NDUFC2,0.357142857,Correlation
GULP1,NDUFC2,0.535714286,Correlation
HBB,NDUFC2,0.5,Correlation
HCFC2,NDUFC2,0.928571429,Correlation
HMOX2,NDUFC2,0.928571429,Correlation
HNRNPH3,NDUFC2,0.214285714,Correlation
HNRNPUL1,NDUFC2,0.964285714,Correlation
HSP90AB1,NDUFC2,0.142857143,Correlation
ID2,NDUFC2,0.892857143,Correlation
IL1R1,NDUFC2,-0.142857143,Correlation
ITGA6,NDUFC2,0.142857143,Correlation
JAG1,NDUFC2,-0.214285714,Correlation
KAT7,NDUFC2,0.892857143,Correlation
KCTD12,NDUFC2,0.285714286,Correlation
KDM6A,NDUFC2,0.821428571,Correlation
KLC1,NDUFC2,0.892857143,Correlation
KPNA6,NDUFC2,0.892857143,Correlation
LYRM1,NDUFC2,0.892857143,Correlation
MAN2A1,NDUFC2,0.285714286,Correlation
MBNL2,NDUFC2,0.5,Correlation
MCMBP,NDUFC2,0.892857143,Correlation
MEST,NDUFC2,0.071428571,Correlation
MGAT4A,NDUFC2,0.714285714,Correlation
MLH3,NDUFC2,0.821428571,Correlation
MON2,NDUFC2,0.928571429,Correlation
MPHOSPH9,NDUFC2,0.392857143,Correlation
MRPL16,NDUFC2,0.75,Correlation
MRPS17,NDUFC2,0.892857143,Correlation
MXI1,NDUFC2,0.785714286,Correlation
MYD88,NDUFC2,0.464285714,Correlation
NACA,NDUFC2,0.214285714,Correlation
ACTN1,NDUFS5,0.714285714,Correlation
AHCTF1,NDUFS5,0.285714286,Correlation
ALDH3A2,NDUFS5,0.107142857,Correlation
ALPK1,NDUFS5,0.324337487,Correlation
ANKRD17,NDUFS5,0.214285714,Correlation
ANXA1,NDUFS5,-0.607142857,Correlation
AP2S1,NDUFS5,0.535714286,Correlation
ARHGAP29,NDUFS5,-0.571428571,Correlation
ARIH1,NDUFS5,0.678571429,Correlation
ATM,NDUFS5,0.142857143,Correlation
ATP2C1,NDUFS5,0.285714286,Correlation
ATP5C1,NDUFS5,0.857142857,Correlation
ATP5E,NDUFS5,0.75,Correlation
AURKAIP1,NDUFS5,0.464285714,Correlation
BBIP1,NDUFS5,0.5,Correlation
BGN,NDUFS5,-0.071428571,Correlation
BPTF,NDUFS5,0.357142857,Correlation
BTN3A3,NDUFS5,-0.214285714,Correlation
C14orf1,NDUFS5,0.571428571,Correlation
C1orf61,NDUFS5,0.214285714,Correlation
C6orf106,NDUFS5,0.785714286,Correlation
CCDC53,NDUFS5,0.535714286,Correlation
CCDC93,NDUFS5,0.178571429,Correlation
CCT3,NDUFS5,0.071428571,Correlation
CDC16,NDUFS5,0.5,Correlation
CDH11,NDUFS5,0.392857143,Correlation
CELF1,NDUFS5,0.892857143,Correlation
CEP170B,NDUFS5,0.857142857,Correlation
CIAPIN1,NDUFS5,0.821428571,Correlation
CLCN5,NDUFS5,0.25226249,Correlation
CLNS1A,NDUFS5,0.428571429,Correlation
COA3,NDUFS5,0.714285714,Correlation
COL4A1,NDUFS5,-0.321428571,Correlation
COPG1,NDUFS5,0.785714286,Correlation
CREB3L2,NDUFS5,-0.071428571,Correlation
CREG1,NDUFS5,0.285714286,Correlation
CSRP1,NDUFS5,-0.035714286,Correlation
CST3,NDUFS5,-0.071428571,Correlation
CTDSP2,NDUFS5,-0.178571429,Correlation
CTNNB1,NDUFS5,0.678571429,Correlation
CXorf40B,NDUFS5,0.607142857,Correlation
CYP1B1,NDUFS5,0.25,Correlation
DCN,NDUFS5,-0.464285714,Correlation
DDX5,NDUFS5,0.428571429,Correlation
DLST,NDUFS5,0.678571429,Correlation
DMD,NDUFS5,0,Correlation
DST,NDUFS5,0.321428571,Correlation
EIF2S2,NDUFS5,0.285714286,Correlation
ERGIC2,NDUFS5,0.571428571,Correlation
ERH,NDUFS5,0.714285714,Correlation
FAM120A,NDUFS5,0.5,Correlation
FAM129A,NDUFS5,-0.071428571,Correlation
FAM168B,NDUFS5,0.678571429,Correlation
FBN1,NDUFS5,0.035714286,Correlation
FBXW7,NDUFS5,0.714285714,Correlation
GBAS,NDUFS5,0.714285714,Correlation
GLTSCR2,NDUFS5,-0.607142857,Correlation
ADGRF5,NDUFS5,-0.178571429,Correlation
GULP1,NDUFS5,0.535714286,Correlation
HBB,NDUFS5,0.214285714,Correlation
HCFC2,NDUFS5,0.571428571,Correlation
HMOX2,NDUFS5,0.642857143,Correlation
HNRNPH3,NDUFS5,-0.071428571,Correlation
HNRNPUL1,NDUFS5,0.607142857,Correlation
HSP90AB1,NDUFS5,0.071428571,Correlation
ID2,NDUFS5,0.678571429,Correlation
IL1R1,NDUFS5,-0.428571429,Correlation
ITGA6,NDUFS5,-0.285714286,Correlation
JAG1,NDUFS5,-0.571428571,Correlation
KAT7,NDUFS5,0.678571429,Correlation
KCTD12,NDUFS5,-0.321428571,Correlation
KDM6A,NDUFS5,0.392857143,Correlation
KLC1,NDUFS5,0.714285714,Correlation
KPNA6,NDUFS5,0.678571429,Correlation
LYRM1,NDUFS5,0.678571429,Correlation
MAN2A1,NDUFS5,-0.321428571,Correlation
MBNL2,NDUFS5,-0.035714286,Correlation
MCMBP,NDUFS5,0.464285714,Correlation
MEST,NDUFS5,-0.142857143,Correlation
MGAT4A,NDUFS5,0.5,Correlation
MLH3,NDUFS5,0.714285714,Correlation
MON2,NDUFS5,0.571428571,Correlation
MPHOSPH9,NDUFS5,-0.071428571,Correlation
MRPL16,NDUFS5,0.392857143,Correlation
MRPS17,NDUFS5,0.75,Correlation
MXI1,NDUFS5,0.321428571,Correlation
MYD88,NDUFS5,0.571428571,Correlation
NACA,NDUFS5,0.178571429,Correlation
NDUFC2,NDUFS5,0.714285714,Correlation
ACTN1,NISCH,0.642857143,Correlation
AHCTF1,NISCH,0.821428571,Correlation
ALDH3A2,NISCH,0.285714286,Correlation
ALPK1,NISCH,0.288299988,Correlation
ANKRD17,NISCH,0.75,Correlation
ANXA1,NISCH,-0.071428571,Correlation
AP2S1,NISCH,0.678571429,Correlation
ARHGAP29,NISCH,-0.107142857,Correlation
ARIH1,NISCH,0.928571429,Correlation
ATM,NISCH,0.642857143,Correlation
ATP2C1,NISCH,0.714285714,Correlation
ATP5C1,NISCH,0.821428571,Correlation
ATP5E,NISCH,0.785714286,Correlation
AURKAIP1,NISCH,0.535714286,Correlation
BBIP1,NISCH,0.642857143,Correlation
BGN,NISCH,-0.178571429,Correlation
BPTF,NISCH,0.75,Correlation
BTN3A3,NISCH,0.285714286,Correlation
C14orf1,NISCH,0.857142857,Correlation
C1orf61,NISCH,0.214285714,Correlation
C6orf106,NISCH,0.857142857,Correlation
CCDC53,NISCH,0.678571429,Correlation
CCDC93,NISCH,0.75,Correlation
CCT3,NISCH,0.607142857,Correlation
CDC16,NISCH,0.928571429,Correlation
CDH11,NISCH,0.571428571,Correlation
CELF1,NISCH,0.857142857,Correlation
CEP170B,NISCH,0.892857143,Correlation
CIAPIN1,NISCH,0.857142857,Correlation
CLCN5,NISCH,0.702731221,Correlation
CLNS1A,NISCH,0.821428571,Correlation
COA3,NISCH,0.821428571,Correlation
COL4A1,NISCH,-0.107142857,Correlation
COPG1,NISCH,0.714285714,Correlation
CREB3L2,NISCH,0.071428571,Correlation
CREG1,NISCH,0.821428571,Correlation
CSRP1,NISCH,-0.035714286,Correlation
CST3,NISCH,0.5,Correlation
CTDSP2,NISCH,0.357142857,Correlation
CTNNB1,NISCH,0.928571429,Correlation
CXorf40B,NISCH,0.892857143,Correlation
CYP1B1,NISCH,0.285714286,Correlation
DCN,NISCH,-0.035714286,Correlation
DDX5,NISCH,0.821428571,Correlation
DLST,NISCH,0.785714286,Correlation
DMD,NISCH,0.642857143,Correlation
DST,NISCH,0.5,Correlation
EIF2S2,NISCH,0.714285714,Correlation
ERGIC2,NISCH,0.892857143,Correlation
ERH,NISCH,0.964285714,Correlation
FAM120A,NISCH,0.928571429,Correlation
FAM129A,NISCH,0,Correlation
FAM168B,NISCH,0.928571429,Correlation
FBN1,NISCH,0.571428571,Correlation
FBXW7,NISCH,0.928571429,Correlation
GBAS,NISCH,0.964285714,Correlation
GLTSCR2,NISCH,-0.071428571,Correlation
ADGRF5,NISCH,0.535714286,Correlation
GULP1,NISCH,0.857142857,Correlation
HBB,NISCH,0.071428571,Correlation
HCFC2,NISCH,0.857142857,Correlation
HMOX2,NISCH,0.678571429,Correlation
HNRNPH3,NISCH,0.428571429,Correlation
HNRNPUL1,NISCH,0.892857143,Correlation
HSP90AB1,NISCH,0.607142857,Correlation
ID2,NISCH,0.928571429,Correlation
IL1R1,NISCH,-0.178571429,Correlation
ITGA6,NISCH,0.428571429,Correlation
JAG1,NISCH,-0.142857143,Correlation
KAT7,NISCH,0.928571429,Correlation
KCTD12,NISCH,0.428571429,Correlation
KDM6A,NISCH,0.714285714,Correlation
KLC1,NISCH,0.571428571,Correlation
KPNA6,NISCH,0.928571429,Correlation
LYRM1,NISCH,0.928571429,Correlation
MAN2A1,NISCH,0.107142857,Correlation
MBNL2,NISCH,0.5,Correlation
MCMBP,NISCH,0.857142857,Correlation
MEST,NISCH,0.357142857,Correlation
MGAT4A,NISCH,0.928571429,Correlation
MLH3,NISCH,0.785714286,Correlation
MON2,NISCH,0.857142857,Correlation
MPHOSPH9,NISCH,0.535714286,Correlation
MRPL16,NISCH,0.857142857,Correlation
MRPS17,NISCH,0.678571429,Correlation
MXI1,NISCH,0.5,Correlation
MYD88,NISCH,0.642857143,Correlation
NACA,NISCH,0.535714286,Correlation
NDUFC2,NISCH,0.821428571,Correlation
NDUFS5,NISCH,0.678571429,Correlation
ACTN1,NKTR,0,Correlation
AHCTF1,NKTR,0.25,Correlation
ALDH3A2,NKTR,0.642857143,Correlation
ALPK1,NKTR,0.018018749,Correlation
ANKRD17,NKTR,0.321428571,Correlation
ANXA1,NKTR,0.892857143,Correlation
AP2S1,NKTR,-0.071428571,Correlation
ARHGAP29,NKTR,0.714285714,Correlation
ARIH1,NKTR,0,Correlation
ATM,NKTR,0.428571429,Correlation
ATP2C1,NKTR,0.214285714,Correlation
ATP5C1,NKTR,-0.178571429,Correlation
ATP5E,NKTR,-0.142857143,Correlation
AURKAIP1,NKTR,-0.107142857,Correlation
BBIP1,NKTR,0.214285714,Correlation
BGN,NKTR,-0.25,Correlation
BPTF,NKTR,0.25,Correlation
BTN3A3,NKTR,0.5,Correlation
C14orf1,NKTR,0.142857143,Correlation
C1orf61,NKTR,0.142857143,Correlation
C6orf106,NKTR,-0.071428571,Correlation
CCDC53,NKTR,0.071428571,Correlation
CCDC93,NKTR,0.392857143,Correlation
CCT3,NKTR,0.178571429,Correlation
CDC16,NKTR,0.071428571,Correlation
CDH11,NKTR,0.214285714,Correlation
CELF1,NKTR,-0.321428571,Correlation
CEP170B,NKTR,-0.357142857,Correlation
CIAPIN1,NKTR,-0.214285714,Correlation
CLCN5,NKTR,0.090093746,Correlation
CLNS1A,NKTR,0.25,Correlation
COA3,NKTR,-0.071428571,Correlation
COL4A1,NKTR,0.357142857,Correlation
COPG1,NKTR,-0.214285714,Correlation
CREB3L2,NKTR,0.75,Correlation
CREG1,NKTR,0.25,Correlation
CSRP1,NKTR,0.392857143,Correlation
CST3,NKTR,0.357142857,Correlation
CTDSP2,NKTR,0.785714286,Correlation
CTNNB1,NKTR,0,Correlation
CXorf40B,NKTR,0,Correlation
CYP1B1,NKTR,-0.178571429,Correlation
DCN,NKTR,0.5,Correlation
DDX5,NKTR,0.25,Correlation
DLST,NKTR,0.071428571,Correlation
DMD,NKTR,0.285714286,Correlation
DST,NKTR,0.428571429,Correlation
EIF2S2,NKTR,0.214285714,Correlation
ERGIC2,NKTR,0.035714286,Correlation
ERH,NKTR,-0.142857143,Correlation
FAM120A,NKTR,0.071428571,Correlation
FAM129A,NKTR,-0.107142857,Correlation
FAM168B,NKTR,0,Correlation
FBN1,NKTR,0.642857143,Correlation
FBXW7,NKTR,-0.142857143,Correlation
GBAS,NKTR,-0.142857143,Correlation
GLTSCR2,NKTR,0.892857143,Correlation
ADGRF5,NKTR,0.642857143,Correlation
GULP1,NKTR,-0.321428571,Correlation
HBB,NKTR,0.357142857,Correlation
HCFC2,NKTR,0.142857143,Correlation
HMOX2,NKTR,0.107142857,Correlation
HNRNPH3,NKTR,0.642857143,Correlation
HNRNPUL1,NKTR,0,Correlation
HSP90AB1,NKTR,0.178571429,Correlation
ID2,NKTR,0,Correlation
IL1R1,NKTR,0.5,Correlation
ITGA6,NKTR,0.428571429,Correlation
JAG1,NKTR,0.714285714,Correlation
KAT7,NKTR,0,Correlation
KCTD12,NKTR,0.5,Correlation
KDM6A,NKTR,0.285714286,Correlation
KLC1,NKTR,-0.035714286,Correlation
KPNA6,NKTR,0,Correlation
LYRM1,NKTR,0,Correlation
MAN2A1,NKTR,0.928571429,Correlation
MBNL2,NKTR,0.714285714,Correlation
MCMBP,NKTR,0.107142857,Correlation
MEST,NKTR,0.5,Correlation
MGAT4A,NKTR,0.071428571,Correlation
MLH3,NKTR,0,Correlation
MON2,NKTR,0.142857143,Correlation
MPHOSPH9,NKTR,0.678571429,Correlation
MRPL16,NKTR,0.214285714,Correlation
MRPS17,NKTR,-0.285714286,Correlation
MXI1,NKTR,0.428571429,Correlation
MYD88,NKTR,-0.428571429,Correlation
NACA,NKTR,0.321428571,Correlation
NDUFC2,NKTR,-0.071428571,Correlation
NDUFS5,NKTR,-0.642857143,Correlation
NISCH,NKTR,-0.178571429,Correlation
ACTN1,NPEPPS,0.535714286,Correlation
AHCTF1,NPEPPS,0.964285714,Correlation
ALDH3A2,NPEPPS,0.357142857,Correlation
ALPK1,NPEPPS,0.684712472,Correlation
ANKRD17,NPEPPS,0.928571429,Correlation
ANXA1,NPEPPS,0.285714286,Correlation
AP2S1,NPEPPS,0.178571429,Correlation
ARHGAP29,NPEPPS,-0.035714286,Correlation
ARIH1,NPEPPS,0.714285714,Correlation
ATM,NPEPPS,0.857142857,Correlation
ATP2C1,NPEPPS,0.964285714,Correlation
ATP5C1,NPEPPS,0.642857143,Correlation
ATP5E,NPEPPS,0.75,Correlation
AURKAIP1,NPEPPS,0.035714286,Correlation
BBIP1,NPEPPS,0.571428571,Correlation
BGN,NPEPPS,-0.107142857,Correlation
BPTF,NPEPPS,0.821428571,Correlation
BTN3A3,NPEPPS,0.642857143,Correlation
C14orf1,NPEPPS,0.642857143,Correlation
C1orf61,NPEPPS,0.035714286,Correlation
C6orf106,NPEPPS,0.607142857,Correlation
CCDC53,NPEPPS,0.5,Correlation
CCDC93,NPEPPS,0.892857143,Correlation
CCT3,NPEPPS,0.821428571,Correlation
CDC16,NPEPPS,0.928571429,Correlation
CDH11,NPEPPS,0.178571429,Correlation
CELF1,NPEPPS,0.571428571,Correlation
CEP170B,NPEPPS,0.714285714,Correlation
CIAPIN1,NPEPPS,0.785714286,Correlation
CLCN5,NPEPPS,0.738768719,Correlation
CLNS1A,NPEPPS,0.714285714,Correlation
COA3,NPEPPS,0.464285714,Correlation
COL4A1,NPEPPS,0.107142857,Correlation
COPG1,NPEPPS,0.285714286,Correlation
CREB3L2,NPEPPS,0.142857143,Correlation
CREG1,NPEPPS,0.964285714,Correlation
CSRP1,NPEPPS,-0.107142857,Correlation
CST3,NPEPPS,0.214285714,Correlation
CTDSP2,NPEPPS,0.678571429,Correlation
CTNNB1,NPEPPS,0.714285714,Correlation
CXorf40B,NPEPPS,0.571428571,Correlation
CYP1B1,NPEPPS,0.142857143,Correlation
DCN,NPEPPS,0.178571429,Correlation
DDX5,NPEPPS,0.714285714,Correlation
DLST,NPEPPS,0.535714286,Correlation
DMD,NPEPPS,0.785714286,Correlation
DST,NPEPPS,0.464285714,Correlation
EIF2S2,NPEPPS,0.964285714,Correlation
ERGIC2,NPEPPS,0.821428571,Correlation
ERH,NPEPPS,0.642857143,Correlation
FAM120A,NPEPPS,0.928571429,Correlation
FAM129A,NPEPPS,-0.035714286,Correlation
FAM168B,NPEPPS,0.714285714,Correlation
FBN1,NPEPPS,0.642857143,Correlation
FBXW7,NPEPPS,0.892857143,Correlation
GBAS,NPEPPS,0.642857143,Correlation
GLTSCR2,NPEPPS,0.285714286,Correlation
ADGRF5,NPEPPS,0.75,Correlation
GULP1,NPEPPS,0.678571429,Correlation
HBB,NPEPPS,0.035714286,Correlation
HCFC2,NPEPPS,0.642857143,Correlation
HMOX2,NPEPPS,0.5,Correlation
HNRNPH3,NPEPPS,0.75,Correlation
HNRNPUL1,NPEPPS,0.571428571,Correlation
HSP90AB1,NPEPPS,0.821428571,Correlation
ID2,NPEPPS,0.714285714,Correlation
IL1R1,NPEPPS,0.035714286,Correlation
ITGA6,NPEPPS,0.428571429,Correlation
JAG1,NPEPPS,0.214285714,Correlation
KAT7,NPEPPS,0.714285714,Correlation
KCTD12,NPEPPS,0.392857143,Correlation
KDM6A,NPEPPS,0.678571429,Correlation
KLC1,NPEPPS,0.321428571,Correlation
KPNA6,NPEPPS,0.714285714,Correlation
LYRM1,NPEPPS,0.714285714,Correlation
MAN2A1,NPEPPS,0.321428571,Correlation
MBNL2,NPEPPS,0.607142857,Correlation
MCMBP,NPEPPS,0.642857143,Correlation
MEST,NPEPPS,0.535714286,Correlation
MGAT4A,NPEPPS,0.928571429,Correlation
MLH3,NPEPPS,0.571428571,Correlation
MON2,NPEPPS,0.642857143,Correlation
MPHOSPH9,NPEPPS,0.75,Correlation
MRPL16,NPEPPS,0.857142857,Correlation
MRPS17,NPEPPS,0.214285714,Correlation
MXI1,NPEPPS,0.464285714,Correlation
MYD88,NPEPPS,0.428571429,Correlation
NACA,NPEPPS,0.892857143,Correlation
NDUFC2,NPEPPS,0.464285714,Correlation
NDUFS5,NPEPPS,0.357142857,Correlation
NISCH,NPEPPS,0.785714286,Correlation
NKTR,NPEPPS,0.142857143,Correlation
ACTN1,NPTX2,0.785714286,Correlation
AHCTF1,NPTX2,0.035714286,Correlation
ALDH3A2,NPTX2,0.535714286,Correlation
ALPK1,NPTX2,0.378393734,Correlation
ANKRD17,NPTX2,-0.035714286,Correlation
ANXA1,NPTX2,0,Correlation
AP2S1,NPTX2,0.25,Correlation
ARHGAP29,NPTX2,-0.142857143,Correlation
ARIH1,NPTX2,0.321428571,Correlation
ATM,NPTX2,0.285714286,Correlation
ATP2C1,NPTX2,0,Correlation
ATP5C1,NPTX2,0.535714286,Correlation
ATP5E,NPTX2,0.321428571,Correlation
AURKAIP1,NPTX2,0.214285714,Correlation
BBIP1,NPTX2,0.714285714,Correlation
BGN,NPTX2,-0.392857143,Correlation
BPTF,NPTX2,0.392857143,Correlation
BTN3A3,NPTX2,-0.285714286,Correlation
C14orf1,NPTX2,0.428571429,Correlation
C1orf61,NPTX2,0.428571429,Correlation
C6orf106,NPTX2,0.5,Correlation
CCDC53,NPTX2,0.607142857,Correlation
CCDC93,NPTX2,0.142857143,Correlation
CCT3,NPTX2,-0.392857143,Correlation
CDC16,NPTX2,0.142857143,Correlation
CDH11,NPTX2,0.464285714,Correlation
CELF1,NPTX2,0.428571429,Correlation
CEP170B,NPTX2,0.285714286,Correlation
CIAPIN1,NPTX2,0.392857143,Correlation
CLCN5,NPTX2,0.090093746,Correlation
CLNS1A,NPTX2,0.392857143,Correlation
COA3,NPTX2,0.5,Correlation
COL4A1,NPTX2,-0.178571429,Correlation
COPG1,NPTX2,0.571428571,Correlation
CREB3L2,NPTX2,0.607142857,Correlation
CREG1,NPTX2,0.035714286,Correlation
CSRP1,NPTX2,0.642857143,Correlation
CST3,NPTX2,-0.142857143,Correlation
CTDSP2,NPTX2,0.178571429,Correlation
CTNNB1,NPTX2,0.321428571,Correlation
CXorf40B,NPTX2,0.321428571,Correlation
CYP1B1,NPTX2,-0.214285714,Correlation
DCN,NPTX2,-0.178571429,Correlation
DDX5,NPTX2,0.392857143,Correlation
DLST,NPTX2,0.607142857,Correlation
DMD,NPTX2,-0.428571429,Correlation
DST,NPTX2,0.75,Correlation
EIF2S2,NPTX2,0,Correlation
ERGIC2,NPTX2,0.107142857,Correlation
ERH,NPTX2,0.214285714,Correlation
FAM120A,NPTX2,0.142857143,Correlation
FAM129A,NPTX2,-0.464285714,Correlation
FAM168B,NPTX2,0.321428571,Correlation
FBN1,NPTX2,0.321428571,Correlation
FBXW7,NPTX2,0.214285714,Correlation
GBAS,NPTX2,0.214285714,Correlation
GLTSCR2,NPTX2,0,Correlation
ADGRF5,NPTX2,-0.035714286,Correlation
GULP1,NPTX2,-0.285714286,Correlation
HBB,NPTX2,0.785714286,Correlation
HCFC2,NPTX2,0.428571429,Correlation
HMOX2,NPTX2,0.75,Correlation
HNRNPH3,NPTX2,0.071428571,Correlation
HNRNPUL1,NPTX2,0.321428571,Correlation
HSP90AB1,NPTX2,-0.392857143,Correlation
ID2,NPTX2,0.321428571,Correlation
IL1R1,NPTX2,-0.071428571,Correlation
ITGA6,NPTX2,-0.571428571,Correlation
JAG1,NPTX2,-0.142857143,Correlation
KAT7,NPTX2,0.321428571,Correlation
KCTD12,NPTX2,-0.392857143,Correlation
KDM6A,NPTX2,0.535714286,Correlation
KLC1,NPTX2,0.821428571,Correlation
KPNA6,NPTX2,0.321428571,Correlation
LYRM1,NPTX2,0.321428571,Correlation
MAN2A1,NPTX2,0.392857143,Correlation
MBNL2,NPTX2,0.25,Correlation
MCMBP,NPTX2,0.285714286,Correlation
MEST,NPTX2,-0.285714286,Correlation
MGAT4A,NPTX2,0.142857143,Correlation
MLH3,NPTX2,0.428571429,Correlation
MON2,NPTX2,0.428571429,Correlation
MPHOSPH9,NPTX2,0.107142857,Correlation
MRPL16,NPTX2,0.25,Correlation
MRPS17,NPTX2,0.464285714,Correlation
MXI1,NPTX2,0.75,Correlation
MYD88,NPTX2,-0.142857143,Correlation
NACA,NPTX2,0.071428571,Correlation
NDUFC2,NPTX2,0.5,Correlation
NDUFS5,NPTX2,0.428571429,Correlation
NISCH,NPTX2,0.071428571,Correlation
NKTR,NPTX2,0.142857143,Correlation
NPEPPS,NPTX2,0.071428571,Correlation
ACTN1,NSFL1C,0.75,Correlation
AHCTF1,NSFL1C,0.607142857,Correlation
ALDH3A2,NSFL1C,0.714285714,Correlation
ALPK1,NSFL1C,0.25226249,Correlation
ANKRD17,NSFL1C,0.642857143,Correlation
ANXA1,NSFL1C,-0.071428571,Correlation
AP2S1,NSFL1C,0.678571429,Correlation
ARHGAP29,NSFL1C,-0.107142857,Correlation
ARIH1,NSFL1C,0.928571429,Correlation
ATM,NSFL1C,0.428571429,Correlation
ATP2C1,NSFL1C,0.607142857,Correlation
ATP5C1,NSFL1C,0.928571429,Correlation
ATP5E,NSFL1C,0.892857143,Correlation
AURKAIP1,NSFL1C,0.535714286,Correlation
BBIP1,NSFL1C,0.642857143,Correlation
BGN,NSFL1C,-0.25,Correlation
BPTF,NSFL1C,0.535714286,Correlation
BTN3A3,NSFL1C,0.285714286,Correlation
C14orf1,NSFL1C,0.857142857,Correlation
C1orf61,NSFL1C,0.392857143,Correlation
C6orf106,NSFL1C,0.964285714,Correlation
CCDC53,NSFL1C,0.571428571,Correlation
CCDC93,NSFL1C,0.535714286,Correlation
CCT3,NSFL1C,0.392857143,Correlation
CDC16,NSFL1C,0.714285714,Correlation
CDH11,NSFL1C,0.678571429,Correlation
CELF1,NSFL1C,0.857142857,Correlation
CEP170B,NSFL1C,0.785714286,Correlation
CIAPIN1,NSFL1C,0.857142857,Correlation
CLCN5,NSFL1C,0.270281239,Correlation
CLNS1A,NSFL1C,0.714285714,Correlation
COA3,NSFL1C,0.821428571,Correlation
COL4A1,NSFL1C,-0.107142857,Correlation
COPG1,NSFL1C,0.785714286,Correlation
CREB3L2,NSFL1C,0.5,Correlation
CREG1,NSFL1C,0.607142857,Correlation
CSRP1,NSFL1C,0.035714286,Correlation
CST3,NSFL1C,0.285714286,Correlation
CTDSP2,NSFL1C,0.464285714,Correlation
CTNNB1,NSFL1C,0.928571429,Correlation
CXorf40B,NSFL1C,0.785714286,Correlation
CYP1B1,NSFL1C,0.285714286,Correlation
DCN,NSFL1C,-0.25,Correlation
DDX5,NSFL1C,0.714285714,Correlation
DLST,NSFL1C,0.892857143,Correlation
DMD,NSFL1C,0.428571429,Correlation
DST,NSFL1C,0.607142857,Correlation
EIF2S2,NSFL1C,0.607142857,Correlation
ERGIC2,NSFL1C,0.892857143,Correlation
ERH,NSFL1C,0.857142857,Correlation
FAM120A,NSFL1C,0.714285714,Correlation
FAM129A,NSFL1C,-0.035714286,Correlation
FAM168B,NSFL1C,0.928571429,Correlation
FBN1,NSFL1C,0.571428571,Correlation
FBXW7,NSFL1C,0.821428571,Correlation
GBAS,NSFL1C,0.857142857,Correlation
GLTSCR2,NSFL1C,-0.071428571,Correlation
ADGRF5,NSFL1C,0.321428571,Correlation
GULP1,NSFL1C,0.535714286,Correlation
HBB,NSFL1C,0.392857143,Correlation
HCFC2,NSFL1C,0.857142857,Correlation
HMOX2,NSFL1C,0.785714286,Correlation
HNRNPH3,NSFL1C,0.535714286,Correlation
HNRNPUL1,NSFL1C,0.785714286,Correlation
HSP90AB1,NSFL1C,0.392857143,Correlation
ID2,NSFL1C,0.928571429,Correlation
IL1R1,NSFL1C,-0.178571429,Correlation
ITGA6,NSFL1C,0.214285714,Correlation
JAG1,NSFL1C,-0.142857143,Correlation
KAT7,NSFL1C,0.928571429,Correlation
KCTD12,NSFL1C,0.107142857,Correlation
KDM6A,NSFL1C,0.607142857,Correlation
KLC1,NSFL1C,0.75,Correlation
KPNA6,NSFL1C,0.928571429,Correlation
LYRM1,NSFL1C,0.928571429,Correlation
MAN2A1,NSFL1C,0.321428571,Correlation
MBNL2,NSFL1C,0.607142857,Correlation
MCMBP,NSFL1C,0.642857143,Correlation
MEST,NSFL1C,0.464285714,Correlation
MGAT4A,NSFL1C,0.714285714,Correlation
MLH3,NSFL1C,1,Correlation
MON2,NSFL1C,0.857142857,Correlation
MPHOSPH9,NSFL1C,0.535714286,Correlation
MRPL16,NSFL1C,0.642857143,Correlation
MRPS17,NSFL1C,0.714285714,Correlation
MXI1,NSFL1C,0.607142857,Correlation
MYD88,NSFL1C,0.428571429,Correlation
NACA,NSFL1C,0.535714286,Correlation
NDUFC2,NSFL1C,0.821428571,Correlation
NDUFS5,NSFL1C,0.714285714,Correlation
NISCH,NSFL1C,0.785714286,Correlation
