Gene1,Gene2,corRvec,Interaction
NDUFC2,NKTR,-0.491026767,Correlation
NDUFS5,NKTR,-0.107786364,Correlation
NISCH,NKTR,0.011976263,Correlation
ACTN1,NPEPPS,-0.347311616,Correlation
ADGRF5,NPEPPS,0.234939759,Correlation
AHCTF1,NPEPPS,-0.048192771,Correlation
ALDH3A2,NPEPPS,-0.178637705,Correlation
ALPK1,NPEPPS,-0.347311616,Correlation
ANKRD17,NPEPPS,0.335335353,Correlation
ANXA1,NPEPPS,-0.210843373,Correlation
AP2S1,NPEPPS,0.27545404,Correlation
ARHGAP29,NPEPPS,-0.098176139,Correlation
ARIH1,NPEPPS,0.706599495,Correlation
ATM,NPEPPS,0.608433735,Correlation
ATP2C1,NPEPPS,0.598813131,Correlation
ATP5C1,NPEPPS,0.299406565,Correlation
ATP5E,NPEPPS,0.143715151,Correlation
AURKAIP1,NPEPPS,0.251501515,Correlation
BBIP1,NPEPPS,0.239525252,Correlation
BGN,NPEPPS,0.240963855,Correlation
BPTF,NPEPPS,-0.155691414,Correlation
BTN3A3,NPEPPS,-0.371264141,Correlation
C14orf1,NPEPPS,0.682646969,Correlation
C1orf61,NPEPPS,0.167667677,Correlation
C6orf106,NPEPPS,0.431145454,Correlation
CCDC53,NPEPPS,-0.071857576,Correlation
CCDC93,NPEPPS,-0.126506024,Correlation
CCT3,NPEPPS,0.443121717,Correlation
CDC16,NPEPPS,-0.347311616,Correlation
CDH11,NPEPPS,0.131738889,Correlation
CELF1,NPEPPS,-0.096385542,Correlation
CEP170B,NPEPPS,0.295180723,Correlation
CIAPIN1,NPEPPS,-0.155691414,Correlation
CLCN5,NPEPPS,0.634741919,Correlation
CLNS1A,NPEPPS,0.27545404,Correlation
COA3,NPEPPS,0.126506024,Correlation
COL4A1,NPEPPS,-0.479050505,Correlation
COPG1,NPEPPS,0.323359091,Correlation
CREB3L2,NPEPPS,0.359287879,Correlation
CREG1,NPEPPS,0.711777006,Correlation
CSRP1,NPEPPS,0.035928788,Correlation
CST3,NPEPPS,0.704819277,Correlation
CTDSP2,NPEPPS,-0.180722892,Correlation
CTNNB1,NPEPPS,0.011976263,Correlation
CXorf40B,NPEPPS,-0.548192771,Correlation
CYP1B1,NPEPPS,-0.325301205,Correlation
DCN,NPEPPS,-0.323359091,Correlation
DDX5,NPEPPS,0.323359091,Correlation
DLST,NPEPPS,0.514979293,Correlation
DMD,NPEPPS,0.728915663,Correlation
DST,NPEPPS,-0.395216666,Correlation
EIF2S2,NPEPPS,0.060240964,Correlation
ERGIC2,NPEPPS,0.740963855,Correlation
ERH,NPEPPS,0.415662651,Correlation
FAM120A,NPEPPS,-0.15060241,Correlation
FAM129A,NPEPPS,0.307228916,Correlation
FAM168B,NPEPPS,0.711777006,Correlation
FBN1,NPEPPS,-0.319072451,Correlation
FBXW7,NPEPPS,0.191620202,Correlation
GBAS,NPEPPS,0.526955555,Correlation
GLTSCR2,NPEPPS,0.107786364,Correlation
GULP1,NPEPPS,0.50300303,Correlation
HBB,NPEPPS,-0.131738889,Correlation
HCFC2,NPEPPS,-0.162650602,Correlation
HMOX2,NPEPPS,-0.012272017,Correlation
HNRNPH3,NPEPPS,0.706599495,Correlation
HNRNPUL1,NPEPPS,-0.359287879,Correlation
HSP90AB1,NPEPPS,0.694623232,Correlation
ID2,NPEPPS,0.299406565,Correlation
IL1R1,NPEPPS,0.246969585,Correlation
ITGA6,NPEPPS,0.107786364,Correlation
JAG1,NPEPPS,-0.203596465,Correlation
KAT7,NPEPPS,0.73055202,Correlation
KCTD12,NPEPPS,0.28313253,Correlation
KDM6A,NPEPPS,-0.686746988,Correlation
KLC1,NPEPPS,0.646718181,Correlation
KPNA6,NPEPPS,0.73055202,Correlation
LYRM1,NPEPPS,0.395216666,Correlation
MAN2A1,NPEPPS,0.167667677,Correlation
MBNL2,NPEPPS,0.814385858,Correlation
MCMBP,NPEPPS,-0.28313253,Correlation
MEST,NPEPPS,0.251501515,Correlation
MGAT4A,NPEPPS,0.011976263,Correlation
MLH3,NPEPPS,-0.359287879,Correlation
MON2,NPEPPS,-0.644578313,Correlation
MPHOSPH9,NPEPPS,-0.06626506,Correlation
MRPL16,NPEPPS,0.054216867,Correlation
MRPS17,NPEPPS,0.467074242,Correlation
MXI1,NPEPPS,0.491026767,Correlation
MYD88,NPEPPS,-0.042168675,Correlation
NACA,NPEPPS,0.347311616,Correlation
NDUFC2,NPEPPS,0.203596465,Correlation
NDUFS5,NPEPPS,0.443121717,Correlation
NISCH,NPEPPS,0.562884343,Correlation
NKTR,NPEPPS,0.439759036,Correlation
ACTN1,NPTX2,0.428571429,Correlation
ADGRF5,NPTX2,0.347311616,Correlation
AHCTF1,NPTX2,-0.251501515,Correlation
ALDH3A2,NPTX2,-0.342458745,Correlation
ALPK1,NPTX2,0,Correlation
ANKRD17,NPTX2,0.238095238,Correlation
ANXA1,NPTX2,0.167667677,Correlation
AP2S1,NPTX2,0.19047619,Correlation
ARHGAP29,NPTX2,0.341565026,Correlation
ARIH1,NPTX2,0.714285714,Correlation
ATM,NPTX2,-0.27545404,Correlation
ATP2C1,NPTX2,0.333333333,Correlation
ATP5C1,NPTX2,0.214285714,Correlation
ATP5E,NPTX2,0.261904762,Correlation
AURKAIP1,NPTX2,0.404761905,Correlation
BBIP1,NPTX2,0,Correlation
BGN,NPTX2,0.658694444,Correlation
BPTF,NPTX2,-0.071428571,Correlation
BTN3A3,NPTX2,-0.857142857,Correlation
C14orf1,NPTX2,0.547619048,Correlation
C1orf61,NPTX2,-0.119047619,Correlation
C6orf106,NPTX2,0.285714286,Correlation
CCDC53,NPTX2,0.166666667,Correlation
CCDC93,NPTX2,-0.131738889,Correlation
CCT3,NPTX2,-0.071428571,Correlation
CDC16,NPTX2,-0.238095238,Correlation
CDH11,NPTX2,-0.404761905,Correlation
CELF1,NPTX2,-0.155691414,Correlation
CEP170B,NPTX2,0.598813131,Correlation
CIAPIN1,NPTX2,-0.523809524,Correlation
CLCN5,NPTX2,0,Correlation
CLNS1A,NPTX2,-0.166666667,Correlation
COA3,NPTX2,-0.107786364,Correlation
COL4A1,NPTX2,0.142857143,Correlation
COPG1,NPTX2,0.452380952,Correlation
CREB3L2,NPTX2,-0.238095238,Correlation
CREG1,NPTX2,0.317167524,Correlation
CSRP1,NPTX2,0.452380952,Correlation
CST3,NPTX2,0.634741919,Correlation
CTDSP2,NPTX2,-0.071857576,Correlation
CTNNB1,NPTX2,-0.119047619,Correlation
CXorf40B,NPTX2,-0.383240404,Correlation
CYP1B1,NPTX2,-0.766480808,Correlation
DCN,NPTX2,-0.285714286,Correlation
DDX5,NPTX2,0.261904762,Correlation
DLST,NPTX2,-0.166666667,Correlation
DMD,NPTX2,-0.035928788,Correlation
DST,NPTX2,-0.476190476,Correlation
EIF2S2,NPTX2,0.107786364,Correlation
ERGIC2,NPTX2,0.215572727,Correlation
ERH,NPTX2,0,Correlation
FAM120A,NPTX2,-0.467074242,Correlation
FAM129A,NPTX2,0.491026767,Correlation
FAM168B,NPTX2,0.609937546,Correlation
FBN1,NPTX2,-0.26837252,Correlation
FBXW7,NPTX2,0.214285714,Correlation
GBAS,NPTX2,0.404761905,Correlation
GLTSCR2,NPTX2,-0.142857143,Correlation
GULP1,NPTX2,0.095238095,Correlation
HBB,NPTX2,-0.166666667,Correlation
HCFC2,NPTX2,-0.50300303,Correlation
HMOX2,NPTX2,0.512347538,Correlation
HNRNPH3,NPTX2,0.619047619,Correlation
HNRNPUL1,NPTX2,0.380952381,Correlation
HSP90AB1,NPTX2,0.285714286,Correlation
ID2,NPTX2,-0.333333333,Correlation
IL1R1,NPTX2,-0.081831709,Correlation
ITGA6,NPTX2,0.476190476,Correlation
JAG1,NPTX2,-0.595238095,Correlation
KAT7,NPTX2,0.69047619,Correlation
KCTD12,NPTX2,0.203596465,Correlation
KDM6A,NPTX2,-0.419169192,Correlation
KLC1,NPTX2,0.023809524,Correlation
KPNA6,NPTX2,0.238095238,Correlation
LYRM1,NPTX2,-0.047619048,Correlation
MAN2A1,NPTX2,-0.214285714,Correlation
MBNL2,NPTX2,0.142857143,Correlation
MCMBP,NPTX2,-0.299406565,Correlation
MEST,NPTX2,0.285714286,Correlation
MGAT4A,NPTX2,0.119047619,Correlation
MLH3,NPTX2,-0.333333333,Correlation
MON2,NPTX2,-0.395216666,Correlation
MPHOSPH9,NPTX2,-0.742528282,Correlation
MRPL16,NPTX2,0.22754899,Correlation
MRPS17,NPTX2,0.452380952,Correlation
MXI1,NPTX2,-0.071428571,Correlation
MYD88,NPTX2,0.443121717,Correlation
NACA,NPTX2,0.404761905,Correlation
NDUFC2,NPTX2,0.285714286,Correlation
NDUFS5,NPTX2,0.333333333,Correlation
NISCH,NPTX2,0.214285714,Correlation
NKTR,NPTX2,0.371264141,Correlation
NPEPPS,NPTX2,0.347311616,Correlation
ACTN1,NSFL1C,0.038050972,Correlation
ADGRF5,NSFL1C,-0.216917213,Correlation
AHCTF1,NSFL1C,-0.784729917,Correlation
ALDH3A2,NSFL1C,0.5,Correlation
ALPK1,NSFL1C,0.050734629,Correlation
ANKRD17,NSFL1C,-0.025367314,Correlation
ANXA1,NSFL1C,-0.408314753,Correlation
AP2S1,NSFL1C,-0.291724116,Correlation
ARHGAP29,NSFL1C,-0.402903315,Correlation
ARIH1,NSFL1C,-0.038050972,Correlation
ATM,NSFL1C,-0.669891392,Correlation
ATP2C1,NSFL1C,-0.076101943,Correlation
ATP5C1,NSFL1C,0.050734629,Correlation
ATP5E,NSFL1C,-0.038050972,Correlation
AURKAIP1,NSFL1C,-0.126836572,Correlation
BBIP1,NSFL1C,-0.025367314,Correlation
BGN,NSFL1C,-0.242436885,Correlation
BPTF,NSFL1C,0.215622173,Correlation
BTN3A3,NSFL1C,0.190254859,Correlation
C14orf1,NSFL1C,-0.063418286,Correlation
C1orf61,NSFL1C,0.012683657,Correlation
C6orf106,NSFL1C,-0.279040459,Correlation
CCDC53,NSFL1C,0.101469258,Correlation
CCDC93,NSFL1C,-0.06379918,Correlation
CCT3,NSFL1C,-0.012683657,Correlation
CDC16,NSFL1C,0.038050972,Correlation
CDH11,NSFL1C,-0.431244346,Correlation
CELF1,NSFL1C,0.331755737,Correlation
CEP170B,NSFL1C,-0.261576639,Correlation
CIAPIN1,NSFL1C,0.481978975,Correlation
CLCN5,NSFL1C,0.012683657,Correlation
CLNS1A,NSFL1C,-0.012683657,Correlation
COA3,NSFL1C,0.089318852,Correlation
COL4A1,NSFL1C,-0.101469258,Correlation
COPG1,NSFL1C,0.101469258,Correlation
CREB3L2,NSFL1C,-0.786386749,Correlation
CREG1,NSFL1C,-0.831800392,Correlation
CSRP1,NSFL1C,-0.22830583,Correlation
CST3,NSFL1C,-0.248816803,Correlation
CTDSP2,NSFL1C,-0.318995901,Correlation
CTNNB1,NSFL1C,-0.304407774,Correlation
CXorf40B,NSFL1C,0.695411064,Correlation
CYP1B1,NSFL1C,-0.09569877,Correlation
DCN,NSFL1C,-0.101469258,Correlation
DDX5,NSFL1C,-0.025367314,Correlation
DLST,NSFL1C,-0.481978975,Correlation
DMD,NSFL1C,-0.019139754,Correlation
DST,NSFL1C,0.291724116,Correlation
EIF2S2,NSFL1C,-0.165877869,Correlation
ERGIC2,NSFL1C,-0.089318852,Correlation
ERH,NSFL1C,-0.408314753,Correlation
FAM120A,NSFL1C,0.019139754,Correlation
FAM129A,NSFL1C,-0.727310654,Correlation
FAM168B,NSFL1C,0.090978168,Correlation
FBN1,NSFL1C,0.441893958,Correlation
FBXW7,NSFL1C,0.405877032,Correlation
GBAS,NSFL1C,0.088785601,Correlation
GLTSCR2,NSFL1C,-0.418560689,Correlation
GULP1,NSFL1C,0.13952023,Correlation
HBB,NSFL1C,0.887856007,Correlation
HCFC2,NSFL1C,0.185017623,Correlation
HMOX2,NSFL1C,-0.324922028,Correlation
HNRNPH3,NSFL1C,-0.076101943,Correlation
HNRNPUL1,NSFL1C,0.076101943,Correlation
HSP90AB1,NSFL1C,-0.431244346,Correlation
ID2,NSFL1C,-0.393193374,Correlation
IL1R1,NSFL1C,-0.305150052,Correlation
ITGA6,NSFL1C,0.279040459,Correlation
JAG1,NSFL1C,-0.342458745,Correlation
KAT7,NSFL1C,-0.012683657,Correlation
KCTD12,NSFL1C,-0.574192622,Correlation
KDM6A,NSFL1C,-0.044659426,Correlation
KLC1,NSFL1C,-0.190254859,Correlation
KPNA6,NSFL1C,0.012683657,Correlation
LYRM1,NSFL1C,-0.291724116,Correlation
MAN2A1,NSFL1C,-0.634182862,Correlation
MBNL2,NSFL1C,-0.722968462,Correlation
MCMBP,NSFL1C,-0.216917213,Correlation
MEST,NSFL1C,0.494662632,Correlation
MGAT4A,NSFL1C,-0.152203887,Correlation
MLH3,NSFL1C,0.050734629,Correlation
MON2,NSFL1C,-0.312615983,Correlation
MPHOSPH9,NSFL1C,0.038279508,Correlation
MRPL16,NSFL1C,0.06379918,Correlation
MRPS17,NSFL1C,-0.405877032,Correlation
MXI1,NSFL1C,-0.722968462,Correlation
MYD88,NSFL1C,-0.625231966,Correlation
NACA,NSFL1C,-0.126836572,Correlation
NDUFC2,NSFL1C,-0.317091431,Correlation
NDUFS5,NSFL1C,-0.190254859,Correlation
NISCH,NSFL1C,-0.101469258,Correlation
NKTR,NSFL1C,0.197777459,Correlation
NPEPPS,NSFL1C,-0.440214343,Correlation
NPTX2,NSFL1C,-0.190254859,Correlation
ACTN1,NUTF2,0,Correlation
ADGRF5,NUTF2,-0.287430303,Correlation
AHCTF1,NUTF2,-0.443121717,Correlation
ALDH3A2,NUTF2,-0.570764576,Correlation
ALPK1,NUTF2,-0.523809524,Correlation
ANKRD17,NUTF2,0.595238095,Correlation
ANXA1,NUTF2,0.071857576,Correlation
AP2S1,NUTF2,0.547619048,Correlation
ARHGAP29,NUTF2,-0.365962527,Correlation
ARIH1,NUTF2,0.69047619,Correlation
ATM,NUTF2,-0.215572727,Correlation
ATP2C1,NUTF2,0.666666667,Correlation
ATP5C1,NUTF2,0.595238095,Correlation
ATP5E,NUTF2,0.428571429,Correlation
AURKAIP1,NUTF2,0.547619048,Correlation
BBIP1,NUTF2,0.142857143,Correlation
BGN,NUTF2,-0.035928788,Correlation
BPTF,NUTF2,-0.619047619,Correlation
BTN3A3,NUTF2,-0.69047619,Correlation
C14orf1,NUTF2,0.19047619,Correlation
C1orf61,NUTF2,-0.619047619,Correlation
C6orf106,NUTF2,0.428571429,Correlation
CCDC53,NUTF2,0.452380952,Correlation
CCDC93,NUTF2,0.071857576,Correlation
CCT3,NUTF2,0.285714286,Correlation
CDC16,NUTF2,-0.047619048,Correlation
CDH11,NUTF2,-0.857142857,Correlation
CELF1,NUTF2,-0.45509798,Correlation
CEP170B,NUTF2,0.922172222,Correlation
CIAPIN1,NUTF2,0.19047619,Correlation
CLCN5,NUTF2,0.047619048,Correlation
CLNS1A,NUTF2,-0.404761905,Correlation
COA3,NUTF2,0.407192929,Correlation
COL4A1,NUTF2,-0.19047619,Correlation
COPG1,NUTF2,0.928571429,Correlation
CREB3L2,NUTF2,-0.357142857,Correlation
CREG1,NUTF2,0.219577516,Correlation
CSRP1,NUTF2,-0.023809524,Correlation
CST3,NUTF2,0.55090808,Correlation
CTDSP2,NUTF2,-0.706599495,Correlation
CTNNB1,NUTF2,-0.80952381,Correlation
CXorf40B,NUTF2,0.179643939,Correlation
CYP1B1,NUTF2,-0.922172222,Correlation
DCN,NUTF2,-0.452380952,Correlation
DDX5,NUTF2,-0.19047619,Correlation
DLST,NUTF2,0.071428571,Correlation
DMD,NUTF2,-0.071857576,Correlation
DST,NUTF2,-0.904761905,Correlation
EIF2S2,NUTF2,0.395216666,Correlation
ERGIC2,NUTF2,0.371264141,Correlation
ERH,NUTF2,0.383240404,Correlation
FAM120A,NUTF2,-0.095810101,Correlation
FAM129A,NUTF2,0.335335353,Correlation
FAM168B,NUTF2,0.414757531,Correlation
FBN1,NUTF2,-0.53674504,Correlation
FBXW7,NUTF2,0.452380952,Correlation
GBAS,NUTF2,-0.047619048,Correlation
GLTSCR2,NUTF2,0.261904762,Correlation
GULP1,NUTF2,-0.261904762,Correlation
HBB,NUTF2,-0.023809524,Correlation
HCFC2,NUTF2,-0.826362121,Correlation
HMOX2,NUTF2,-0.073192505,Correlation
HNRNPH3,NUTF2,0.30952381,Correlation
HNRNPUL1,NUTF2,0.071428571,Correlation
HSP90AB1,NUTF2,0.238095238,Correlation
ID2,NUTF2,-0.523809524,Correlation
IL1R1,NUTF2,-0.709208143,Correlation
ITGA6,NUTF2,0.023809524,Correlation
JAG1,NUTF2,-0.833333333,Correlation
KAT7,NUTF2,0.619047619,Correlation
KCTD12,NUTF2,-0.45509798,Correlation
KDM6A,NUTF2,-0.77845707,Correlation
KLC1,NUTF2,0.047619048,Correlation
KPNA6,NUTF2,0.19047619,Correlation
LYRM1,NUTF2,0.333333333,Correlation
MAN2A1,NUTF2,-0.523809524,Correlation
MBNL2,NUTF2,0.30952381,Correlation
MCMBP,NUTF2,-0.143715151,Correlation
MEST,NUTF2,-0.023809524,Correlation
MGAT4A,NUTF2,-0.404761905,Correlation
MLH3,NUTF2,0.142857143,Correlation
MON2,NUTF2,-0.443121717,Correlation
MPHOSPH9,NUTF2,-0.395216666,Correlation
MRPL16,NUTF2,0.383240404,Correlation
MRPS17,NUTF2,0.738095238,Correlation
MXI1,NUTF2,-0.357142857,Correlation
MYD88,NUTF2,0.215572727,Correlation
NACA,NUTF2,0.261904762,Correlation
NDUFC2,NUTF2,0.404761905,Correlation
NDUFS5,NUTF2,0.595238095,Correlation
NISCH,NUTF2,0.404761905,Correlation
NKTR,NUTF2,0.011976263,Correlation
NPEPPS,NUTF2,0.251501515,Correlation
NPTX2,NUTF2,0.619047619,Correlation
NSFL1C,NUTF2,0.012683657,Correlation
ACTN1,ORAI2,-0.214285714,Correlation
ADGRF5,ORAI2,0.251501515,Correlation
AHCTF1,ORAI2,0.27545404,Correlation
ALDH3A2,ORAI2,0.786386749,Correlation
ALPK1,ORAI2,0.880952381,Correlation
ANKRD17,ORAI2,-0.904761905,Correlation
ANXA1,ORAI2,-0.323359091,Correlation
AP2S1,ORAI2,-0.214285714,Correlation
ARHGAP29,ORAI2,0.146385011,Correlation
ARIH1,ORAI2,-0.595238095,Correlation
ATM,ORAI2,-0.179643939,Correlation
ATP2C1,ORAI2,-0.595238095,Correlation
ATP5C1,ORAI2,-0.666666667,Correlation
ATP5E,ORAI2,-0.380952381,Correlation
AURKAIP1,ORAI2,-0.523809524,Correlation
BBIP1,ORAI2,-0.738095238,Correlation
BGN,ORAI2,0.179643939,Correlation
BPTF,ORAI2,0.833333333,Correlation
BTN3A3,ORAI2,0.166666667,Correlation
C14orf1,ORAI2,-0.071428571,Correlation
C1orf61,ORAI2,0.476190476,Correlation
C6orf106,ORAI2,-0.452380952,Correlation
CCDC53,ORAI2,-0.904761905,Correlation
CCDC93,ORAI2,-0.443121717,Correlation
CCT3,ORAI2,-0.238095238,Correlation
CDC16,ORAI2,-0.285714286,Correlation
CDH11,ORAI2,0.523809524,Correlation
CELF1,ORAI2,0.682646969,Correlation
CEP170B,ORAI2,-0.646718181,Correlation
CIAPIN1,ORAI2,-0.5,Correlation
CLCN5,ORAI2,-0.404761905,Correlation
CLNS1A,ORAI2,0.023809524,Correlation
COA3,ORAI2,-0.371264141,Correlation
COL4A1,ORAI2,-0.119047619,Correlation
COPG1,ORAI2,-0.714285714,Correlation
CREB3L2,ORAI2,-0.047619048,Correlation
CREG1,ORAI2,0.024397502,Correlation
CSRP1,ORAI2,0.357142857,Correlation
CST3,ORAI2,-0.22754899,Correlation
CTDSP2,ORAI2,0.538931818,Correlation
CTNNB1,ORAI2,0.619047619,Correlation
CXorf40B,ORAI2,-0.167667677,Correlation
CYP1B1,ORAI2,0.514979293,Correlation
DCN,ORAI2,0.428571429,Correlation
DDX5,ORAI2,0.714285714,Correlation
DLST,ORAI2,0.119047619,Correlation
DMD,ORAI2,0.347311616,Correlation
DST,ORAI2,0.833333333,Correlation
EIF2S2,ORAI2,-0.526955555,Correlation
ERGIC2,ORAI2,-0.095810101,Correlation
ERH,ORAI2,-0.371264141,Correlation
FAM120A,ORAI2,-0.538931818,Correlation
FAM129A,ORAI2,0.011976263,Correlation
FAM168B,ORAI2,-0.341565026,Correlation
FBN1,ORAI2,0.390360029,Correlation
FBXW7,ORAI2,-0.571428571,Correlation
GBAS,ORAI2,0,Correlation
GLTSCR2,ORAI2,-0.547619048,Correlation
GULP1,ORAI2,0.476190476,Correlation
HBB,ORAI2,0.023809524,Correlation
HCFC2,ORAI2,0.55090808,Correlation
HMOX2,ORAI2,0.292770022,Correlation
HNRNPH3,ORAI2,0.023809524,Correlation
HNRNPUL1,ORAI2,-0.333333333,Correlation
HSP90AB1,ORAI2,-0.214285714,Correlation
ID2,ORAI2,0.095238095,Correlation
IL1R1,ORAI2,0.354604072,Correlation
ITGA6,ORAI2,0.333333333,Correlation
JAG1,ORAI2,0.452380952,Correlation
KAT7,ORAI2,-0.214285714,Correlation
KCTD12,ORAI2,0.179643939,Correlation
KDM6A,ORAI2,0.538931818,Correlation
KLC1,ORAI2,-0.333333333,Correlation
KPNA6,ORAI2,-0.119047619,Correlation
LYRM1,ORAI2,-0.761904762,Correlation
MAN2A1,ORAI2,0.142857143,Correlation
MBNL2,ORAI2,-0.214285714,Correlation
MCMBP,ORAI2,-0.251501515,Correlation
MEST,ORAI2,-0.071428571,Correlation
MGAT4A,ORAI2,0.19047619,Correlation
MLH3,ORAI2,0.023809524,Correlation
MON2,ORAI2,0.167667677,Correlation
MPHOSPH9,ORAI2,0.035928788,Correlation
MRPL16,ORAI2,-0.059881313,Correlation
MRPS17,ORAI2,-0.571428571,Correlation
MXI1,ORAI2,0.333333333,Correlation
MYD88,ORAI2,0.179643939,Correlation
NACA,ORAI2,-0.095238095,Correlation
NDUFC2,ORAI2,-0.214285714,Correlation
NDUFS5,ORAI2,-0.404761905,Correlation
NISCH,ORAI2,-0.428571429,Correlation
NKTR,ORAI2,-0.22754899,Correlation
NPEPPS,ORAI2,-0.179643939,Correlation
NPTX2,ORAI2,-0.30952381,Correlation
NSFL1C,ORAI2,0.050734629,Correlation
NUTF2,ORAI2,-0.714285714,Correlation
ACTN1,OTUB1,-0.562884343,Correlation
ADGRF5,OTUB1,-0.162650602,Correlation
AHCTF1,OTUB1,-0.096385542,Correlation
ALDH3A2,OTUB1,-0.229677049,Correlation
ALPK1,OTUB1,-0.610789394,Correlation
ANKRD17,OTUB1,0.287430303,Correlation
ANXA1,OTUB1,-0.174698795,Correlation
AP2S1,OTUB1,0.77845707,Correlation
ARHGAP29,OTUB1,-0.687232971,Correlation
ARIH1,OTUB1,0.538931818,Correlation
ATM,OTUB1,0.355421687,Correlation
ATP2C1,OTUB1,0.790433333,Correlation
ATP5C1,OTUB1,0.706599495,Correlation
ATP5E,OTUB1,0.622765656,Correlation
AURKAIP1,OTUB1,0.658694444,Correlation
BBIP1,OTUB1,0,Correlation
BGN,OTUB1,-0.120481928,Correlation
BPTF,OTUB1,-0.323359091,Correlation
BTN3A3,OTUB1,-0.491026767,Correlation
C14orf1,OTUB1,0.467074242,Correlation
C1orf61,OTUB1,-0.071857576,Correlation
C6orf106,OTUB1,0.766480808,Correlation
CCDC53,OTUB1,0.167667677,Correlation
CCDC93,OTUB1,0.295180723,Correlation
CCT3,OTUB1,0.850314646,Correlation
CDC16,OTUB1,0.155691414,Correlation
CDH11,OTUB1,-0.419169192,Correlation
CELF1,OTUB1,-0.385542169,Correlation
CEP170B,OTUB1,0.692771084,Correlation
CIAPIN1,OTUB1,0.347311616,Correlation
CLCN5,OTUB1,0.371264141,Correlation
CLNS1A,OTUB1,0.155691414,Correlation
COA3,OTUB1,0.765060241,Correlation
COL4A1,OTUB1,-0.814385858,Correlation
COPG1,OTUB1,0.682646969,Correlation
CREB3L2,OTUB1,0.167667677,Correlation
CREG1,OTUB1,0.515424728,Correlation
CSRP1,OTUB1,-0.035928788,Correlation
CST3,OTUB1,0.692771084,Correlation
CTDSP2,OTUB1,-0.542168675,Correlation
CTNNB1,OTUB1,-0.586836868,Correlation
CXorf40B,OTUB1,0.042168675,Correlation
CYP1B1,OTUB1,-0.56626506,Correlation
DCN,OTUB1,-0.251501515,Correlation
DDX5,OTUB1,-0.035928788,Correlation
DLST,OTUB1,0.634741919,Correlation
DMD,OTUB1,0.572289157,Correlation
DST,OTUB1,-0.706599495,Correlation
EIF2S2,OTUB1,-0.108433735,Correlation
ERGIC2,OTUB1,0.463855422,Correlation
ERH,OTUB1,0.548192771,Correlation
FAM120A,OTUB1,-0.186746988,Correlation
FAM129A,OTUB1,0.246987952,Correlation
FAM168B,OTUB1,0.515424728,Correlation
FBN1,OTUB1,-0.220896312,Correlation
FBXW7,OTUB1,0.191620202,Correlation
GBAS,OTUB1,0.239525252,Correlation
GLTSCR2,OTUB1,0.562884343,Correlation
GULP1,OTUB1,0.263477778,Correlation
HBB,OTUB1,0.035928788,Correlation
HCFC2,OTUB1,-0.295180723,Correlation
HMOX2,OTUB1,-0.085904121,Correlation
HNRNPH3,OTUB1,0.299406565,Correlation
HNRNPUL1,OTUB1,-0.263477778,Correlation
HSP90AB1,OTUB1,0.694623232,Correlation
ID2,OTUB1,-0.107786364,Correlation
IL1R1,OTUB1,-0.301851715,Correlation
ITGA6,OTUB1,-0.203596465,Correlation
JAG1,OTUB1,-0.323359091,Correlation
KAT7,OTUB1,0.514979293,Correlation
KCTD12,OTUB1,-0.403614458,Correlation
KDM6A,OTUB1,-0.759036145,Correlation
KLC1,OTUB1,0.598813131,Correlation
KPNA6,OTUB1,0.467074242,Correlation
LYRM1,OTUB1,0.562884343,Correlation
MAN2A1,OTUB1,-0.119762626,Correlation
MBNL2,OTUB1,0.670670707,Correlation
MCMBP,OTUB1,-0.463855422,Correlation
MEST,OTUB1,-0.251501515,Correlation
MGAT4A,OTUB1,-0.443121717,Correlation
MLH3,OTUB1,0.311382828,Correlation
MON2,OTUB1,-0.656626506,Correlation
MPHOSPH9,OTUB1,-0.246987952,Correlation
MRPL16,OTUB1,0.644578313,Correlation
MRPS17,OTUB1,0.826362121,Correlation
MXI1,OTUB1,0.179643939,Correlation
MYD88,OTUB1,0.06626506,Correlation
NACA,OTUB1,0.467074242,Correlation
NDUFC2,OTUB1,0.562884343,Correlation
NDUFS5,OTUB1,0.898219696,Correlation
NISCH,OTUB1,0.634741919,Correlation
NKTR,OTUB1,-0.078313253,Correlation
NPEPPS,OTUB1,0.638554217,Correlation
NPTX2,OTUB1,0.179643939,Correlation
NSFL1C,OTUB1,-0.197777459,Correlation
NUTF2,OTUB1,0.610789394,Correlation
ORAI2,OTUB1,-0.395216666,Correlation
ACTN1,PABPC1,-0.642857143,Correlation
ADGRF5,PABPC1,0.035928788,Correlation
AHCTF1,PABPC1,0.299406565,Correlation
ALDH3A2,PABPC1,0.329775088,Correlation
ALPK1,PABPC1,0.476190476,Correlation
ANKRD17,PABPC1,-0.428571429,Correlation
ANXA1,PABPC1,-0.491026767,Correlation
AP2S1,PABPC1,-0.214285714,Correlation
ARHGAP29,PABPC1,-0.097590007,Correlation
ARIH1,PABPC1,-0.452380952,Correlation
ATM,PABPC1,0.287430303,Correlation
ATP2C1,PABPC1,-0.238095238,Correlation
ATP5C1,PABPC1,-0.69047619,Correlation
ATP5E,PABPC1,-0.666666667,Correlation
AURKAIP1,PABPC1,-0.738095238,Correlation
BBIP1,PABPC1,-0.428571429,Correlation
BGN,PABPC1,-0.155691414,Correlation
BPTF,PABPC1,0.30952381,Correlation
BTN3A3,PABPC1,0.428571429,Correlation
C14orf1,PABPC1,-0.261904762,Correlation
