Gene1,Gene2,corRvec,Interaction
CLNS1A,NSFL1C,0.5,Correlation
COA3,NSFL1C,1,Correlation
COL4A1,NSFL1C,0.5,Correlation
CREG1,NSFL1C,1,Correlation
CST3,NSFL1C,1,Correlation
CTDSP2,NSFL1C,0.5,Correlation
CXorf40B,NSFL1C,1,Correlation
DDX5,NSFL1C,1,Correlation
DLST,NSFL1C,0.5,Correlation
EIF2S2,NSFL1C,0.5,Correlation
ERGIC2,NSFL1C,0.5,Correlation
ERH,NSFL1C,0.5,Correlation
FAM120A,NSFL1C,0.5,Correlation
FAM168B,NSFL1C,1,Correlation
FBN1,NSFL1C,1,Correlation
FBXW7,NSFL1C,0.5,Correlation
GBAS,NSFL1C,1,Correlation
HMOX2,NSFL1C,0.5,Correlation
HNRNPH3,NSFL1C,0.5,Correlation
HNRNPUL1,NSFL1C,0.5,Correlation
HSP90AB1,NSFL1C,0.5,Correlation
IL1R1,NSFL1C,0.5,Correlation
ITGA6,NSFL1C,0.5,Correlation
KAT7,NSFL1C,1,Correlation
KDM6A,NSFL1C,0.866025404,Correlation
KLC1,NSFL1C,1,Correlation
KPNA6,NSFL1C,0.5,Correlation
MBNL2,NSFL1C,0.5,Correlation
MEST,NSFL1C,1,Correlation
MGAT4A,NSFL1C,1,Correlation
MLH3,NSFL1C,1,Correlation
MON2,NSFL1C,1,Correlation
MPHOSPH9,NSFL1C,0.5,Correlation
MRPL16,NSFL1C,0.5,Correlation
MRPS17,NSFL1C,0.5,Correlation
MXI1,NSFL1C,0.5,Correlation
MYD88,NSFL1C,1,Correlation
NACA,NSFL1C,1,Correlation
NDUFC2,NSFL1C,1,Correlation
NDUFS5,NSFL1C,0.5,Correlation
NISCH,NSFL1C,0.5,Correlation
NPEPPS,NSFL1C,0.5,Correlation
NPTX2,NSFL1C,0.5,Correlation
ACTN1,NUTF2,1,Correlation
ADGRF5,NUTF2,0.5,Correlation
ANKRD17,NUTF2,0.5,Correlation
ANXA1,NUTF2,1,Correlation
AP2S1,NUTF2,0.5,Correlation
ARIH1,NUTF2,0.5,Correlation
ATP2C1,NUTF2,0.5,Correlation
ATP5E,NUTF2,0.5,Correlation
AURKAIP1,NUTF2,1,Correlation
BGN,NUTF2,1,Correlation
BPTF,NUTF2,0.5,Correlation
BTN3A3,NUTF2,0.5,Correlation
C1orf61,NUTF2,0.5,Correlation
C6orf106,NUTF2,0.5,Correlation
CDC16,NUTF2,0.5,Correlation
CDH11,NUTF2,0.5,Correlation
CELF1,NUTF2,0.5,Correlation
CLNS1A,NUTF2,1,Correlation
COA3,NUTF2,0.5,Correlation
COL4A1,NUTF2,1,Correlation
CREB3L2,NUTF2,0.5,Correlation
CREG1,NUTF2,0.5,Correlation
CSRP1,NUTF2,0.5,Correlation
CST3,NUTF2,0.5,Correlation
CTDSP2,NUTF2,1,Correlation
CTNNB1,NUTF2,0.5,Correlation
CXorf40B,NUTF2,0.5,Correlation
CYP1B1,NUTF2,0.5,Correlation
DCN,NUTF2,0.5,Correlation
DDX5,NUTF2,0.5,Correlation
DMD,NUTF2,0.5,Correlation
ERGIC2,NUTF2,1,Correlation
ERH,NUTF2,1,Correlation
FAM120A,NUTF2,1,Correlation
FAM168B,NUTF2,0.5,Correlation
FBN1,NUTF2,0.5,Correlation
GBAS,NUTF2,0.5,Correlation
GLTSCR2,NUTF2,0.5,Correlation
GULP1,NUTF2,0.5,Correlation
HCFC2,NUTF2,0.5,Correlation
HNRNPUL1,NUTF2,1,Correlation
ITGA6,NUTF2,1,Correlation
JAG1,NUTF2,0.5,Correlation
KAT7,NUTF2,0.5,Correlation
KCTD12,NUTF2,0.5,Correlation
KLC1,NUTF2,0.5,Correlation
MAN2A1,NUTF2,0.5,Correlation
MBNL2,NUTF2,1,Correlation
MCMBP,NUTF2,0.5,Correlation
MEST,NUTF2,0.5,Correlation
MGAT4A,NUTF2,0.5,Correlation
MLH3,NUTF2,0.5,Correlation
MON2,NUTF2,0.5,Correlation
MXI1,NUTF2,1,Correlation
MYD88,NUTF2,0.5,Correlation
NACA,NUTF2,0.5,Correlation
NDUFC2,NUTF2,0.5,Correlation
NDUFS5,NUTF2,1,Correlation
NSFL1C,NUTF2,0.5,Correlation
ALPK1,ORAI2,0.5,Correlation
ARIH1,ORAI2,0.5,Correlation
BBIP1,ORAI2,0.5,Correlation
C1orf61,ORAI2,0.5,Correlation
CDH11,ORAI2,0.5,Correlation
CEP170B,ORAI2,0.5,Correlation
COPG1,ORAI2,1,Correlation
CREB3L2,ORAI2,0.5,Correlation
CSRP1,ORAI2,0.5,Correlation
CTNNB1,ORAI2,0.5,Correlation
CYP1B1,ORAI2,0.5,Correlation
DCN,ORAI2,0.5,Correlation
DMD,ORAI2,0.5,Correlation
DST,ORAI2,1,Correlation
FAM129A,ORAI2,0.5,Correlation
GLTSCR2,ORAI2,0.5,Correlation
GULP1,ORAI2,0.5,Correlation
HBB,ORAI2,0.5,Correlation
HCFC2,ORAI2,0.5,Correlation
ID2,ORAI2,1,Correlation
JAG1,ORAI2,0.5,Correlation
KCTD12,ORAI2,0.5,Correlation
LYRM1,ORAI2,0.5,Correlation
MAN2A1,ORAI2,0.5,Correlation
MCMBP,ORAI2,0.5,Correlation
NKTR,ORAI2,1,Correlation
ACTN1,OTUB1,0.5,Correlation
ADGRF5,OTUB1,1,Correlation
AHCTF1,OTUB1,0.5,Correlation
ALDH3A2,OTUB1,0.5,Correlation
ANKRD17,OTUB1,1,Correlation
ANXA1,OTUB1,0.5,Correlation
AP2S1,OTUB1,1,Correlation
ARHGAP29,OTUB1,0.5,Correlation
ATM,OTUB1,0.5,Correlation
ATP2C1,OTUB1,1,Correlation
ATP5C1,OTUB1,0.5,Correlation
ATP5E,OTUB1,1,Correlation
AURKAIP1,OTUB1,0.5,Correlation
BGN,OTUB1,0.5,Correlation
BPTF,OTUB1,1,Correlation
BTN3A3,OTUB1,1,Correlation
C14orf1,OTUB1,0.5,Correlation
C6orf106,OTUB1,1,Correlation
CCDC53,OTUB1,0.5,Correlation
CCDC93,OTUB1,0.5,Correlation
CCT3,OTUB1,0.5,Correlation
CDC16,OTUB1,1,Correlation
CELF1,OTUB1,1,Correlation
CIAPIN1,OTUB1,0.5,Correlation
CLCN5,OTUB1,0.5,Correlation
CLNS1A,OTUB1,0.5,Correlation
COA3,OTUB1,1,Correlation
COL4A1,OTUB1,0.5,Correlation
CREG1,OTUB1,1,Correlation
CST3,OTUB1,1,Correlation
CTDSP2,OTUB1,0.5,Correlation
CXorf40B,OTUB1,1,Correlation
DDX5,OTUB1,1,Correlation
DLST,OTUB1,0.5,Correlation
EIF2S2,OTUB1,0.5,Correlation
ERGIC2,OTUB1,0.5,Correlation
ERH,OTUB1,0.5,Correlation
FAM120A,OTUB1,0.5,Correlation
FAM168B,OTUB1,1,Correlation
FBN1,OTUB1,1,Correlation
FBXW7,OTUB1,0.5,Correlation
GBAS,OTUB1,1,Correlation
HMOX2,OTUB1,0.5,Correlation
HNRNPH3,OTUB1,0.5,Correlation
HNRNPUL1,OTUB1,0.5,Correlation
HSP90AB1,OTUB1,0.5,Correlation
IL1R1,OTUB1,0.5,Correlation
ITGA6,OTUB1,0.5,Correlation
KAT7,OTUB1,1,Correlation
KDM6A,OTUB1,0.866025404,Correlation
KLC1,OTUB1,1,Correlation
KPNA6,OTUB1,0.5,Correlation
MBNL2,OTUB1,0.5,Correlation
MEST,OTUB1,1,Correlation
MGAT4A,OTUB1,1,Correlation
MLH3,OTUB1,1,Correlation
MON2,OTUB1,1,Correlation
MPHOSPH9,OTUB1,0.5,Correlation
MRPL16,OTUB1,0.5,Correlation
MRPS17,OTUB1,0.5,Correlation
MXI1,OTUB1,0.5,Correlation
MYD88,OTUB1,1,Correlation
NACA,OTUB1,1,Correlation
NDUFC2,OTUB1,1,Correlation
NDUFS5,OTUB1,0.5,Correlation
NISCH,OTUB1,0.5,Correlation
NPEPPS,OTUB1,0.5,Correlation
NPTX2,OTUB1,0.5,Correlation
NSFL1C,OTUB1,1,Correlation
NUTF2,OTUB1,0.5,Correlation
ACTN1,PABPC1,0.5,Correlation
ADGRF5,PABPC1,1,Correlation
AHCTF1,PABPC1,0.5,Correlation
ALDH3A2,PABPC1,0.5,Correlation
ANKRD17,PABPC1,1,Correlation
ANXA1,PABPC1,0.5,Correlation
AP2S1,PABPC1,1,Correlation
ARHGAP29,PABPC1,0.5,Correlation
ATM,PABPC1,0.5,Correlation
ATP2C1,PABPC1,1,Correlation
ATP5C1,PABPC1,0.5,Correlation
ATP5E,PABPC1,1,Correlation
AURKAIP1,PABPC1,0.5,Correlation
BGN,PABPC1,0.5,Correlation
BPTF,PABPC1,1,Correlation
BTN3A3,PABPC1,1,Correlation
C14orf1,PABPC1,0.5,Correlation
C6orf106,PABPC1,1,Correlation
CCDC53,PABPC1,0.5,Correlation
CCDC93,PABPC1,0.5,Correlation
CCT3,PABPC1,0.5,Correlation
CDC16,PABPC1,1,Correlation
CELF1,PABPC1,1,Correlation
CIAPIN1,PABPC1,0.5,Correlation
CLCN5,PABPC1,0.5,Correlation
CLNS1A,PABPC1,0.5,Correlation
COA3,PABPC1,1,Correlation
COL4A1,PABPC1,0.5,Correlation
CREG1,PABPC1,1,Correlation
CST3,PABPC1,1,Correlation
CTDSP2,PABPC1,0.5,Correlation
CXorf40B,PABPC1,1,Correlation
DDX5,PABPC1,1,Correlation
DLST,PABPC1,0.5,Correlation
EIF2S2,PABPC1,0.5,Correlation
ERGIC2,PABPC1,0.5,Correlation
ERH,PABPC1,0.5,Correlation
FAM120A,PABPC1,0.5,Correlation
FAM168B,PABPC1,1,Correlation
FBN1,PABPC1,1,Correlation
FBXW7,PABPC1,0.5,Correlation
GBAS,PABPC1,1,Correlation
HMOX2,PABPC1,0.5,Correlation
HNRNPH3,PABPC1,0.5,Correlation
HNRNPUL1,PABPC1,0.5,Correlation
HSP90AB1,PABPC1,0.5,Correlation
IL1R1,PABPC1,0.5,Correlation
ITGA6,PABPC1,0.5,Correlation
KAT7,PABPC1,1,Correlation
KDM6A,PABPC1,0.866025404,Correlation
KLC1,PABPC1,1,Correlation
KPNA6,PABPC1,0.5,Correlation
MBNL2,PABPC1,0.5,Correlation
MEST,PABPC1,1,Correlation
MGAT4A,PABPC1,1,Correlation
MLH3,PABPC1,1,Correlation
MON2,PABPC1,1,Correlation
MPHOSPH9,PABPC1,0.5,Correlation
MRPL16,PABPC1,0.5,Correlation
MRPS17,PABPC1,0.5,Correlation
MXI1,PABPC1,0.5,Correlation
MYD88,PABPC1,1,Correlation
NACA,PABPC1,1,Correlation
NDUFC2,PABPC1,1,Correlation
NDUFS5,PABPC1,0.5,Correlation
NISCH,PABPC1,0.5,Correlation
NPEPPS,PABPC1,0.5,Correlation
NPTX2,PABPC1,0.5,Correlation
NSFL1C,PABPC1,1,Correlation
NUTF2,PABPC1,0.5,Correlation
OTUB1,PABPC1,1,Correlation
ACTN1,PCDH9,0.5,Correlation
ADGRF5,PCDH9,1,Correlation
AHCTF1,PCDH9,0.5,Correlation
ALDH3A2,PCDH9,0.5,Correlation
ANKRD17,PCDH9,1,Correlation
ANXA1,PCDH9,0.5,Correlation
AP2S1,PCDH9,1,Correlation
ARHGAP29,PCDH9,0.5,Correlation
ATM,PCDH9,0.5,Correlation
ATP2C1,PCDH9,1,Correlation
ATP5C1,PCDH9,0.5,Correlation
ATP5E,PCDH9,1,Correlation
AURKAIP1,PCDH9,0.5,Correlation
BGN,PCDH9,0.5,Correlation
BPTF,PCDH9,1,Correlation
BTN3A3,PCDH9,1,Correlation
C14orf1,PCDH9,0.5,Correlation
C6orf106,PCDH9,1,Correlation
CCDC53,PCDH9,0.5,Correlation
CCDC93,PCDH9,0.5,Correlation
CCT3,PCDH9,0.5,Correlation
CDC16,PCDH9,1,Correlation
CELF1,PCDH9,1,Correlation
CIAPIN1,PCDH9,0.5,Correlation
CLCN5,PCDH9,0.5,Correlation
CLNS1A,PCDH9,0.5,Correlation
COA3,PCDH9,1,Correlation
COL4A1,PCDH9,0.5,Correlation
CREG1,PCDH9,1,Correlation
CST3,PCDH9,1,Correlation
CTDSP2,PCDH9,0.5,Correlation
CXorf40B,PCDH9,1,Correlation
DDX5,PCDH9,1,Correlation
DLST,PCDH9,0.5,Correlation
EIF2S2,PCDH9,0.5,Correlation
ERGIC2,PCDH9,0.5,Correlation
ERH,PCDH9,0.5,Correlation
FAM120A,PCDH9,0.5,Correlation
FAM168B,PCDH9,1,Correlation
FBN1,PCDH9,1,Correlation
FBXW7,PCDH9,0.5,Correlation
GBAS,PCDH9,1,Correlation
HMOX2,PCDH9,0.5,Correlation
HNRNPH3,PCDH9,0.5,Correlation
HNRNPUL1,PCDH9,0.5,Correlation
HSP90AB1,PCDH9,0.5,Correlation
IL1R1,PCDH9,0.5,Correlation
ITGA6,PCDH9,0.5,Correlation
KAT7,PCDH9,1,Correlation
KDM6A,PCDH9,0.866025404,Correlation
KLC1,PCDH9,1,Correlation
KPNA6,PCDH9,0.5,Correlation
MBNL2,PCDH9,0.5,Correlation
MEST,PCDH9,1,Correlation
MGAT4A,PCDH9,1,Correlation
MLH3,PCDH9,1,Correlation
MON2,PCDH9,1,Correlation
MPHOSPH9,PCDH9,0.5,Correlation
MRPL16,PCDH9,0.5,Correlation
MRPS17,PCDH9,0.5,Correlation
MXI1,PCDH9,0.5,Correlation
MYD88,PCDH9,1,Correlation
NACA,PCDH9,1,Correlation
NDUFC2,PCDH9,1,Correlation
NDUFS5,PCDH9,0.5,Correlation
NISCH,PCDH9,0.5,Correlation
NPEPPS,PCDH9,0.5,Correlation
NPTX2,PCDH9,0.5,Correlation
NSFL1C,PCDH9,1,Correlation
NUTF2,PCDH9,0.5,Correlation
OTUB1,PCDH9,1,Correlation
PABPC1,PCDH9,1,Correlation
ACTN1,PDCL3,0.5,Correlation
ADGRF5,PDCL3,1,Correlation
AHCTF1,PDCL3,0.5,Correlation
ALDH3A2,PDCL3,0.5,Correlation
ANKRD17,PDCL3,1,Correlation
ANXA1,PDCL3,0.5,Correlation
AP2S1,PDCL3,1,Correlation
ARHGAP29,PDCL3,0.5,Correlation
ATM,PDCL3,0.5,Correlation
ATP2C1,PDCL3,1,Correlation
ATP5C1,PDCL3,0.5,Correlation
ATP5E,PDCL3,1,Correlation
AURKAIP1,PDCL3,0.5,Correlation
BGN,PDCL3,0.5,Correlation
BPTF,PDCL3,1,Correlation
BTN3A3,PDCL3,1,Correlation
C14orf1,PDCL3,0.5,Correlation
C6orf106,PDCL3,1,Correlation
CCDC53,PDCL3,0.5,Correlation
CCDC93,PDCL3,0.5,Correlation
CCT3,PDCL3,0.5,Correlation
CDC16,PDCL3,1,Correlation
CELF1,PDCL3,1,Correlation
CIAPIN1,PDCL3,0.5,Correlation
CLCN5,PDCL3,0.5,Correlation
CLNS1A,PDCL3,0.5,Correlation
COA3,PDCL3,1,Correlation
COL4A1,PDCL3,0.5,Correlation
CREG1,PDCL3,1,Correlation
CST3,PDCL3,1,Correlation
CTDSP2,PDCL3,0.5,Correlation
CXorf40B,PDCL3,1,Correlation
DDX5,PDCL3,1,Correlation
DLST,PDCL3,0.5,Correlation
EIF2S2,PDCL3,0.5,Correlation
ERGIC2,PDCL3,0.5,Correlation
ERH,PDCL3,0.5,Correlation
FAM120A,PDCL3,0.5,Correlation
FAM168B,PDCL3,1,Correlation
FBN1,PDCL3,1,Correlation
FBXW7,PDCL3,0.5,Correlation
GBAS,PDCL3,1,Correlation
HMOX2,PDCL3,0.5,Correlation
HNRNPH3,PDCL3,0.5,Correlation
HNRNPUL1,PDCL3,0.5,Correlation
HSP90AB1,PDCL3,0.5,Correlation
IL1R1,PDCL3,0.5,Correlation
ITGA6,PDCL3,0.5,Correlation
KAT7,PDCL3,1,Correlation
KDM6A,PDCL3,0.866025404,Correlation
KLC1,PDCL3,1,Correlation
KPNA6,PDCL3,0.5,Correlation
MBNL2,PDCL3,0.5,Correlation
MEST,PDCL3,1,Correlation
MGAT4A,PDCL3,1,Correlation
MLH3,PDCL3,1,Correlation
MON2,PDCL3,1,Correlation
MPHOSPH9,PDCL3,0.5,Correlation
MRPL16,PDCL3,0.5,Correlation
MRPS17,PDCL3,0.5,Correlation
MXI1,PDCL3,0.5,Correlation
MYD88,PDCL3,1,Correlation
NACA,PDCL3,1,Correlation
NDUFC2,PDCL3,1,Correlation
NDUFS5,PDCL3,0.5,Correlation
NISCH,PDCL3,0.5,Correlation
NPEPPS,PDCL3,0.5,Correlation
NPTX2,PDCL3,0.5,Correlation
NSFL1C,PDCL3,1,Correlation
NUTF2,PDCL3,0.5,Correlation
OTUB1,PDCL3,1,Correlation
PABPC1,PDCL3,1,Correlation
PCDH9,PDCL3,1,Correlation
ACTN1,PFDN1,0.5,Correlation
ADGRF5,PFDN1,1,Correlation
AHCTF1,PFDN1,0.5,Correlation
ALDH3A2,PFDN1,0.5,Correlation
ANKRD17,PFDN1,1,Correlation
ANXA1,PFDN1,0.5,Correlation
AP2S1,PFDN1,1,Correlation
ARHGAP29,PFDN1,0.5,Correlation
ATM,PFDN1,0.5,Correlation
ATP2C1,PFDN1,1,Correlation
ATP5C1,PFDN1,0.5,Correlation
ATP5E,PFDN1,1,Correlation
AURKAIP1,PFDN1,0.5,Correlation
BGN,PFDN1,0.5,Correlation
BPTF,PFDN1,1,Correlation
BTN3A3,PFDN1,1,Correlation
C14orf1,PFDN1,0.5,Correlation
C6orf106,PFDN1,1,Correlation
CCDC53,PFDN1,0.5,Correlation
CCDC93,PFDN1,0.5,Correlation
CCT3,PFDN1,0.5,Correlation
CDC16,PFDN1,1,Correlation
CELF1,PFDN1,1,Correlation
CIAPIN1,PFDN1,0.5,Correlation
CLCN5,PFDN1,0.5,Correlation
CLNS1A,PFDN1,0.5,Correlation
COA3,PFDN1,1,Correlation
COL4A1,PFDN1,0.5,Correlation
CREG1,PFDN1,1,Correlation
CST3,PFDN1,1,Correlation
CTDSP2,PFDN1,0.5,Correlation
CXorf40B,PFDN1,1,Correlation
DDX5,PFDN1,1,Correlation
DLST,PFDN1,0.5,Correlation
EIF2S2,PFDN1,0.5,Correlation
ERGIC2,PFDN1,0.5,Correlation
ERH,PFDN1,0.5,Correlation
FAM120A,PFDN1,0.5,Correlation
FAM168B,PFDN1,1,Correlation
FBN1,PFDN1,1,Correlation
FBXW7,PFDN1,0.5,Correlation
GBAS,PFDN1,1,Correlation
HMOX2,PFDN1,0.5,Correlation
HNRNPH3,PFDN1,0.5,Correlation
HNRNPUL1,PFDN1,0.5,Correlation
HSP90AB1,PFDN1,0.5,Correlation
IL1R1,PFDN1,0.5,Correlation
ITGA6,PFDN1,0.5,Correlation
KAT7,PFDN1,1,Correlation
KDM6A,PFDN1,0.866025404,Correlation
KLC1,PFDN1,1,Correlation
KPNA6,PFDN1,0.5,Correlation
MBNL2,PFDN1,0.5,Correlation
MEST,PFDN1,1,Correlation
MGAT4A,PFDN1,1,Correlation
MLH3,PFDN1,1,Correlation
MON2,PFDN1,1,Correlation
MPHOSPH9,PFDN1,0.5,Correlation
MRPL16,PFDN1,0.5,Correlation
MRPS17,PFDN1,0.5,Correlation
MXI1,PFDN1,0.5,Correlation
MYD88,PFDN1,1,Correlation
NACA,PFDN1,1,Correlation
NDUFC2,PFDN1,1,Correlation
NDUFS5,PFDN1,0.5,Correlation
NISCH,PFDN1,0.5,Correlation
NPEPPS,PFDN1,0.5,Correlation
NPTX2,PFDN1,0.5,Correlation
NSFL1C,PFDN1,1,Correlation
NUTF2,PFDN1,0.5,Correlation
OTUB1,PFDN1,1,Correlation
PABPC1,PFDN1,1,Correlation
PCDH9,PFDN1,1,Correlation
PDCL3,PFDN1,1,Correlation
ACTN1,PFDN5,0.5,Correlation
ADGRF5,PFDN5,1,Correlation
AHCTF1,PFDN5,0.5,Correlation
ALDH3A2,PFDN5,0.5,Correlation
ANKRD17,PFDN5,1,Correlation
ANXA1,PFDN5,0.5,Correlation
AP2S1,PFDN5,1,Correlation
ARHGAP29,PFDN5,0.5,Correlation
ATM,PFDN5,0.5,Correlation
ATP2C1,PFDN5,1,Correlation
ATP5C1,PFDN5,0.5,Correlation
ATP5E,PFDN5,1,Correlation
AURKAIP1,PFDN5,0.5,Correlation
BGN,PFDN5,0.5,Correlation
BPTF,PFDN5,1,Correlation
BTN3A3,PFDN5,1,Correlation
C14orf1,PFDN5,0.5,Correlation
C6orf106,PFDN5,1,Correlation
CCDC53,PFDN5,0.5,Correlation
CCDC93,PFDN5,0.5,Correlation
CCT3,PFDN5,0.5,Correlation
CDC16,PFDN5,1,Correlation
CELF1,PFDN5,1,Correlation
CIAPIN1,PFDN5,0.5,Correlation
CLCN5,PFDN5,0.5,Correlation
CLNS1A,PFDN5,0.5,Correlation
COA3,PFDN5,1,Correlation
COL4A1,PFDN5,0.5,Correlation
CREG1,PFDN5,1,Correlation
CST3,PFDN5,1,Correlation
CTDSP2,PFDN5,0.5,Correlation
CXorf40B,PFDN5,1,Correlation
DDX5,PFDN5,1,Correlation
DLST,PFDN5,0.5,Correlation
EIF2S2,PFDN5,0.5,Correlation
ERGIC2,PFDN5,0.5,Correlation
ERH,PFDN5,0.5,Correlation
FAM120A,PFDN5,0.5,Correlation
FAM168B,PFDN5,1,Correlation
FBN1,PFDN5,1,Correlation
FBXW7,PFDN5,0.5,Correlation
GBAS,PFDN5,1,Correlation
HMOX2,PFDN5,0.5,Correlation
HNRNPH3,PFDN5,0.5,Correlation
HNRNPUL1,PFDN5,0.5,Correlation
HSP90AB1,PFDN5,0.5,Correlation
IL1R1,PFDN5,0.5,Correlation
ITGA6,PFDN5,0.5,Correlation
KAT7,PFDN5,1,Correlation
KDM6A,PFDN5,0.866025404,Correlation
KLC1,PFDN5,1,Correlation
KPNA6,PFDN5,0.5,Correlation
MBNL2,PFDN5,0.5,Correlation
MEST,PFDN5,1,Correlation
MGAT4A,PFDN5,1,Correlation
MLH3,PFDN5,1,Correlation
MON2,PFDN5,1,Correlation
MPHOSPH9,PFDN5,0.5,Correlation
MRPL16,PFDN5,0.5,Correlation
MRPS17,PFDN5,0.5,Correlation
MXI1,PFDN5,0.5,Correlation
MYD88,PFDN5,1,Correlation
NACA,PFDN5,1,Correlation
NDUFC2,PFDN5,1,Correlation
NDUFS5,PFDN5,0.5,Correlation
NISCH,PFDN5,0.5,Correlation
NPEPPS,PFDN5,0.5,Correlation
NPTX2,PFDN5,0.5,Correlation
NSFL1C,PFDN5,1,Correlation
NUTF2,PFDN5,0.5,Correlation
OTUB1,PFDN5,1,Correlation
PABPC1,PFDN5,1,Correlation
PCDH9,PFDN5,1,Correlation
PDCL3,PFDN5,1,Correlation
PFDN1,PFDN5,1,Correlation
ADGRF5,PI4KA,0.5,Correlation
AHCTF1,PI4KA,1,Correlation
ALDH3A2,PI4KA,1,Correlation
ALPK1,PI4KA,0.5,Correlation
ANKRD17,PI4KA,0.5,Correlation
AP2S1,PI4KA,0.5,Correlation
ARHGAP29,PI4KA,1,Correlation
ATM,PI4KA,1,Correlation
ATP2C1,PI4KA,0.5,Correlation
ATP5C1,PI4KA,1,Correlation
ATP5E,PI4KA,0.5,Correlation
BBIP1,PI4KA,0.5,Correlation
BPTF,PI4KA,0.5,Correlation
BTN3A3,PI4KA,0.5,Correlation
C14orf1,PI4KA,1,Correlation
C6orf106,PI4KA,0.5,Correlation
CCDC53,PI4KA,1,Correlation
CCDC93,PI4KA,1,Correlation
CCT3,PI4KA,1,Correlation
CDC16,PI4KA,0.5,Correlation
CELF1,PI4KA,0.5,Correlation
CEP170B,PI4KA,0.5,Correlation
CIAPIN1,PI4KA,1,Correlation
CLCN5,PI4KA,1,Correlation
COA3,PI4KA,0.5,Correlation
CREG1,PI4KA,0.5,Correlation
CST3,PI4KA,0.5,Correlation
CXorf40B,PI4KA,0.5,Correlation
DDX5,PI4KA,0.5,Correlation
DLST,PI4KA,1,Correlation
EIF2S2,PI4KA,1,Correlation
FAM129A,PI4KA,0.5,Correlation
FAM168B,PI4KA,0.5,Correlation
FBN1,PI4KA,0.5,Correlation
FBXW7,PI4KA,1,Correlation
GBAS,PI4KA,0.5,Correlation
HBB,PI4KA,0.5,Correlation
HMOX2,PI4KA,1,Correlation
HNRNPH3,PI4KA,1,Correlation
HSP90AB1,PI4KA,1,Correlation
IL1R1,PI4KA,1,Correlation
KAT7,PI4KA,0.5,Correlation
KDM6A,PI4KA,0.866025404,Correlation
KLC1,PI4KA,0.5,Correlation
KPNA6,PI4KA,1,Correlation
LYRM1,PI4KA,0.5,Correlation
MEST,PI4KA,0.5,Correlation
MGAT4A,PI4KA,0.5,Correlation
MLH3,PI4KA,0.5,Correlation
MON2,PI4KA,0.5,Correlation
MPHOSPH9,PI4KA,1,Correlation
MRPL16,PI4KA,1,Correlation
MRPS17,PI4KA,1,Correlation
MYD88,PI4KA,0.5,Correlation
NACA,PI4KA,0.5,Correlation
NDUFC2,PI4KA,0.5,Correlation
NISCH,PI4KA,1,Correlation
NPEPPS,PI4KA,1,Correlation
NPTX2,PI4KA,1,Correlation
NSFL1C,PI4KA,0.5,Correlation
OTUB1,PI4KA,0.5,Correlation
PABPC1,PI4KA,0.5,Correlation
PCDH9,PI4KA,0.5,Correlation
PDCL3,PI4KA,0.5,Correlation
PFDN1,PI4KA,0.5,Correlation
PFDN5,PI4KA,0.5,Correlation
ACTN1,PIAS3,0.5,Correlation
ADGRF5,PIAS3,1,Correlation
AHCTF1,PIAS3,0.5,Correlation
ALDH3A2,PIAS3,0.5,Correlation
ANKRD17,PIAS3,1,Correlation
ANXA1,PIAS3,0.5,Correlation
AP2S1,PIAS3,1,Correlation
ARHGAP29,PIAS3,0.5,Correlation
ATM,PIAS3,0.5,Correlation
ATP2C1,PIAS3,1,Correlation
ATP5C1,PIAS3,0.5,Correlation
ATP5E,PIAS3,1,Correlation
AURKAIP1,PIAS3,0.5,Correlation
BGN,PIAS3,0.5,Correlation
BPTF,PIAS3,1,Correlation
BTN3A3,PIAS3,1,Correlation
C14orf1,PIAS3,0.5,Correlation
C6orf106,PIAS3,1,Correlation
CCDC53,PIAS3,0.5,Correlation
CCDC93,PIAS3,0.5,Correlation
CCT3,PIAS3,0.5,Correlation
CDC16,PIAS3,1,Correlation
CELF1,PIAS3,1,Correlation
CIAPIN1,PIAS3,0.5,Correlation
CLCN5,PIAS3,0.5,Correlation
CLNS1A,PIAS3,0.5,Correlation
COA3,PIAS3,1,Correlation
COL4A1,PIAS3,0.5,Correlation
CREG1,PIAS3,1,Correlation
CST3,PIAS3,1,Correlation
CTDSP2,PIAS3,0.5,Correlation
CXorf40B,PIAS3,1,Correlation
DDX5,PIAS3,1,Correlation
DLST,PIAS3,0.5,Correlation
EIF2S2,PIAS3,0.5,Correlation
ERGIC2,PIAS3,0.5,Correlation
ERH,PIAS3,0.5,Correlation
FAM120A,PIAS3,0.5,Correlation
FAM168B,PIAS3,1,Correlation
FBN1,PIAS3,1,Correlation
FBXW7,PIAS3,0.5,Correlation
GBAS,PIAS3,1,Correlation
HMOX2,PIAS3,0.5,Correlation
HNRNPH3,PIAS3,0.5,Correlation
HNRNPUL1,PIAS3,0.5,Correlation
HSP90AB1,PIAS3,0.5,Correlation
IL1R1,PIAS3,0.5,Correlation
ITGA6,PIAS3,0.5,Correlation
KAT7,PIAS3,1,Correlation
KDM6A,PIAS3,0.866025404,Correlation
KLC1,PIAS3,1,Correlation
KPNA6,PIAS3,0.5,Correlation
MBNL2,PIAS3,0.5,Correlation
MEST,PIAS3,1,Correlation
MGAT4A,PIAS3,1,Correlation
MLH3,PIAS3,1,Correlation
MON2,PIAS3,1,Correlation
MPHOSPH9,PIAS3,0.5,Correlation
MRPL16,PIAS3,0.5,Correlation
MRPS17,PIAS3,0.5,Correlation
