Gene1,Gene2,corRvec,Interaction
CCDC53,NDUFS5,0.30952381,Correlation
CCDC93,NDUFS5,0.55090808,Correlation
CCT3,NDUFS5,0.857142857,Correlation
CDC16,NDUFS5,0.452380952,Correlation
CEP170B,NDUFS5,0.73055202,Correlation
CIAPIN1,NDUFS5,0.261904762,Correlation
CLCN5,NDUFS5,0.238095238,Correlation
CLNS1A,NDUFS5,0.30952381,Correlation
COA3,NDUFS5,0.838338383,Correlation
COPG1,NDUFS5,0.595238095,Correlation
CREB3L2,NDUFS5,0.19047619,Correlation
CREG1,NDUFS5,0.390360029,Correlation
CSRP1,NDUFS5,0.19047619,Correlation
CST3,NDUFS5,0.706599495,Correlation
DLST,NDUFS5,0.476190476,Correlation
DMD,NDUFS5,0.371264141,Correlation
ERH,NDUFS5,0.395216666,Correlation
FAM129A,NDUFS5,0.263477778,Correlation
FAM168B,NDUFS5,0.53674504,Correlation
FBXW7,NDUFS5,0.119047619,Correlation
GBAS,NDUFS5,0.380952381,Correlation
GLTSCR2,NDUFS5,0.666666667,Correlation
GULP1,NDUFS5,0.261904762,Correlation
HMOX2,NDUFS5,0.243975018,Correlation
HNRNPH3,NDUFS5,0.166666667,Correlation
HNRNPUL1,NDUFS5,0.142857143,Correlation
HSP90AB1,NDUFS5,0.738095238,Correlation
KAT7,NDUFS5,0.357142857,Correlation
KLC1,NDUFS5,0.619047619,Correlation
KPNA6,NDUFS5,0.285714286,Correlation
LYRM1,NDUFS5,0.547619048,Correlation
MBNL2,NDUFS5,0.428571429,Correlation
MLH3,NDUFS5,0.357142857,Correlation
MRPL16,NDUFS5,0.862290909,Correlation
MRPS17,NDUFS5,0.880952381,Correlation
MXI1,NDUFS5,0.142857143,Correlation
MYD88,NDUFS5,0.215572727,Correlation
NACA,NDUFS5,0.642857143,Correlation
NDUFC2,NDUFS5,0.714285714,Correlation
ANKRD17,NISCH,0.333333333,Correlation
ANXA1,NISCH,0.359287879,Correlation
AP2S1,NISCH,0.642857143,Correlation
ARIH1,NISCH,0.452380952,Correlation
ATM,NISCH,0.251501515,Correlation
ATP2C1,NISCH,0.285714286,Correlation
ATP5C1,NISCH,0.857142857,Correlation
ATP5E,NISCH,0.69047619,Correlation
AURKAIP1,NISCH,0.714285714,Correlation
BBIP1,NISCH,0.380952381,Correlation
C14orf1,NISCH,0.30952381,Correlation
C6orf106,NISCH,0.714285714,Correlation
CCDC53,NISCH,0.333333333,Correlation
CCDC93,NISCH,0.45509798,Correlation
CCT3,NISCH,0.738095238,Correlation
CDC16,NISCH,0.214285714,Correlation
CEP170B,NISCH,0.299406565,Correlation
CIAPIN1,NISCH,0.285714286,Correlation
CLCN5,NISCH,0.261904762,Correlation
CLNS1A,NISCH,0.404761905,Correlation
COA3,NISCH,0.646718181,Correlation
COPG1,NISCH,0.285714286,Correlation
CREB3L2,NISCH,0.19047619,Correlation
CREG1,NISCH,0.390360029,Correlation
CSRP1,NISCH,0.333333333,Correlation
CST3,NISCH,0.802409595,Correlation
CXorf40B,NISCH,0.22754899,Correlation
DLST,NISCH,0.619047619,Correlation
DMD,NISCH,0.371264141,Correlation
ERGIC2,NISCH,0.239525252,Correlation
ERH,NISCH,0.790433333,Correlation
FAM120A,NISCH,0.155691414,Correlation
FAM129A,NISCH,0.287430303,Correlation
FAM168B,NISCH,0.561142542,Correlation
FBXW7,NISCH,0.714285714,Correlation
GBAS,NISCH,0.452380952,Correlation
GLTSCR2,NISCH,0.30952381,Correlation
GULP1,NISCH,0.404761905,Correlation
HBB,NISCH,0.285714286,Correlation
HMOX2,NISCH,0.170782513,Correlation
HSP90AB1,NISCH,0.857142857,Correlation
ID2,NISCH,0.452380952,Correlation
KAT7,NISCH,0.404761905,Correlation
KLC1,NISCH,0.738095238,Correlation
LYRM1,NISCH,0.69047619,Correlation
MAN2A1,NISCH,0.285714286,Correlation
MBNL2,NISCH,0.452380952,Correlation
MRPL16,NISCH,0.311382828,Correlation
MRPS17,NISCH,0.714285714,Correlation
MXI1,NISCH,0.404761905,Correlation
NACA,NISCH,0.80952381,Correlation
NDUFC2,NISCH,0.738095238,Correlation
NDUFS5,NISCH,0.595238095,Correlation
ACTN1,NKTR,0.155691414,Correlation
ADGRF5,NKTR,0.596385542,Correlation
ANKRD17,NKTR,0.443121717,Correlation
ARHGAP29,NKTR,0.257712364,Correlation
ARIH1,NKTR,0.670670707,Correlation
ATM,NKTR,0.13253012,Correlation
ATP2C1,NKTR,0.383240404,Correlation
BBIP1,NKTR,0.50300303,Correlation
BGN,NKTR,0.530120482,Correlation
BPTF,NKTR,0.107786364,Correlation
C14orf1,NKTR,0.658694444,Correlation
C1orf61,NKTR,0.359287879,Correlation
CCDC53,NKTR,0.251501515,Correlation
CLCN5,NKTR,0.766480808,Correlation
CLNS1A,NKTR,0.323359091,Correlation
COL4A1,NKTR,0.119762626,Correlation
COPG1,NKTR,0.167667677,Correlation
CTNNB1,NKTR,0.107786364,Correlation
DMD,NKTR,0.21686747,Correlation
EIF2S2,NKTR,0.108433735,Correlation
ERGIC2,NKTR,0.343373494,Correlation
FAM168B,NKTR,0.711777006,Correlation
FBN1,NKTR,0.196352277,Correlation
FBXW7,NKTR,0.27545404,Correlation
GBAS,NKTR,0.646718181,Correlation
GULP1,NKTR,0.287430303,Correlation
HBB,NKTR,0.27545404,Correlation
HNRNPH3,NKTR,0.658694444,Correlation
HNRNPUL1,NKTR,0.143715151,Correlation
IL1R1,NKTR,0.466498105,Correlation
ITGA6,NKTR,0.574860606,Correlation
KAT7,NKTR,0.467074242,Correlation
KCTD12,NKTR,0.265060241,Correlation
KLC1,NKTR,0.323359091,Correlation
KPNA6,NKTR,0.718575757,Correlation
MEST,NKTR,0.886243434,Correlation
MGAT4A,NKTR,0.598813131,Correlation
ADGRF5,NPEPPS,0.234939759,Correlation
ANKRD17,NPEPPS,0.335335353,Correlation
AP2S1,NPEPPS,0.27545404,Correlation
ARIH1,NPEPPS,0.706599495,Correlation
ATM,NPEPPS,0.608433735,Correlation
ATP2C1,NPEPPS,0.598813131,Correlation
ATP5C1,NPEPPS,0.299406565,Correlation
ATP5E,NPEPPS,0.143715151,Correlation
AURKAIP1,NPEPPS,0.251501515,Correlation
BBIP1,NPEPPS,0.239525252,Correlation
BGN,NPEPPS,0.240963855,Correlation
C14orf1,NPEPPS,0.682646969,Correlation
C1orf61,NPEPPS,0.167667677,Correlation
C6orf106,NPEPPS,0.431145454,Correlation
CCT3,NPEPPS,0.443121717,Correlation
CDH11,NPEPPS,0.131738889,Correlation
CEP170B,NPEPPS,0.295180723,Correlation
CLCN5,NPEPPS,0.634741919,Correlation
CLNS1A,NPEPPS,0.27545404,Correlation
COA3,NPEPPS,0.126506024,Correlation
COPG1,NPEPPS,0.323359091,Correlation
CREB3L2,NPEPPS,0.359287879,Correlation
CREG1,NPEPPS,0.711777006,Correlation
CST3,NPEPPS,0.704819277,Correlation
DDX5,NPEPPS,0.323359091,Correlation
DLST,NPEPPS,0.514979293,Correlation
DMD,NPEPPS,0.728915663,Correlation
ERGIC2,NPEPPS,0.740963855,Correlation
ERH,NPEPPS,0.415662651,Correlation
FAM129A,NPEPPS,0.307228916,Correlation
FAM168B,NPEPPS,0.711777006,Correlation
FBXW7,NPEPPS,0.191620202,Correlation
GBAS,NPEPPS,0.526955555,Correlation
GLTSCR2,NPEPPS,0.107786364,Correlation
GULP1,NPEPPS,0.50300303,Correlation
HNRNPH3,NPEPPS,0.706599495,Correlation
HSP90AB1,NPEPPS,0.694623232,Correlation
ID2,NPEPPS,0.299406565,Correlation
IL1R1,NPEPPS,0.246969585,Correlation
ITGA6,NPEPPS,0.107786364,Correlation
KAT7,NPEPPS,0.73055202,Correlation
KCTD12,NPEPPS,0.28313253,Correlation
KLC1,NPEPPS,0.646718181,Correlation
KPNA6,NPEPPS,0.73055202,Correlation
LYRM1,NPEPPS,0.395216666,Correlation
MAN2A1,NPEPPS,0.167667677,Correlation
MBNL2,NPEPPS,0.814385858,Correlation
MEST,NPEPPS,0.251501515,Correlation
MRPS17,NPEPPS,0.467074242,Correlation
MXI1,NPEPPS,0.491026767,Correlation
NACA,NPEPPS,0.347311616,Correlation
NDUFC2,NPEPPS,0.203596465,Correlation
NDUFS5,NPEPPS,0.443121717,Correlation
NISCH,NPEPPS,0.562884343,Correlation
NKTR,NPEPPS,0.439759036,Correlation
ACTN1,NPTX2,0.428571429,Correlation
ADGRF5,NPTX2,0.347311616,Correlation
ANKRD17,NPTX2,0.238095238,Correlation
ANXA1,NPTX2,0.167667677,Correlation
AP2S1,NPTX2,0.19047619,Correlation
ARHGAP29,NPTX2,0.341565026,Correlation
ARIH1,NPTX2,0.714285714,Correlation
ATP2C1,NPTX2,0.333333333,Correlation
ATP5C1,NPTX2,0.214285714,Correlation
ATP5E,NPTX2,0.261904762,Correlation
AURKAIP1,NPTX2,0.404761905,Correlation
BGN,NPTX2,0.658694444,Correlation
C14orf1,NPTX2,0.547619048,Correlation
C6orf106,NPTX2,0.285714286,Correlation
CCDC53,NPTX2,0.166666667,Correlation
CEP170B,NPTX2,0.598813131,Correlation
COL4A1,NPTX2,0.142857143,Correlation
COPG1,NPTX2,0.452380952,Correlation
CREG1,NPTX2,0.317167524,Correlation
CSRP1,NPTX2,0.452380952,Correlation
CST3,NPTX2,0.634741919,Correlation
DDX5,NPTX2,0.261904762,Correlation
EIF2S2,NPTX2,0.107786364,Correlation
ERGIC2,NPTX2,0.215572727,Correlation
FAM129A,NPTX2,0.491026767,Correlation
FAM168B,NPTX2,0.609937546,Correlation
FBXW7,NPTX2,0.214285714,Correlation
GBAS,NPTX2,0.404761905,Correlation
HMOX2,NPTX2,0.512347538,Correlation
HNRNPH3,NPTX2,0.619047619,Correlation
HNRNPUL1,NPTX2,0.380952381,Correlation
HSP90AB1,NPTX2,0.285714286,Correlation
ITGA6,NPTX2,0.476190476,Correlation
KAT7,NPTX2,0.69047619,Correlation
KCTD12,NPTX2,0.203596465,Correlation
KPNA6,NPTX2,0.238095238,Correlation
MBNL2,NPTX2,0.142857143,Correlation
MEST,NPTX2,0.285714286,Correlation
MGAT4A,NPTX2,0.119047619,Correlation
MRPL16,NPTX2,0.22754899,Correlation
MRPS17,NPTX2,0.452380952,Correlation
MYD88,NPTX2,0.443121717,Correlation
NACA,NPTX2,0.404761905,Correlation
NDUFC2,NPTX2,0.285714286,Correlation
NDUFS5,NPTX2,0.333333333,Correlation
NISCH,NPTX2,0.214285714,Correlation
NKTR,NPTX2,0.371264141,Correlation
NPEPPS,NPTX2,0.347311616,Correlation
ALDH3A2,NSFL1C,0.5,Correlation
BPTF,NSFL1C,0.215622173,Correlation
BTN3A3,NSFL1C,0.190254859,Correlation
CCDC53,NSFL1C,0.101469258,Correlation
CELF1,NSFL1C,0.331755737,Correlation
CIAPIN1,NSFL1C,0.481978975,Correlation
COPG1,NSFL1C,0.101469258,Correlation
CXorf40B,NSFL1C,0.695411064,Correlation
DST,NSFL1C,0.291724116,Correlation
FBN1,NSFL1C,0.441893958,Correlation
FBXW7,NSFL1C,0.405877032,Correlation
GULP1,NSFL1C,0.13952023,Correlation
HBB,NSFL1C,0.887856007,Correlation
HCFC2,NSFL1C,0.185017623,Correlation
ITGA6,NSFL1C,0.279040459,Correlation
MEST,NSFL1C,0.494662632,Correlation
NKTR,NSFL1C,0.197777459,Correlation
ANKRD17,NUTF2,0.595238095,Correlation
AP2S1,NUTF2,0.547619048,Correlation
ARIH1,NUTF2,0.69047619,Correlation
ATP2C1,NUTF2,0.666666667,Correlation
ATP5C1,NUTF2,0.595238095,Correlation
ATP5E,NUTF2,0.428571429,Correlation
AURKAIP1,NUTF2,0.547619048,Correlation
BBIP1,NUTF2,0.142857143,Correlation
C14orf1,NUTF2,0.19047619,Correlation
C6orf106,NUTF2,0.428571429,Correlation
CCDC53,NUTF2,0.452380952,Correlation
CCT3,NUTF2,0.285714286,Correlation
CEP170B,NUTF2,0.922172222,Correlation
CIAPIN1,NUTF2,0.19047619,Correlation
COA3,NUTF2,0.407192929,Correlation
COPG1,NUTF2,0.928571429,Correlation
CREG1,NUTF2,0.219577516,Correlation
CST3,NUTF2,0.55090808,Correlation
CXorf40B,NUTF2,0.179643939,Correlation
EIF2S2,NUTF2,0.395216666,Correlation
ERGIC2,NUTF2,0.371264141,Correlation
ERH,NUTF2,0.383240404,Correlation
FAM129A,NUTF2,0.335335353,Correlation
FAM168B,NUTF2,0.414757531,Correlation
FBXW7,NUTF2,0.452380952,Correlation
GLTSCR2,NUTF2,0.261904762,Correlation
HNRNPH3,NUTF2,0.30952381,Correlation
HSP90AB1,NUTF2,0.238095238,Correlation
KAT7,NUTF2,0.619047619,Correlation
KPNA6,NUTF2,0.19047619,Correlation
LYRM1,NUTF2,0.333333333,Correlation
MBNL2,NUTF2,0.30952381,Correlation
MLH3,NUTF2,0.142857143,Correlation
MRPL16,NUTF2,0.383240404,Correlation
MRPS17,NUTF2,0.738095238,Correlation
MYD88,NUTF2,0.215572727,Correlation
NACA,NUTF2,0.261904762,Correlation
NDUFC2,NUTF2,0.404761905,Correlation
NDUFS5,NUTF2,0.595238095,Correlation
NISCH,NUTF2,0.404761905,Correlation
NPEPPS,NUTF2,0.251501515,Correlation
NPTX2,NUTF2,0.619047619,Correlation
ADGRF5,ORAI2,0.251501515,Correlation
AHCTF1,ORAI2,0.27545404,Correlation
ALDH3A2,ORAI2,0.786386749,Correlation
ALPK1,ORAI2,0.880952381,Correlation
ARHGAP29,ORAI2,0.146385011,Correlation
BGN,ORAI2,0.179643939,Correlation
BPTF,ORAI2,0.833333333,Correlation
BTN3A3,ORAI2,0.166666667,Correlation
C1orf61,ORAI2,0.476190476,Correlation
CDH11,ORAI2,0.523809524,Correlation
CELF1,ORAI2,0.682646969,Correlation
CSRP1,ORAI2,0.357142857,Correlation
CTDSP2,ORAI2,0.538931818,Correlation
CTNNB1,ORAI2,0.619047619,Correlation
CYP1B1,ORAI2,0.514979293,Correlation
DCN,ORAI2,0.428571429,Correlation
DDX5,ORAI2,0.714285714,Correlation
DLST,ORAI2,0.119047619,Correlation
DMD,ORAI2,0.347311616,Correlation
DST,ORAI2,0.833333333,Correlation
FBN1,ORAI2,0.390360029,Correlation
GULP1,ORAI2,0.476190476,Correlation
HCFC2,ORAI2,0.55090808,Correlation
HMOX2,ORAI2,0.292770022,Correlation
IL1R1,ORAI2,0.354604072,Correlation
ITGA6,ORAI2,0.333333333,Correlation
JAG1,ORAI2,0.452380952,Correlation
KCTD12,ORAI2,0.179643939,Correlation
KDM6A,ORAI2,0.538931818,Correlation
MAN2A1,ORAI2,0.142857143,Correlation
MGAT4A,ORAI2,0.19047619,Correlation
MON2,ORAI2,0.167667677,Correlation
MXI1,ORAI2,0.333333333,Correlation
MYD88,ORAI2,0.179643939,Correlation
ANKRD17,OTUB1,0.287430303,Correlation
AP2S1,OTUB1,0.77845707,Correlation
ARIH1,OTUB1,0.538931818,Correlation
ATM,OTUB1,0.355421687,Correlation
ATP2C1,OTUB1,0.790433333,Correlation
ATP5C1,OTUB1,0.706599495,Correlation
ATP5E,OTUB1,0.622765656,Correlation
AURKAIP1,OTUB1,0.658694444,Correlation
C14orf1,OTUB1,0.467074242,Correlation
C6orf106,OTUB1,0.766480808,Correlation
CCDC53,OTUB1,0.167667677,Correlation
CCDC93,OTUB1,0.295180723,Correlation
CCT3,OTUB1,0.850314646,Correlation
CDC16,OTUB1,0.155691414,Correlation
CEP170B,OTUB1,0.692771084,Correlation
CIAPIN1,OTUB1,0.347311616,Correlation
CLCN5,OTUB1,0.371264141,Correlation
CLNS1A,OTUB1,0.155691414,Correlation
COA3,OTUB1,0.765060241,Correlation
COPG1,OTUB1,0.682646969,Correlation
CREB3L2,OTUB1,0.167667677,Correlation
CREG1,OTUB1,0.515424728,Correlation
CST3,OTUB1,0.692771084,Correlation
DLST,OTUB1,0.634741919,Correlation
DMD,OTUB1,0.572289157,Correlation
ERGIC2,OTUB1,0.463855422,Correlation
ERH,OTUB1,0.548192771,Correlation
FAM129A,OTUB1,0.246987952,Correlation
FAM168B,OTUB1,0.515424728,Correlation
FBXW7,OTUB1,0.191620202,Correlation
GBAS,OTUB1,0.239525252,Correlation
GLTSCR2,OTUB1,0.562884343,Correlation
GULP1,OTUB1,0.263477778,Correlation
HNRNPH3,OTUB1,0.299406565,Correlation
HSP90AB1,OTUB1,0.694623232,Correlation
KAT7,OTUB1,0.514979293,Correlation
KLC1,OTUB1,0.598813131,Correlation
KPNA6,OTUB1,0.467074242,Correlation
LYRM1,OTUB1,0.562884343,Correlation
MBNL2,OTUB1,0.670670707,Correlation
MLH3,OTUB1,0.311382828,Correlation
MRPL16,OTUB1,0.644578313,Correlation
MRPS17,OTUB1,0.826362121,Correlation
MXI1,OTUB1,0.179643939,Correlation
NACA,OTUB1,0.467074242,Correlation
NDUFC2,OTUB1,0.562884343,Correlation
NDUFS5,OTUB1,0.898219696,Correlation
NISCH,OTUB1,0.634741919,Correlation
NPEPPS,OTUB1,0.638554217,Correlation
NPTX2,OTUB1,0.179643939,Correlation
NUTF2,OTUB1,0.610789394,Correlation
AHCTF1,PABPC1,0.299406565,Correlation
ALDH3A2,PABPC1,0.329775088,Correlation
ALPK1,PABPC1,0.476190476,Correlation
ATM,PABPC1,0.287430303,Correlation
BPTF,PABPC1,0.30952381,Correlation
BTN3A3,PABPC1,0.428571429,Correlation
CDH11,PABPC1,0.5,Correlation
CELF1,PABPC1,0.323359091,Correlation
CREB3L2,PABPC1,0.166666667,Correlation
CREG1,PABPC1,0.26837252,Correlation
CTNNB1,PABPC1,0.30952381,Correlation
CYP1B1,PABPC1,0.586836868,Correlation
DCN,PABPC1,0.404761905,Correlation
DDX5,PABPC1,0.428571429,Correlation
DLST,PABPC1,0.30952381,Correlation
DMD,PABPC1,0.407192929,Correlation
DST,PABPC1,0.476190476,Correlation
ERGIC2,PABPC1,0.359287879,Correlation
GULP1,PABPC1,0.119047619,Correlation
HCFC2,PABPC1,0.167667677,Correlation
ID2,PABPC1,0.142857143,Correlation
IL1R1,PABPC1,0.163663418,Correlation
ITGA6,PABPC1,0.119047619,Correlation
JAG1,PABPC1,0.380952381,Correlation
KDM6A,PABPC1,0.215572727,Correlation
KPNA6,PABPC1,0.142857143,Correlation
MBNL2,PABPC1,0.285714286,Correlation
MGAT4A,PABPC1,0.166666667,Correlation
MLH3,PABPC1,0.166666667,Correlation
MON2,PABPC1,0.22754899,Correlation
MPHOSPH9,PABPC1,0.514979293,Correlation
MXI1,PABPC1,0.333333333,Correlation
ORAI2,PABPC1,0.69047619,Correlation
ADGRF5,PCDH9,0.391566265,Correlation
AHCTF1,PCDH9,0.15060241,Correlation
AP2S1,PCDH9,0.299406565,Correlation
ARIH1,PCDH9,0.514979293,Correlation
ATM,PCDH9,0.289156627,Correlation
ATP2C1,PCDH9,0.491026767,Correlation
BGN,PCDH9,0.518072289,Correlation
C14orf1,PCDH9,0.479050505,Correlation
C6orf106,PCDH9,0.179643939,Correlation
CEP170B,PCDH9,0.542168675,Correlation
CLCN5,PCDH9,0.119762626,Correlation
COPG1,PCDH9,0.371264141,Correlation
CREB3L2,PCDH9,0.179643939,Correlation
CREG1,PCDH9,0.809953145,Correlation
CSRP1,PCDH9,0.167667677,Correlation
CST3,PCDH9,0.518072289,Correlation
DDX5,PCDH9,0.431145454,Correlation
DLST,PCDH9,0.335335353,Correlation
DMD,PCDH9,0.421686747,Correlation
EIF2S2,PCDH9,0.162650602,Correlation
ERGIC2,PCDH9,0.620481928,Correlation
ERH,PCDH9,0.15060241,Correlation
FAM129A,PCDH9,0.644578313,Correlation
FAM168B,PCDH9,0.343616486,Correlation
GBAS,PCDH9,0.107786364,Correlation
GULP1,PCDH9,0.143715151,Correlation
HMOX2,PCDH9,0.196352277,Correlation
HNRNPH3,PCDH9,0.742528282,Correlation
HSP90AB1,PCDH9,0.323359091,Correlation
ITGA6,PCDH9,0.395216666,Correlation
KAT7,PCDH9,0.670670707,Correlation
KCTD12,PCDH9,0.162650602,Correlation
KPNA6,PCDH9,0.526955555,Correlation
MBNL2,PCDH9,0.73055202,Correlation
MGAT4A,PCDH9,0.203596465,Correlation
MRPL16,PCDH9,0.138554217,Correlation
MRPS17,PCDH9,0.419169192,Correlation
MXI1,PCDH9,0.335335353,Correlation
MYD88,PCDH9,0.63253012,Correlation
NDUFC2,PCDH9,0.131738889,Correlation
NDUFS5,PCDH9,0.347311616,Correlation
NKTR,PCDH9,0.126506024,Correlation
NPEPPS,PCDH9,0.680722892,Correlation
NPTX2,PCDH9,0.574860606,Correlation
NUTF2,PCDH9,0.371264141,Correlation
OTUB1,PCDH9,0.451807229,Correlation
PABPC1,PCDH9,0.239525252,Correlation
AHCTF1,PDCL3,0.22754899,Correlation
ALDH3A2,PDCL3,0.152203887,Correlation
AP2S1,PDCL3,0.714285714,Correlation
ARIH1,PDCL3,0.142857143,Correlation
ATM,PDCL3,0.383240404,Correlation
ATP2C1,PDCL3,0.214285714,Correlation
ATP5C1,PDCL3,0.30952381,Correlation
ATP5E,PDCL3,0.285714286,Correlation
AURKAIP1,PDCL3,0.261904762,Correlation
C14orf1,PDCL3,0.19047619,Correlation
C6orf106,PDCL3,0.404761905,Correlation
CCT3,PDCL3,0.595238095,Correlation
CDH11,PDCL3,0.119047619,Correlation
CELF1,PDCL3,0.22754899,Correlation
CEP170B,PDCL3,0.22754899,Correlation
COA3,PDCL3,0.407192929,Correlation
COPG1,PDCL3,0.119047619,Correlation
CREB3L2,PDCL3,0.285714286,Correlation
CREG1,PDCL3,0.80511756,Correlation
CSRP1,PDCL3,0.333333333,Correlation
CST3,PDCL3,0.670670707,Correlation
DDX5,PDCL3,0.5,Correlation
DLST,PDCL3,0.952380952,Correlation
DMD,PDCL3,0.718575757,Correlation
ERGIC2,PDCL3,0.538931818,Correlation
ERH,PDCL3,0.718575757,Correlation
FAM129A,PDCL3,0.574860606,Correlation
FAM168B,PDCL3,0.195180015,Correlation
GLTSCR2,PDCL3,0.142857143,Correlation
GULP1,PDCL3,0.476190476,Correlation
HMOX2,PDCL3,0.121987509,Correlation
HNRNPH3,PDCL3,0.238095238,Correlation
HSP90AB1,PDCL3,0.69047619,Correlation
ID2,PDCL3,0.30952381,Correlation
KAT7,PDCL3,0.428571429,Correlation
KLC1,PDCL3,0.380952381,Correlation
KPNA6,PDCL3,0.19047619,Correlation
LYRM1,PDCL3,0.214285714,Correlation
MAN2A1,PDCL3,0.238095238,Correlation
MBNL2,PDCL3,0.785714286,Correlation
MRPL16,PDCL3,0.287430303,Correlation
MRPS17,PDCL3,0.547619048,Correlation
MXI1,PDCL3,0.69047619,Correlation
MYD88,PDCL3,0.191620202,Correlation
NACA,PDCL3,0.5,Correlation
NDUFC2,PDCL3,0.571428571,Correlation
NDUFS5,PDCL3,0.476190476,Correlation
NISCH,PDCL3,0.595238095,Correlation
NPEPPS,PDCL3,0.658694444,Correlation
NUTF2,PDCL3,0.166666667,Correlation
ORAI2,PDCL3,0.166666667,Correlation
OTUB1,PDCL3,0.682646969,Correlation
PABPC1,PDCL3,0.357142857,Correlation
PCDH9,PDCL3,0.514979293,Correlation
ANKRD17,PFDN1,0.214285714,Correlation
ANXA1,PFDN1,0.323359091,Correlation
AP2S1,PFDN1,0.761904762,Correlation
ARIH1,PFDN1,0.238095238,Correlation
ATM,PFDN1,0.203596465,Correlation
ATP2C1,PFDN1,0.404761905,Correlation
ATP5C1,PFDN1,0.952380952,Correlation
ATP5E,PFDN1,0.928571429,Correlation
AURKAIP1,PFDN1,0.904761905,Correlation
BBIP1,PFDN1,0.214285714,Correlation
C14orf1,PFDN1,0.238095238,Correlation
C6orf106,PFDN1,0.904761905,Correlation
CCDC53,PFDN1,0.523809524,Correlation
CCDC93,PFDN1,0.814385858,Correlation
CCT3,PFDN1,0.904761905,Correlation
CDC16,PFDN1,0.69047619,Correlation
CEP170B,PFDN1,0.45509798,Correlation
CIAPIN1,PFDN1,0.571428571,Correlation
CLCN5,PFDN1,0.19047619,Correlation
CLNS1A,PFDN1,0.476190476,Correlation
COA3,PFDN1,0.95810101,Correlation
COPG1,PFDN1,0.380952381,Correlation
CREB3L2,PFDN1,0.238095238,Correlation
CREG1,PFDN1,0.146385011,Correlation
CSRP1,PFDN1,0.166666667,Correlation
CST3,PFDN1,0.562884343,Correlation
CXorf40B,PFDN1,0.431145454,Correlation
DLST,PFDN1,0.5,Correlation
DMD,PFDN1,0.179643939,Correlation
ERH,PFDN1,0.586836868,Correlation
FAM120A,PFDN1,0.131738889,Correlation
FAM168B,PFDN1,0.365962527,Correlation
FBXW7,PFDN1,0.428571429,Correlation
GBAS,PFDN1,0.30952381,Correlation
GLTSCR2,PFDN1,0.714285714,Correlation
GULP1,PFDN1,0.19047619,Correlation
HBB,PFDN1,0.285714286,Correlation
HMOX2,PFDN1,0.146385011,Correlation
HNRNPUL1,PFDN1,0.285714286,Correlation
HSP90AB1,PFDN1,0.738095238,Correlation
ID2,PFDN1,0.166666667,Correlation
KLC1,PFDN1,0.714285714,Correlation
LYRM1,PFDN1,0.761904762,Correlation
MAN2A1,PFDN1,0.19047619,Correlation
MBNL2,PFDN1,0.238095238,Correlation
MLH3,PFDN1,0.19047619,Correlation
MRPL16,PFDN1,0.694623232,Correlation
MRPS17,PFDN1,0.785714286,Correlation
MXI1,PFDN1,0.166666667,Correlation
NACA,PFDN1,0.714285714,Correlation
NDUFC2,PFDN1,0.785714286,Correlation
NDUFS5,PFDN1,0.833333333,Correlation
NISCH,PFDN1,0.785714286,Correlation
NPEPPS,PFDN1,0.22754899,Correlation
NUTF2,PFDN1,0.428571429,Correlation
OTUB1,PFDN1,0.73055202,Correlation
PDCL3,PFDN1,0.380952381,Correlation
ACTN1,PFDN5,0.347311616,Correlation
AHCTF1,PFDN5,0.114457831,Correlation
ALDH3A2,PFDN5,0.216917213,Correlation
ANXA1,PFDN5,0.493975904,Correlation
AP2S1,PFDN5,0.634741919,Correlation
ARIH1,PFDN5,0.22754899,Correlation
ATP5C1,PFDN5,0.682646969,Correlation
ATP5E,PFDN5,0.826362121,Correlation
AURKAIP1,PFDN5,0.802409595,Correlation
BGN,PFDN5,0.13253012,Correlation
C14orf1,PFDN5,0.419169192,Correlation
C1orf61,PFDN5,0.251501515,Correlation
C6orf106,PFDN5,0.742528282,Correlation
CCDC53,PFDN5,0.143715151,Correlation
CCDC93,PFDN5,0.530120482,Correlation
CCT3,PFDN5,0.610789394,Correlation
CDC16,PFDN5,0.395216666,Correlation
CELF1,PFDN5,0.228915663,Correlation
CEP170B,PFDN5,0.210843373,Correlation
CLNS1A,PFDN5,0.50300303,Correlation
COA3,PFDN5,0.554216867,Correlation
CREB3L2,PFDN5,0.155691414,Correlation
CREG1,PFDN5,0.319072451,Correlation
CSRP1,PFDN5,0.790433333,Correlation
CST3,PFDN5,0.795180723,Correlation
CTDSP2,PFDN5,0.361445783,Correlation
CTNNB1,PFDN5,0.155691414,Correlation
CXorf40B,PFDN5,0.114457831,Correlation
DDX5,PFDN5,0.263477778,Correlation
DLST,PFDN5,0.45509798,Correlation
DMD,PFDN5,0.240963855,Correlation
ERH,PFDN5,0.457831325,Correlation
FAM129A,PFDN5,0.415662651,Correlation
FAM168B,PFDN5,0.490880694,Correlation
FBN1,PFDN5,0.122720173,Correlation
FBXW7,PFDN5,0.383240404,Correlation
GBAS,PFDN5,0.610789394,Correlation
GLTSCR2,PFDN5,0.203596465,Correlation
GULP1,PFDN5,0.55090808,Correlation
HBB,PFDN5,0.22754899,Correlation
HCFC2,PFDN5,0.198795181,Correlation
HMOX2,PFDN5,0.736321041,Correlation
HNRNPUL1,PFDN5,0.467074242,Correlation
HSP90AB1,PFDN5,0.826362121,Correlation
